_id,credit ship amount
1033242394,51
1033242825,17
1033242990,49
1033243278,28
1033243910,34
1033244468,26
1033244669,28
1033244687,39
1033245556,13
1033245562,18
1033245726,93
1033245768,64
1033246009,33
1033246410,40
1033247451,94
1033247524,23
1033247529,7
1033247605,37
1033247844,11
1033248291,21
1033248419,6
1033248885,72
1033249212,58
1033249220,12
1033249693,17
1033249795,57
1033249912,15
1033251441,24
1033251475,7
1033251624,57
1033251676,38
1033252451,50
1033252544,78
1033252971,43
1033253010,94
1033253366,56
1033253946,78
1033254036,19
1033254456,57
1033254813,84
1033255140,15
1033255747,86
1033256047,54
1033256302,26
1033257088,64
1033257869,10
1033258185,32
1033258344,29
1033258787,8
1033258953,18
1033259441,37
1033259950,60
1033259951,80
1033260037,25
1033260129,55
1033260426,22
1033260563,30
1033260579,35
1033261482,124
1033261829,10
1033262165,13
1033262603,52
1033262961,51
1033263498,57
1033263598,33
1033263777,17
1033263850,27
1033264060,124
1033264364,62
1033265108,29
1033265255,43
1033265266,23
1033265567,24
1033265580,13
1033266120,21
1033266253,40
1033266371,16
1033266645,36
1033266952,41
1033267052,27
1033267388,44
1033269202,64
1033269232,22
1033269877,25
1033270150,46
1033271239,21
1033271309,42
1033271410,86
1033271488,52
1033272151,54
1033272734,52
1033273015,43
1033273844,19
1033274261,29
1033274296,43
1033274392,23
1033274519,22
1033275233,23
1033275406,26
1033275678,118
1033276111,47
1033276148,29
1033276422,30
1033276609,8
1033276818,19
1033276891,41
1033277000,46
1033277586,22
1033278059,108
1033278821,23
1033278994,50
1033279011,10
1033279503,22
1033279583,66
1033279588,86
1033279934,31
1033280079,36
1033280633,31
1033280735,21
1033281744,61
1033282137,12
1033282221,42
1033282680,20
1033282969,23
1033284109,19
1033284467,19
1033284525,21
1033284610,45
1033285377,21
1033285795,29
1033285945,4
1033286316,25
1033286611,44
1033288226,1
1033288271,93
1033289013,27
1033289541,23
1033289912,93
1033289995,35
1033290204,72
1033290274,26
1033290665,15
1033291006,31
1033291070,48
1033291285,25
1033291838,16
1033292448,49
1033292958,22
1033294083,22
1033295190,19
1033295580,69
1033296130,19
1033296360,102
1033296764,62
1033297164,37
1033297360,19
1033297554,23
1033297769,13
1033298465,8
1033299955,18
1033300705,40
1033301053,35
1033301290,10
1033301736,50
1033301879,15
1033302195,9
1033302222,26
1033302373,31
1033302385,27
1033302478,57
1033302619,27
1033303416,88
1033304425,16
1033304497,71
1033304527,14
1033305384,29
1033307185,15
1033307291,22
1033307440,89
1033307773,30
1033308434,62
1033308782,87
1033310740,32
1033310787,24
1033310801,42
1033311026,86
1033311049,62
1033311922,19
1033311985,41
1033312492,36
1033312528,18
1033312694,10
1033312774,28
1033313644,45
1033313894,31
1033314387,8
1033315084,63
1033315133,32
1033315682,27
1033316254,54
1033316297,12
1033317196,21
1033317937,73
1033318468,13
1033318838,31
1033319071,52
1033319414,18
1033319445,14
1033319487,19
1033319770,26
1033320282,17
1033320542,43
1033320685,11
1033321712,61
1033321735,46
1033321769,49
1033322031,62
1033322668,41
1033322868,13
1033322919,37
1033323161,17
1033323439,12
1033323614,4
1033323703,13
1033323931,25
1033324012,19
1033324153,32
1033324321,26
1033324793,36
1033325110,37
1033325232,22
1033325317,22
1033325458,34
1033325471,58
1033325504,56
1033325595,26
1033325682,20
1033325833,31
1033325931,11
1033326014,21
1033326385,38
1033326445,10
1033327165,19
1033327574,42
1033327886,21
1033328021,22
1033328025,29
1033328323,96
1033328334,14
1033328430,13
1033328669,87
1033328777,10
1033329659,19
1033329828,82
1033329965,43
1033330534,59
1033330647,22
1033330691,52
1033331285,59
1033331714,38
1033332070,48
1033332163,58
1033332668,98
1033332947,43
1033333006,9
1033333265,78
1033333301,9
1033333856,8
1033333858,18
1033334349,29
1033334392,16
1033334511,19
1033334702,149
1033335118,14
1033335186,70
1033335308,18
1033335309,9
1033335992,36
1033336374,25
1033336417,76
1033336782,43
1033337121,91
1033337252,30
1033337350,63
1033337474,18
1033337584,18
1033337844,5
1033337904,23
1033338383,34
1033338528,86
1033338785,9
1033339325,20
1033339491,25
1033339829,39
1033340098,12
1033340298,18
1033340368,62
1033341626,46
1033341772,17
1033341965,43
1033342073,50
1033342340,140
1033342896,27
1033342987,17
1033343237,8
1033343250,51
1033343419,48
1033344155,58
1033344939,12
1033345163,35
1033345250,46
1033345557,23
1033345755,21
1033345759,53
1033346050,20
1033346150,52
1033346308,16
1033347108,45
1033347380,14
1033347394,30
1033347486,11
1033347863,18
1033348270,65
1033348435,97
1033348689,44
1033349030,24
1033349821,23
1033350303,13
1033350592,31
1033351044,20
1033351399,22
1033351812,70
1033352325,8
1033353252,28
1033353732,28
1033353815,15
1033354046,33
1033354100,26
1033354319,68
1033354382,16
1033354497,38
1033355040,20
1033355498,33
1033355828,27
1033356697,54
1033356906,38
1033357603,51
1033357754,79
1033358339,17
1033358394,31
1033358398,16
1033358631,46
1033359002,131
1033359067,19
1033359076,67
1033359938,13
1033360208,37
1033361080,11
1033361254,26
1033361788,57
1033362944,29
1033363065,25
1033363936,52
1033364626,26
1033365036,43
1033365388,9
1033365449,14
1033365704,36
1033366264,41
1033366308,22
1033366694,10
1033366930,55
1033367063,16
1033367251,121
1033367812,34
1033368399,8
1033368686,86
1033369322,13
1033369631,24
1033369965,17
1033370109,27
1033370176,24
1033370708,75
1033370799,11
1033371241,12
1033371247,34
1033371261,32
1033371284,19
1033371408,11
1033371565,44
1033371702,50
1033372513,19
1033372702,22
1033372847,37
1033373648,7
1033374265,81
1033374763,17
1033374810,53
1033374980,59
1033376000,30
1033376319,96
1033377292,60
1033377603,28
1033377941,26
1033378115,34
1033378162,24
1033378344,18
1033379100,24
1033380151,22
1033380184,39
1033380301,78
1033380545,26
1033380722,12
1033380882,74
1033380895,23
1033380922,21
1033381193,15
1033381230,12
1033382494,11
1033383531,29
1033383857,11
1033383928,18
1033383993,63
1033384332,4
1033384994,21
1033385019,16
1033385260,4
1033385273,12
1033385711,64
1033385955,18
1033386165,121
1033386334,69
1033386534,24
1033386734,47
1033387310,29
1033387735,20
1033387957,71
1033388716,31
1033388802,33
1033389092,79
1033389204,23
1033389321,70
1033389346,56
1033389769,39
1033389832,35
1033389835,19
1033389844,19
1033389957,47
1033390375,74
1033391115,85
1033391455,98
1033392229,42
1033392286,39
1033392477,32
1033393745,12
1033394009,81
1033394973,55
1033394994,138
1033395242,12
1033395308,19
1033395617,33
1033395879,7
1033395969,22
1033396300,74
1033396656,8
1033396816,57
1033397409,75
1033397484,19
1033397499,39
1033397797,10
1033397969,10
1033397979,10
1033398088,21
1033398216,30
1033398254,27
1033398411,18
1033398470,56
1033398691,55
1033399409,71
1033400627,39
1033401555,24
1033403528,40
1033404155,23
1033404180,7
1033404711,34
1033404789,15
1033405307,20
1033405406,16
1033405484,22
1033405821,40
1033406047,14
1033406671,18
1033406680,13
1033407153,27
1033407201,53
1033407213,55
1033407727,45
1033407911,26
1033408015,30
1033408231,18
1033408869,17
1033409078,27
1033409960,31
1033410568,18
1033410639,40
1033411704,20
1033411809,72
1033412016,17
1033412761,57
1033412954,18
1033413026,21
1033413103,5
1033413110,7
1033413578,10
1033413985,23
1033414038,52
1033414073,24
1033414629,31
1033414760,33
1033414854,17
1033414972,13
1033415159,71
1033415220,57
1033415327,24
1033415367,60
1033415486,86
1033415745,53
1033415817,21
1033416515,12
1033416742,22
1033416899,22
1033417039,10
1033417237,52
1033417792,115
1033417953,25
1033417984,39
1033418224,24
1033418254,10
1033418819,45
1033419378,18
1033419394,25
1033419631,44
1033420472,72
1033421844,9
1033422256,19
1033422316,50
1033422396,68
1033422403,44
1033422892,57
1033423089,79
1033424861,70
1033425088,30
1033425292,58
1033426143,25
1033426241,50
1033426301,28
1033426341,58
1033426547,20
1033426658,17
1033426697,7
1033427497,21
1033428120,54
1033428371,12
1033428455,22
1033428496,35
1033428534,12
1033429576,9
1033430363,31
1033431478,57
1033431508,39
1033431596,37
1033431643,24
1033431710,60
1033431821,48
1033431961,27
1033432126,47
1033432401,18
1033432459,18
1033433061,40
1033433195,47
1033433480,96
1033434057,91
1033434542,16
1033435778,13
1033436622,45
1033437216,34
1033437265,25
1033437348,41
1033437406,14
1033437707,24
1033438564,51
1033439045,47
1033439104,27
1033439440,29
1033439530,111
1033439922,27
1033439932,58
1033440002,60
1033440050,74
1033440502,26
1033440975,12
1033441012,26
1033441439,28
1033441523,15
1033441727,6
1033441767,10
1033441944,29
1033442540,23
1033443165,17
1033443245,8
1033443312,33
1033443391,26
1033443571,73
1033443608,12
1033443642,116
1033443900,12
1033444445,26
1033444528,63
1033444623,13
1033444842,87
1033444843,50
1033445037,37
1033445201,10
1033445586,51
1033446134,40
1033446171,27
1033446269,25
1033446287,18
1033446912,45
1033447076,39
1033447712,16
1033447907,50
1033448898,64
1033449232,30
1033449261,45
1033449760,26
1033451267,19
1033451306,43
1033451681,40
1033451724,48
1033452057,28
1033452168,24
1033452337,90
1033452615,9
1033452655,50
1033452892,15
1033453194,37
1033453328,88
1033453756,57
1033453768,27
1033454682,15
1033454901,125
1033455148,14
1033455362,32
1033457152,30
1033457490,14
1033457752,11
1033457939,18
1033458177,12
1033459820,41
1033459920,103
1033460450,25
1033460524,20
1033460911,51
1033461234,38
1033461512,17
1033462121,34
1033462223,62
1033462659,32
1033463021,20
1033463403,50
1033463478,14
1033463847,17
1033464005,88
1033464204,29
1033464268,46
1033464765,42
1033465119,25
1033465147,23
1033465232,42
1033465630,14
1033465734,8
1033466136,15
1033466491,27
1033466603,55
1033467094,18
1033467518,14
1033467658,126
1033468212,32
1033468635,30
1033469427,13
1033469735,19
1033469863,37
1033469872,44
1033470267,43
1033470396,31
1033470707,16
1033470716,11
1033470960,34
1033470967,51
1033470981,17
1033471035,15
1033471253,29
1033471447,16
1033472278,46
1033472353,27
1033472387,28
1033472818,19
1033472898,34
1033473101,26
1033473360,66
1033473738,57
1033473980,15
1033474033,17
1033474240,7
1033474299,35
1033474613,21
1033474989,58
1033475313,2
1033475360,28
1033475611,53
1033475676,31
1033475783,25
1033475902,27
1033476220,29
1033476394,55
1033476733,29
1033477059,23
1033477604,8
1033477851,32
1033478174,19
1033478356,26
1033478517,101
1033478535,58
1033479174,57
1033479478,18
1033479699,33
1033479794,18
1033480130,11
1033480176,40
1033480267,83
1033481145,112
1033481281,19
1033481383,17
1033481653,31
1033481897,20
1033482161,18
1033482199,40
1033483464,71
1033485071,58
1033485162,79
1033485433,21
1033486085,31
1033486101,40
1033486360,11
1033486886,54
1033487082,24
1033487358,19
1033487427,82
1033488000,46
1033488441,32
1033488865,20
1033489196,77
1033489340,34
1033489433,81
1033489672,8
1033489972,6
1033490598,48
1033490632,25
1033491017,12
1033491114,33
1033491156,56
1033491528,59
1033491758,18
1033492231,11
1033492273,116
1033492354,20
1033492364,24
1033492630,15
1033492780,24
1033493110,30
1033493267,23
1033493422,36
1033493821,78
1033493880,45
1033493885,21
1033495131,66
1033495274,12
1033495373,28
1033495382,35
1033495416,39
1033495535,20
1033495739,34
1033495961,17
1033496560,18
1033497200,17
1033497651,23
1033497936,25
1033498047,57
1033498488,17
1033498784,21
1033499318,32
1033500092,131
1033500312,26
1033500317,55
1033501396,138
1033501715,16
1033501921,97
1033502156,32
1033502501,26
1033502668,73
1033502860,47
1033503559,117
1033503584,13
1033503639,79
1033504049,51
1033504190,21
1033504335,9
1033504785,24
1033505158,89
1033505570,29
1033505629,14
1033505944,27
1033506012,12
1033506210,47
1033506542,17
1033507358,11
1033507976,67
1033508104,17
1033508511,33
1033508546,52
1033509136,26
1033509275,49
1033509796,16
1033510245,12
1033510282,26
1033511560,19
1033511963,28
1033512382,15
1033513149,12
1033513296,56
1033514349,31
1033515014,12
1033515071,19
1033515124,59
1033515238,23
1033515818,61
1033515896,34
1033516147,24
1033516376,21
1033516834,102
1033516912,55
1033517069,30
1033517799,27
1033518149,48
1033518184,43
1033519355,24
1033519541,15
1033519653,105
1033519841,73
1033519958,96
1033520022,59
1033520043,80
1033520403,48
1033521032,57
1033521066,64
1033522176,29
1033523096,18
1033523326,29
1033523638,21
1033524172,10
1033524240,71
1033524732,66
1033525349,14
1033525530,29
1033525544,54
1033525623,23
1033526489,50
1033526538,42
1033526657,23
1033527044,41
1033527549,95
1033528078,31
1033528517,125
1033528572,27
1033528996,44
1033529337,14
1033529446,17
1033529778,23
1033530067,33
1033530247,13
1033530302,21
1033530419,57
1033530455,21
1033530788,42
1033530817,30
1033531088,54
1033531238,13
1033531752,74
1033532211,38
1033533176,41
1033534389,113
1033534679,35
1033534959,26
1033535138,32
1033535383,80
1033535899,29
1033536008,85
1033536344,25
1033536457,5
1033537077,12
1033537932,89
1033537993,39
1033538234,38
1033538531,61
1033539290,12
1033539299,12
1033539807,15
1033539947,19
1033540037,8
1033540060,58
1033540063,71
1033540752,48
1033541089,56
1033541141,39
1033541183,8
1033541201,13
1033541295,38
1033541326,42
1033541351,29
1033541401,12
1033542009,8
1033542305,8
1033542385,80
1033542473,28
1033542586,28
1033543115,18
1033543513,17
1033543759,30
1033546775,36
1033546864,49
1033546873,84
1033547275,15
1033547487,33
1033548267,8
1033548416,43
1033549281,14
1033549305,39
1033549395,14
1033549818,39
1033550198,71
1033550237,48
1033550407,93
1033550623,13
1033551182,12
1033551235,25
1033551340,37
1033552362,13
1033552630,19
1033552677,37
1033553075,38
1033553362,17
1033553983,28
1033554027,48
1033554177,65
1033554272,77
1033554460,43
1033554519,49
1033554566,4
1033554710,72
1033555350,45
1033555461,39
1033555894,58
1033556406,40
1033556607,23
1033557104,27
1033557158,86
1033558510,28
1033558998,47
1033559167,12
1033559538,48
1033559608,18
1033559784,70
1033559828,25
1033559879,27
1033560722,27
1033560982,11
1033561248,48
1033561451,41
1033561474,21
1033561503,14
1033562390,30
1033562392,61
1033562432,68
1033562696,76
1033562818,24
1033562820,51
1033563018,11
1033563023,18
1033563050,55
1033563790,39
1033564783,14
1033564805,49
1033564812,22
1033564987,26
1033565691,28
1033566145,18
1033566337,23
1033566922,30
1033567093,27
1033567500,16
1033567954,46
1033567990,10
1033568496,79
1033568635,85
1033568779,10
1033568859,38
1033569104,18
1033569149,20
1033569608,21
1033569857,46
1033569975,13
1033570460,16
1033570568,54
1033570661,97
1033570831,9
1033571027,36
1033571157,54
1033571553,13
1033571790,43
1033571843,21
1033571912,30
1033572010,24
1033572301,23
1033572323,29
1033572746,11
1033572951,12
1033573236,35
1033573311,133
1033573571,165
1033573578,15
1033573923,8
1033574384,26
1033574404,51
1033574518,12
1033574598,13
1033574971,19
1033575033,71
1033575366,19
1033575523,59
1033575779,16
1033576052,44
1033576507,21
1033576546,17
1033576580,27
1033577551,12
1033577829,18
1033578528,28
1033578653,51
1033578808,44
1033578942,37
1033578950,33
1033579050,45
1033579128,13
1033579349,45
1033579883,23
1033581099,35
1033581181,62
1033581220,17
1033581277,26
1033581506,53
1033581660,93
1033582400,35
1033582532,102
1033583394,66
1033583431,25
1033583489,79
1033583952,75
1033584275,14
1033584658,12
1033585856,59
1033586580,128
1033586646,32
1033587361,45
1033587692,43
1033588187,23
1033588802,18
1033589479,61
1033589815,12
1033590015,15
1033591196,52
1033591481,40
1033592003,74
1033592686,73
1033593182,53
1033593198,71
1033593354,27
1033593365,29
1033593397,42
1033593847,26
1033593849,77
1033594172,27
1033594842,27
1033594953,23
1033595508,39
1033595941,24
1033596732,24
1033597326,38
1033597384,22
1033597498,22
1033597518,27
1033597638,64
1033597859,34
1033598035,13
1033598179,60
1033599185,24
1033599188,50
1033599681,21
1033599857,24
1033600636,33
1033600789,29
1033600873,34
1033601228,15
1033601506,15
1033602183,26
1033602386,18
1033602612,18
1033603194,30
1033603661,14
1033604314,24
1033604545,24
1033605258,67
1033605523,14
1033605553,39
1033606356,19
1033606434,26
1033606494,35
1033606685,43
1033607104,65
1033607754,33
1033608303,33
1033608603,26
1033608767,33
1033608813,93
1033608888,14
1033608990,17
1033609022,41
1033609314,54
1033609337,68
1033609505,58
1033609801,32
1033610188,58
1033610973,34
1033611518,41
1033611549,20
1033611864,61
1033612064,23
1033612339,13
1033613004,106
1033613025,71
1033613156,9
1033613831,49
1033614241,114
1033614495,14
1033615393,22
1033615734,17
1033616383,53
1033616595,35
1033616671,94
1033616733,20
1033617601,48
1033617658,32
1033618039,62
1033618396,30
1033618511,64
1033618569,26
1033618597,15
1033619053,54
1033619440,67
1033620060,32
1033620112,13
1033620574,53
1033620732,22
1033620806,72
1033620868,32
1033620931,9
1033620945,43
1033621525,21
1033622206,39
1033623446,22
1033624168,17
1033624391,24
1033624446,13
1033624801,66
1033625097,34
1033625205,48
1033625410,20
1033625560,59
1033625820,26
1033625971,35
1033626218,63
1033626777,13
1033626904,22
1033627247,36
1033627487,17
1033627523,47
1033627590,19
1033627731,40
1033627754,68
1033628253,4
1033628469,13
1033628504,64
1033628672,63
1033628785,50
1033629256,169
1033629479,65
1033629550,8
1033629769,25
1033630026,3
1033630269,41
1033630301,26
1033630907,23
1033631024,13
1033632226,38
1033632333,24
1033632535,2
1033632994,15
1033633795,15
1033633877,113
1033634916,79
1033635140,14
1033635423,57
1033635817,47
1033635912,14
1033636512,68
1033636556,18
1033636943,13
1033636967,35
1033636980,25
1033637132,25
1033637340,49
1033637525,15
1033637649,18
1033637673,32
1033637981,62
1033638093,22
1033638192,35
1033638510,20
1033638645,46
1033638724,74
1033638940,14
1033639461,18
1033639819,35
1033639839,8
1033639853,34
1033639872,17
1033640207,78
1033640705,37
1033641002,72
1033641045,8
1033641070,10
1033641126,63
1033641341,16
1033642480,10
1033643376,16
1033643809,6
1033644146,24
1033644288,57
1033644610,22
1033645416,116
1033645739,33
1033647212,13
1033647315,18
1033647447,15
1033647691,24
1033647802,16
1033648228,10
1033648705,14
1033649091,43
1033649492,49
1033649500,62
1033649874,17
1033649912,53
1033650273,68
1033650524,74
1033650840,18
1033650900,15
1033652206,37
1033652609,79
1033652636,14
1033652776,40
1033652823,27
1033652849,32
1033653035,15
1033653479,8
1033653877,24
1033654615,51
1033655106,26
1033655177,43
1033655509,11
1033656164,36
1033656966,81
1033657078,19
1033657262,52
1033658340,7
1033658940,115
1033659538,46
1033659712,14
1033660104,15
1033660259,37
1033660566,63
1033660680,96
1033661160,92
1033662299,81
1033662827,25
1033663872,10
1033665407,18
1033665539,20
1033665576,66
1033666159,15
1033667350,25
1033667594,28
1033667826,27
1033667919,101
1033669221,9
1033669313,63
1033669839,50
1033670401,45
1033670666,56
1033671246,13
1033671468,90
1033671471,98
1033671619,17
1033671955,39
1033672417,12
1033672708,32
1033674397,57
1033675301,31
1033675617,16
1033675839,49
1033676451,111
1033677090,43
1033677352,47
1033677522,43
1033677908,124
1033678088,59
1033678142,28
1033678459,20
1033678506,10
1033678561,64
1033679229,16
1033679517,45
1033679893,58
1033679922,16
1033679972,16
1033679985,42
1033680101,38
1033680109,13
1033681392,24
1033681724,61
1033681824,12
1033681895,17
1033681972,30
1033681979,18
1033681996,35
1033682071,44
1033682826,25
1033682939,29
1033683440,41
1033684867,23
1033685284,18
1033685374,35
1033685743,22
1033685801,38
1033686128,28
1033686240,21
1033686853,29
1033686928,49
1033686952,31
1033687539,27
1033688031,9
1033688105,116
1033688139,50
1033688359,27
1033689178,54
1033689209,35
1033689512,80
1033689932,34
1033690415,5
1033690607,123
1033690705,51
1033692248,56
1033693723,121
1033694084,43
1033694151,32
1033694175,68
1033694954,49
1033695171,30
1033695521,40
1033695686,10
1033695757,26
1033695859,39
1033696202,44
1033696646,41
1033696790,51
1033697300,58
1033697498,16
1033698746,13
1033698911,58
1033699584,12
1033699849,36
1033699931,32
1033700039,22
1033700241,39
1033700356,15
1033700638,14
1033700803,13
1033700956,46
1033701024,56
1033701531,15
1033702589,4
1033703257,13
1033704064,46
1033704141,22
1033704190,55
1033704260,36
1033704587,10
1033704630,15
1033705034,13
1033705365,17
1033706377,41
1033706798,83
1033707704,71
1033708731,39
1033708875,36
1033709124,48
1033709140,60
1033709552,25
1033709567,16
1033709815,72
1033710101,23
1033710218,15
1033710283,9
1033710678,50
1033710943,23
1033711521,66
1033711537,20
1033712498,34
1033713463,32
1033713673,12
1033714516,14
1033714602,16
1033714643,26
1033715102,18
1033715450,27
1033716033,47
1033716629,49
1033717237,31
1033717870,17
1033718384,14
1033719254,24
1033719419,32
1033720209,40
1033720457,19
1033721187,24
1033721560,72
1033721842,26
1033721930,47
1033723669,24
1033724076,12
1033724094,55
1033725345,82
1033725466,4
1033725962,30
1033726079,51
1033726105,44
1033726182,56
1033726595,54
1033727048,20
1033727294,115
1033727374,63
1033727549,13
1033727936,30
1033728076,32
1033728315,34
1033729145,10
1033729536,59
1033730162,83
1033731152,12
1033731741,41
1033732491,49
1033732525,37
1033733300,54
1033733532,44
1033734436,22
1033734457,60
1033734483,69
1033734939,55
1033735169,12
1033735544,69
1033735760,28
1033735840,24
1033736008,42
1033737044,16
1033737321,51
1033737327,40
1033737938,15
1033738435,39
1033738652,2
1033738682,3
1033738897,14
1033739602,71
1033739961,36
1033740588,87
1033741305,28
1033741413,9
1033742081,13
1033742357,61
1033742449,56
1033744250,33
1033744887,25
1033745039,13
1033745423,21
1033746106,6
1033747077,65
1033747307,20
1033749145,30
1033749167,12
1033749983,21
1033750294,90
1033750749,14
1033750987,27
1033751052,30
1033751239,8
1033752976,35
1033753019,29
1033753159,39
1033753282,33
1033753308,23
1033753408,27
1033753726,74
1033753799,14
1033754455,116
1033755798,64
1033755954,81
1033756297,71
1033756937,40
1033756940,55
1033756990,11
1033758277,54
1033758586,20
1033759345,37
1033759421,16
1033760332,9
1033760359,1
1033760530,40
1033760545,55
1033760594,20
1033761562,84
1033762162,36
1033762522,6
1033762568,23
1033762675,24
1033763014,13
1033763069,24
1033763297,40
1033763443,42
1033763833,22
1033764015,15
1033764080,11
1033764585,56
1033765070,16
1033765360,35
1033765436,19
1033765541,10
1033765781,87
1033765810,21
1033766408,33
1033766579,55
1033766765,40
1033766977,13
1033766994,54
1033767349,67
1033767388,16
1033767439,60
1033767546,40
1033767742,12
1033768011,15
1033768294,18
1033768496,26
1033769772,31
1033770134,30
1033770339,105
1033770839,30
1033771317,38
1033771555,32
1033772009,22
1033772322,37
1033772577,20
1033772746,52
1033773979,29
1033774026,34
1033774417,103
1033774516,14
1033774755,18
1033774910,72
1033774926,21
1033775164,15
1033775240,79
1033775893,16
1033776312,23
1033776965,39
1033776970,27
1033777419,33
1033777637,31
1033777847,42
1033778375,58
1033778466,35
1033778595,16
1033778807,99
1033778972,8
1033779452,19
1033779719,30
1033779826,120
1033779978,28
1033780298,33
1033780734,22
1033781083,55
1033781381,21
1033781569,82
1033781572,25
1033781747,39
1033781997,10
1033782001,143
1033782351,144
1033782821,70
1033783007,23
1033783126,43
1033783549,31
1033783687,28
1033783839,42
1033783872,30
1033784074,12
1033784720,12
1033784936,19
1033785171,44
1033785544,27
1033786131,5
1033786240,9
1033786249,9
1033786916,14
1033786933,60
1033787239,31
1033788052,16
1033788897,21
1033789033,63
1033790103,115
1033790673,7
1033790705,13
1033790874,118
1033791027,68
1033792196,33
1033792201,20
1033792389,78
1033792476,14
1033792488,21
1033792660,38
1033792980,25
1033793571,52
1033793883,35
1033793925,28
1033796007,71
1033796092,26
1033796100,27
1033797000,50
1033797942,28
1033798304,6
1033798549,60
1033798700,41
1033799092,25
1033799248,121
1033800066,42
1033800141,58
1033800186,22
1033800540,37
1033801207,13
1033801228,17
1033801539,34
1033801776,64
1033802142,58
1033802268,55
1033802557,43
1033802772,22
1033802898,105
1033802969,52
1033803061,10
1033803268,46
1033803451,28
1033803726,21
1033803777,32
1033804312,23
1033804579,13
1033804679,67
1033804803,55
1033804840,14
1033804914,91
1033804972,18
1033805267,29
1033805364,12
1033805652,56
1033805886,23
1033805888,27
1033806051,45
1033806106,99
1033806694,13
1033807360,19
1033807494,53
1033807806,24
1033807830,38
1033808240,15
1033808444,29
1033808899,36
1033809032,36
1033810287,12
1033810662,37
1033810925,43
1033811142,33
1033811942,49
1033812396,7
1033812423,42
1033813187,19
1033813382,80
1033813506,33
1033813657,85
1033814100,17
1033814334,166
1033814379,36
1033814799,104
1033814952,25
1033815155,30
1033815355,32
1033815570,31
1033816227,51
1033816520,12
1033816703,37
1033817208,22
1033817572,56
1033818003,74
1033818007,48
1033818717,12
1033818746,25
1033818796,25
1033819159,26
1033819893,19
1033820296,21
1033821621,40
1033821864,37
1033822279,30
1033822353,32
1033822822,10
1033823507,19
1033823706,31
1033823811,29
1033825418,10
1033825936,4
1033825992,17
1033826170,26
1033826319,17
1033826340,12
1033826387,33
1033826429,119
1033826735,134
1033826854,27
1033826889,140
1033827366,3
1033827400,45
1033827600,15
1033827985,45
1033828643,19
1033828739,15
1033828793,43
1033829027,21
1033829456,25
1033830027,32
1033830252,25
1033830344,64
1033830409,19
1033830573,18
1033830593,25
1033830663,13
1033831297,89
1033831857,19
1033831962,17
1033831980,13
1033832321,127
1033832790,81
1033832815,15
1033832913,99
1033832924,54
1033833228,29
1033833363,24
1033833953,16
1033834027,39
1033834629,49
1033835227,13
1033835478,11
1033835679,20
1033836794,39
1033836904,101
1033838118,78
1033838478,46
1033838499,49
1033838573,53
1033838683,17
1033839419,8
1033839853,69
1033840262,43
1033840317,53
1033840508,35
1033840573,40
1033840832,33
1033841025,45
1033841066,6
1033841308,11
1033841414,36
1033841851,64
1033841934,63
1033842384,11
1033842666,32
1033842980,16
1033844627,27
1033844711,17
1033844717,101
1033844975,19
1033845152,30
1033845497,13
1033845550,31
1033846036,19
1033846915,15
1033847185,22
1033847232,9
1033847515,12
1033847917,36
1033848043,27
1033848186,16
1033848802,11
1033849011,13
1033849401,10
1033849505,34
1033849522,18
1033849601,11
1033850175,15
1033850289,12
1033850434,31
1033852045,47
1033852236,24
1033852392,12
1033852403,24
1033852424,23
1033852449,106
1033852659,12
1033852728,30
1033852944,95
1033853205,69
1033853261,125
1033853678,30
1033853913,15
1033853998,16
1033854029,11
1033854177,38
1033854239,46
1033854742,29
1033854758,108
1033854798,42
1033855819,83
1033856179,24
1033856412,101
1033856518,78
1033856865,68
1033857063,14
1033857304,39
1033857324,9
1033857450,67
1033858265,22
1033858361,31
1033858615,7
1033858971,127
1033859010,72
1033859144,33
1033859167,48
1033859222,21
1033859903,17
1033860176,126
1033860228,5
1033860997,23
1033861359,15
1033861911,35
1033862179,43
1033862639,25
1033863272,29
1033863715,45
1033863884,55
1033864120,32
1033864146,39
1033864199,140
1033864359,28
1033864410,22
1033864775,25
1033865360,29
1033865659,43
1033865945,20
1033865977,27
1033866388,28
1033866625,84
1033867038,22
1033867459,32
1033868230,48
1033868590,72
1033869498,27
1033869623,69
1033870121,63
1033870186,60
1033870202,92
1033870385,46
1033870913,23
1033871113,15
1033871481,20
1033871599,22
1033871901,79
1033872156,21
1033872246,114
1033872500,12
1033872686,47
1033873046,53
1033873336,31
1033873375,84
1033873385,14
1033873406,23
1033873564,16
1033873763,24
1033873833,37
1033873953,20
1033874007,45
1033874198,35
1033874449,21
1033874556,16
1033874598,17
1033874909,46
1033875824,46
1033876263,74
1033876454,92
1033876911,26
1033877609,20
1033877903,11
1033878018,26
1033878180,10
1033878247,14
1033878672,38
1033878730,53
1033878836,10
1033878869,57
1033879144,19
1033879249,19
1033879320,14
1033879866,45
1033880325,44
1033880644,66
1033880922,16
1033882741,27
1033882824,79
1033883255,112
1033883400,23
1033883413,20
1033883623,107
1033883905,25
1033884033,9
1033884140,21
1033885019,63
1033885850,22
1033887166,23
1033887231,67
1033888256,51
1033888317,48
1033888328,51
1033888535,14
1033888732,21
1033888900,30
1033889010,33
1033889149,24
1033889658,31
1033890052,64
1033890078,14
1033890098,80
1033890568,18
1033890713,32
1033890811,12
1033891316,22
1033891738,47
