_id,overall_stats.avg_battle_values.avg_kd
1000119288,1.21
1000119297,1.08
1000119300,0.88
1000119315,0.66
1000119319,0.96
1000119335,1.58
1000119381,0.53
1000119413,1.24
1000119480,0.74
1000119541,0.56
1000119578,1.09
1000119580,1.25
1000119686,1
1000119762,1.46
1000120035,0.89
1000120240,1.34
1000120252,1.48
1000120275,2.9
1000120430,0.66
1000120459,0.61
1000120503,1.94
1000120544,1.37
1000120665,0.89
1000120797,3.54
1000120845,2.34
1000121041,1.73
1000121081,1.43
1000121118,1.17
1000121152,1.17
1000121187,2.38
1000121194,1.51
1000121216,1.08
1000121282,0.89
1000121293,0.74
1000121383,0.73
1000121478,1.55
1000121581,1.91
1000121690,1.98
1000121750,1.07
1000121993,1.34
1000122063,0.71
1000122074,2.24
1000122170,1.58
1000122193,1.57
1000122303,1.36
1000122351,1.38
1000122357,0.88
1000122537,1.82
1000122596,1.08
1000122646,0.53
1000122672,0.91
1000122759,4.14
1000122895,1.83
1000122903,1.02
1000123036,0.62
1000123044,1.7
1000123065,0.5
1000123087,0.73
1000123135,0.89
1000123178,1.27
1000123236,1.16
1000123279,0.78
1000123350,1.2
1000123507,1.5
1000123627,1.14
1000124009,0.72
1000124042,1.94
1000124130,1.3
1000124183,1.13
1000124454,1.77
1000124515,1.81
1000124564,0.98
1000124574,1.48
1000124577,1.37
1000124587,1.3
1000124598,1.6
1000124611,1.58
1000124675,1.08
1000124681,1.04
1000124740,1.25
1000124757,0.44
1000124835,1.01
1000125179,0.82
1000125223,1.42
1000125377,1.22
1000125417,1.32
1000125418,0.28
1000125430,0.66
1000125473,0.7
1000125507,1.17
1000125610,0.96
1000125770,0.83
1000125784,0.51
1000125822,0.7
1000125968,0.69
1000126004,2.1
1000126112,1.07
1000126553,1.92
1000126741,0.9
1000126848,1.36
1000126879,1.87
1000126914,1.01
1000127020,0.59
1000127051,1.14
1000127106,0.76
1000127136,0.84
1000127161,1.22
1000127173,1.33
1000127183,0.63
1000127312,0.95
1000127379,1.41
1000127400,2.54
1000127426,1.49
1000127727,1.05
1000128040,0.95
1000128135,1.28
1000128438,1.05
1000128513,0.97
1000128529,0.63
1000128583,0.44
1000128667,0.6
1000128774,1.87
1000128783,0.74
1000128882,1.59
1000128987,0.75
1000129035,0.9
1000129050,0.47
1000129137,0.81
1000129183,0.91
1000129186,0.84
1000129238,0.8
1000129270,0.91
1000129306,0.87
1000129312,1.56
1000129354,0.85
1000129379,1.3
1000129715,1.58
1000130247,1.4
1000130434,1.06
1000130615,1.06
1000130640,1.51
1000130696,1.2
1000130698,2.68
1000130704,1.85
1000130825,1.93
1000130860,2.42
1000130916,1.58
1000130966,1
1000131309,1.45
1000131370,0.79
1000131469,0.74
1000131478,1.21
1000131541,0.72
1000131641,1.18
1000131788,1.04
1000132060,0.78
1000132149,0.93
1000132183,0.74
1000132212,1.09
1000132237,1.8
1000132241,1.47
1000132247,1.77
1000132259,1.51
1000132283,1.49
1000132310,0.55
1000132329,1.43
1000132371,0.93
1000132412,1.21
1000132417,1.66
1000132517,0.61
1000132875,0.61
1000132919,1.12
1000133104,1.17
1000133297,1.61
1000133532,0.85
1000133574,1.35
1000133653,1.81
1000133670,2.76
1000133990,0.73
1000134032,0.92
1000134211,0.79
1000134462,0.53
1000134516,1.38
1000134599,2.31
1000134752,1.48
1000134806,1.27
1000135055,2.09
1000135085,1.62
1000135119,0.69
1000135144,1.98
1000135155,0.71
1000135250,0.69
1000135254,1.33
1000135735,1.54
1000135893,1.21
1000135972,1.72
1000136053,1.46
1000136057,1.13
1000136062,0.63
1000136128,0.79
1000136130,1.24
1000136140,1.54
1000136510,3.12
1000136900,1.55
1000136977,1.92
1000137049,0.46
1000137214,1
1000137304,1.21
1000137634,1.23
1000138019,1.1
1000138377,2.1
1000138468,1.37
1000138520,1.04
1000138711,1.72
1000138725,2.3
1000138765,1.16
1000138776,1.69
1000138860,0.71
1000138884,0.79
1000138895,0.38
1000138908,1.11
1000138970,1.68
1000138978,1.43
1000139010,0.76
1000139184,1.06
1000139226,0.34
1000139463,1.65
1000139473,0.9
1000139499,2.37
1000139525,0.95
1000139850,1.66
1000139998,1.46
1000140022,0.36
1000140108,0.82
1000140174,0.86
1000140203,1.83
1000140226,1.09
1000140256,1.21
1000140303,0.8
1000140332,1.38
1000140423,1.13
1000140500,0.8
1000140616,0.85
1000140691,1.08
1000140692,1.54
1000140905,1.79
1000141019,0.55
1000141072,1.4
1000141121,2.07
1000141165,0.99
1000141278,0.98
1000141305,1.69
1000141343,0.96
1000141379,1.75
1000141394,1.78
1000141400,1.38
1000141414,1.37
1000141430,1.02
1000141448,1.43
1000141496,1.56
1000141755,1.7
1000142015,0.71
1000142042,0.7
1000142137,2.28
1000142600,1.2
1000142663,1.88
1000142737,0.91
1000142748,1.52
1000143253,0.53
1000143355,1.1
1000143390,0.59
1000143456,0.68
1000143477,1.66
1000143487,0.67
1000143514,0.94
1000143645,2.89
1000143701,0.84
1000143734,0.69
1000143810,1.61
1000143900,1.87
1000144054,0.53
1000144065,1.47
1000144139,1.32
1000144310,1.11
1000144730,1.22
1000144838,0.78
1000144879,1.1
1000144935,1.56
1000145127,0.57
1000145361,1.2
1000145374,0.71
1000145413,0.8
1000145551,0.64
1000145686,1.02
1000145689,1.72
1000145829,0.51
1000145843,1.76
1000145851,0.93
1000145861,0.94
1000145956,1.69
1000146095,1.53
1000146143,0.57
1000146163,1
1000146181,2.18
1000146230,1.15
1000146270,1.67
1000146344,0.86
1000146495,1.1
1000146525,1.13
1000146757,0.76
1000146808,1.05
1000146919,0.91
1000146999,1.39
1000147116,0.46
1000147206,0.71
1000147235,1.75
1000147289,1.7
1000147395,1.69
1000147410,0.51
1000147437,1.07
1000147496,1.29
1000147513,1.22
1000147704,0.83
1000147767,0.88
1000148333,1.22
1000148803,1.3
1000148920,0.76
1000148954,0.62
1000149063,0.93
1000149177,2
1000149354,1.01
1000149461,0.76
1000149490,1.56
1000149491,0.33
1000149609,1.09
1000149643,2.22
1000149676,0.67
1000150000,1.66
1000150180,0.89
1000150504,0.55
1000150614,1.4
1000150655,1.36
1000150711,1.16
1000150738,1.17
1000150755,1.04
1000150801,1.65
1000150818,1.6
1000150904,1.54
1000151381,0.84
1000151467,1.14
1000151775,1.52
1000151814,0.89
1000151851,1.39
1000151913,0.52
1000151956,0.65
1000152436,0.55
1000152512,1.72
1000152534,1.04
1000152613,1.25
1000152615,1.65
1000152620,0.74
1000152626,0.8
1000152649,1.77
1000152768,1.45
1000152900,1.38
1000152918,0.96
1000152937,1.11
1000153015,1.43
1000153046,0.73
1000153072,1.25
1000153466,0.69
1000153589,1.36
1000153619,1.88
1000153802,1.27
1000153846,1.15
1000154024,0.91
1000154076,1.07
1000154115,1.32
1000154203,2.05
1000154267,1.81
1000154393,1.14
1000154518,0.66
1000154551,1.06
1000154566,0.93
1000154575,0.84
1000154629,1.49
1000154696,1.84
1000154773,1.15
1000154874,0.66
1000154882,1.44
1000154941,0.73
1000155045,0.95
1000155153,2.14
1000155158,1.12
1000155336,0.73
1000155551,0.77
1000155638,1.14
1000155648,0.68
1000155740,1.14
1000155833,1.67
1000155948,1.04
1000156020,1.37
1000156067,0.53
1000156611,0.67
1000156819,1.63
1000156983,1.41
1000157060,1.63
1000157063,1.81
1000157171,0.35
1000157252,0.85
1000157294,1.59
1000157308,0.87
1000157385,1.14
1000157429,1.08
1000157446,1.22
1000157452,1.15
1000157686,1.04
1000157977,1.94
1000158008,1.15
1000158211,2.65
1000158528,0.97
1000158635,1.33
1000158646,0.55
1000158657,0.82
1000158775,1.02
1000159152,1.1
1000159261,0.46
1000159367,0.86
1000159458,0.97
1000159602,1.03
1000159653,1.08
1000159783,1.05
1000159924,1.95
1000160271,1.68
1000160333,2.43
1000160343,1.39
1000160366,0.86
1000160371,1.27
1000160615,0.84
1000160697,0.86
1000160837,1.52
1000160879,1.09
1000161300,0.81
1000161491,1.03
1000161842,1.42
1000161917,0.91
1000162037,0.47
1000162070,2.77
1000162078,1.02
1000162191,0.85
1000162213,0.9
1000162410,1.7
1000162433,1.27
1000162489,1.29
1000162499,1.24
1000162617,0.8
1000162709,0.64
1000163124,0.99
1000163183,0.86
1000163246,1.03
1000163391,1.62
1000163561,1.27
1000163755,0.76
1000163779,0.99
1000164064,1.28
1000164121,1.44
1000164197,0.86
1000164276,0.8
1000164404,2.83
1000164413,1.36
1000164425,0.61
1000164486,1.28
1000164751,1.19
1000165052,0.77
1000165526,0.6
1000165541,1.15
1000165570,0.81
1000165585,2.14
1000165588,1.17
1000165597,0.94
1000165789,0.78
1000165840,1.61
1000165993,1.75
1000166039,0.76
1000166048,0.74
1000166370,0.83
1000166433,1.36
1000166551,1.65
1000166556,0.68
1000166560,2.12
1000166583,1.36
1000166589,1.62
1000166813,2.24
1000166855,0.6
1000166904,0.72
1000166978,2.63
1000167069,1.32
1000167092,0.83
1000167152,1.62
1000167162,1.95
1000167181,1.45
1000167189,0.59
1000167206,1.65
1000167236,1.57
1000167931,1.08
1000167936,1.16
1000167967,0.71
1000167968,1.28
1000168002,0.87
1000168343,1.02
1000168466,2.52
1000168499,1.37
1000168625,0.68
1000168696,0.97
1000168765,1.02
1000169176,1.01
1000169200,1.73
1000169257,1.53
1000169823,1.21
1000170005,1.57
1000170138,2.15
1000170210,1.18
1000170255,1.78
1000170319,1.56
1000170354,0.48
1000170532,1.96
1000170535,2.13
1000170549,1.46
1000170581,0.94
1000170753,1.89
1000170791,0.73
1000171078,1.57
1000171228,1.09
1000171260,1.02
1000171320,0.7
1000171433,0.55
1000171484,1.27
1000171511,1.15
1000171513,2.13
1000171515,1.58
1000171581,0.82
1000171653,1.35
1000171660,1.01
1000171672,0.79
1000171770,1.24
1000171784,1.51
1000171818,1.06
1000172743,1.07
1000172946,1.71
1000172984,0.69
1000173158,0.63
1000173372,1.03
1000173419,1.16
1000173447,0.87
1000173480,1.69
1000173777,1.59
1000173830,1.36
1000173969,0.96
1000174030,0.86
1000174035,1.3
1000174449,1.05
1000174464,0.79
1000174466,1.08
1000174536,1.58
1000174559,0.97
1000174594,1.64
1000174599,1.89
1000174646,0.62
1000174678,1.6
1000174871,0.51
1000175313,0.78
1000175975,0.42
1000175999,0.67
1000176078,1.48
1000176079,0.5
1000176147,0.88
1000176242,0.81
1000176255,1.17
1000176288,0.47
1000176320,2.42
1000176347,0.87
1000176384,1.57
1000176561,1.53
1000176745,1.69
1000176763,2.34
1000176852,0.57
1000176992,1.39
1000177230,2.03
1000177265,1.18
1000177394,0.87
1000177500,1.41
1000177590,1.11
1000177770,1.15
1000178774,0.58
1000178852,1.17
1000179060,0.52
1000179134,0.86
1000179157,0.5
1000179178,1.63
1000179299,1.26
1000179357,1.01
1000179375,1.03
1000179755,1.13
1000179902,1.5
1000179937,0.94
1000180113,1.26
1000180415,1.04
1000180536,0.75
1000180616,1.49
1000180777,1.19
1000181248,1.04
1000181265,3.67
1000181269,0.34
1000181319,2.03
1000181443,1.75
1000181610,0.69
1000181981,4.22
1000182482,2.67
1000182702,1.26
1000182827,0.75
1000183061,0.72
1000183136,4.57
1000183544,0.65
1000183644,0.86
1000183648,1.13
1000183717,0.9
1000183879,2.16
1000184030,1.1
1000184053,1.09
1000184096,1.38
1000184306,0.34
1000184328,1.51
1000184440,1.1
1000184462,1.65
1000184815,1.04
1000184875,1.79
1000185012,0.98
1000185557,1.15
1000185575,0.92
1000185698,1.09
1000185748,1.02
1000185759,1.21
1000185838,0.87
1000185930,1.3
1000185931,1.01
1000185982,1.31
1000186080,0.88
1000186313,0.86
1000186687,1.74
1000186757,1.06
1000186988,0.93
1000187249,1.66
1000187260,1.56
1000187297,0.72
1000187321,1.07
1000187322,2.16
1000187357,1.69
1000187498,0.73
1000187598,1.06
1000187633,0.85
1000187805,0.7
1000188019,1
1000188050,1.03
1000188211,0.6
1000188257,0.54
1000188561,1.02
1000188563,1.44
1000188732,1.12
1000189061,2.25
1000189271,1.06
1000189514,0.85
1000189697,0.7
1000189766,1.41
1000189875,1.45
1000189937,0.69
1000189971,1.37
1000189995,1.33
1000190018,1.93
1000190067,1.37
1000190128,1.09
1000190207,1.33
1000190213,0.72
1000190220,0.88
1000190259,1.19
1000190266,0.91
1000190336,2.06
1000190398,1.27
1000190899,0.88
1000190956,0.83
1000191129,1.12
1000191217,0.92
1000191243,0.97
1000191540,0.39
1000191555,1.32
1000191601,0.74
1000191660,0.79
1000191662,2.35
1000191675,2.47
1000191744,0.85
1000191921,1
1000192052,1.8
1000192088,1.06
1000192225,1.21
1000192303,0.92
1000192325,1.03
1000192496,1.14
1000192517,1.05
1000192709,1.19
1000192889,2.14
1000192896,1.84
1000192994,0.91
1000193006,0.77
1000193019,0.97
1000193039,1.14
1000193041,1.11
1000193050,2.1
1000193105,1.52
1000193405,1.46
1000193637,1.74
1000194022,0.87
1000194158,0.92
1000194170,1.37
1000194214,0.91
1000194308,1.6
1000194327,0.6
1000194402,0.6
1000194411,1.2
1000194522,1.22
1000194678,1.36
1000194810,1.41
1000195172,3.24
1000195367,1.67
1000195485,0.91
1000195605,1.14
1000195696,0.67
1000195748,1.43
1000195754,0.72
1000195755,1.35
1000195912,1.5
1000196225,1.47
1000196240,1.37
1000196376,1.7
1000196959,1.52
1000197058,1.75
1000197157,0.86
1000197184,0.77
1000197533,1.29
1000197640,0.71
1000197757,1.22
1000197948,0.9
1000197950,0.81
1000198011,0.48
1000198190,0.98
1000198366,0.66
1000198458,2.48
1000198464,0.94
1000198516,1.5
1000198556,0.55
1000199158,0.67
1000199264,0.64
1000199436,1.08
1000199442,1.12
1000199478,1.15
1000199499,0.69
1000199519,0.44
1000199578,1.3
1000199590,1.09
1000200302,0.72
1000200440,3.15
1000200450,1.26
1000200468,2.06
1000200472,2.86
1000200500,1.49
1000200946,0.96
1000200969,1.12
1000201205,1.12
1000201278,0.77
1000201634,1.37
1000201659,0.73
1000201914,2.11
1000202064,0.87
1000202192,0.82
1000202201,0.53
1000202246,0.78
1000202269,1.78
1000202275,1.01
1000202343,1.25
1000202406,0.91
1000202438,1.24
1000202505,1.08
1000202519,1.75
1000202561,0.78
1000202707,2.17
1000202747,0.8
1000203012,1.03
1000203144,1.96
1000203335,1.17
1000203341,1.05
1000203370,0.76
1000203432,1.31
1000203587,1.55
1000203589,0.81
1000203692,0.92
1000203867,1.47
1000204409,1.02
1000204630,3.69
1000204841,1.11
1000204874,1.7
1000204947,0.58
1000204976,4.41
1000205086,2.45
1000205094,1.24
1000205097,1.33
1000205663,1.28
1000205671,1.2
1000205766,1.35
1000206194,0.67
1000206214,0.9
1000206281,1.37
1000206306,1.23
1000206832,1.01
1000207066,2.34
1000207073,1.59
1000207365,0.68
1000207421,1.29
1000207460,0.83
1000207491,1.15
1000207499,0.9
1000207518,0.83
1000207528,1.89
1000208235,0.43
1000208350,1.09
1000208795,1.18
1000208811,0.98
1000209001,1.1
1000209002,0.77
1000209008,2.11
1000209068,1.41
1000209290,1.17
1000209366,2.54
1000209822,0.97
1000209867,0.67
1000210553,1.11
1000210561,0.83
1000210587,0.5
1000210824,1.25
1000210878,0.6
1000210900,1.44
1000210938,0.63
1000210987,0.6
1000211022,1.16
1000211028,0.39
1000211097,0.98
1000211106,1.26
1000211136,1.58
1000211142,1.65
1000211257,0.62
1000211514,0.74
1000211584,0.89
1000211673,0.94
1000211692,1.52
1000211835,0.74
1000211983,2.06
1000212084,1.54
1000212087,0.8
1000212104,0.58
1000212232,0.99
1000212233,0.87
1000212263,1.3
1000212264,1.34
1000212351,1.26
1000212592,0.9
1000212651,1.02
1000213004,0.72
1000213085,1.07
1000213389,2.04
1000213390,1.27
1000213459,2.25
1000214269,2.31
1000214365,1.05
1000214385,1.91
1000214838,0.65
1000214901,1.49
1000214966,0.65
1000215044,1.94
1000215050,1.17
1000215080,1.26
1000215132,1.65
1000215168,0.48
1000215293,1.43
1000215350,1.88
1000216033,1.13
1000216146,0.66
1000216259,2.14
1000216325,1.81
1000216348,1
1000216356,0.87
1000216365,1.95
1000216401,2.45
1000216509,0.7
1000217027,2.11
1000217148,1.18
1000217191,0.48
1000217206,1.02
1000217217,1.05
1000217352,0.62
1000217624,2.22
1000217666,0.85
1000217672,0.82
1000217750,2.75
1000217793,1.07
1000217971,1.2
1000218021,1.25
1000218063,1.24
1000218328,1.23
1000218506,2.1
1000218622,0.97
1000218651,1.02
1000218666,1.9
1000218857,1.54
1000219610,1.42
1000219698,1.22
1000219871,1.45
1000219889,1.59
1000219894,1.2
1000219922,2.26
1000219958,1.43
1000219961,0.56
1000219998,1.38
1000220029,1.25
1000220035,1.82
1000220264,1.87
1000220279,1.9
1000220518,0.77
1000220543,0.65
1000220667,3.19
1000220780,2.06
1000220828,0.48
1000220842,1.46
1000221067,2.8
1000221242,1.29
1000221293,1.47
1000221319,0.92
1000221320,1.59
1000221326,1.41
1000221332,1.22
1000221380,0.81
1000221389,1.41
1000221435,1.76
1000221438,0.87
1000221450,2.17
1000221470,1.88
1000221517,0.97
1000221565,1.82
1000221587,3.28
1000221616,1.39
1000221633,0.92
1000221784,1.41
1000222156,0.9
1000222162,1.26
1000222280,1.77
1000222298,1.04
1000222403,1.09
1000222454,1.56
1000222553,0.56
1000222728,0.97
1000222730,1.66
1000222758,0.28
1000222912,0.97
1000222968,0.79
1000223185,0.78
1000223201,1.25
1000223222,1.85
1000223229,0.86
1000223602,1.06
1000223608,1.81
1000223620,2.53
1000223685,1.02
1000223734,3.65
1000223810,1.55
1000223850,1.14
1000223948,1.46
1000224398,0.55
1000224984,1.06
1000224995,2.29
1000225012,0.77
1000225157,0.81
1000225178,1.23
1000225261,1.57
1000225280,0.54
1000225322,0.77
1000225335,1.18
1000225520,1.48
1000225525,1.05
1000225611,1.01
1000225695,1.4
1000225979,0.95
1000226126,2.08
1000226261,1.4
1000226332,0.89
1000226347,1.59
1000226512,1.18
1000226573,0.78
1000226650,0.85
1000226817,7.18
1000227263,1.93
1000227348,0.85
1000227490,1.36
1000227502,1.07
1000227575,1.06
1000228379,1.32
1000228583,1.03
1000228736,1.25
1000228742,1.25
1000228920,1.41
1000228923,0.46
1000228924,0.76
1000228937,1.04
1000228958,0.72
1000229254,0.46
1000229271,1.47
1000229423,0.64
1000229456,1.43
1000229506,1.21
1000229515,1.5
1000229690,1.07
1000229925,1.68
1000230029,0.75
1000230078,0.89
1000230126,0.7
1000230186,1.15
1000230281,1.57
1000230542,0.8
1000230601,1.33
1000230839,0.8
1000230892,1.12
1000231043,1.19
1000231102,2.09
1000231154,1.1
1000231263,0.78
1000231276,0.54
1000231286,1.44
1000231390,0.8
1000231879,1.89
1000232036,1.07
1000232129,1.05
1000232154,1.3
1000232176,1.77
1000232255,0.57
1000232553,2.19
1000232568,0.85
1000233035,1.36
1000233061,0.93
1000233249,1.43
1000233501,1.04
1000233612,1.06
1000233654,1.26
1000233659,0.7
1000233667,0.38
1000233745,1.74
1000233907,2.34
1000234337,1.39
1000234346,0.83
1000234433,0.41
1000234459,1.94
1000234479,0.44
1000234537,1.42
1000234553,2.11
1000234861,1.01
1000234911,0.71
1000235152,0.28
1000235179,1.1
1000235180,0.8
1000235233,0.77
1000235242,1.67
1000235337,1.07
1000235361,1.4
1000235373,2.16
1000236037,0.71
1000236038,1.06
1000236410,2
1000236707,1.35
1000236839,0.78
1000236978,0.62
1000237013,1.89
1000237147,1.06
1000237610,0.86
1000237675,0.8
1000237778,2.15
1000237865,1.21
1000238649,2.27
1000238692,1.68
1000238816,0.46
1000238970,1.33
1000238994,0.47
1000239034,0.9
1000239042,1.48
1000239126,1.6
1000239161,1.54
1000239189,1.33
1000239324,1.11
1000239394,0.83
1000239589,1.12
1000239604,0.44
1000239907,1.27
1000240167,1.04
1000240622,0.69
1000240732,1.25
1000240937,1.28
1000241056,1.75
1000241228,0.4
1000241295,0.3
1000241305,0.87
1000241337,0.81
1000241376,0.81
1000241474,1.45
1000241761,0.82
1000241915,1.35
1000242076,1.3
1000242117,1.87
1000242234,1.34
1000242407,1.54
1000242602,0.84
1000242633,1.19
1000242822,1.47
1000242981,1.61
1000243044,2.02
1000243144,0.41
1000243248,1.74
1000243598,1.13
1000243692,1.19
1000243823,1.17
1000243871,1.12
1000244157,1.69
1000244893,1.43
1000245074,0.89
1000245277,1.46
1000245454,0.77
1000245511,2.24
1000245767,0.97
1000245789,1.96
1000245796,0.65
1000246026,1.44
1000246037,2.01
1000246053,1.04
1000246300,1.96
1000246881,1.3
1000247118,1.18
1000247196,0.87
1000247265,1.45
1000247321,1.44
1000247410,2.36
1000247412,0.97
1000247484,0.84
1000247655,1.31
1000248032,1.23
1000248300,0.54
1000248321,1.25
1000248322,2.23
1000248325,0.6
1000248348,1.24
1000248361,1.07
1000248377,0.95
1000248434,1.23
1000248525,0.95
1000249044,0.8
1000249048,1.64
1000249227,0.7
1000249383,1.21
1000249392,2.08
1000249421,0.58
1000249463,0.33
1000249622,0.95
1000249643,0.91
1000249708,0.86
1000249741,1.17
1000249857,3.45
1000250328,1.69
1000250412,1.19
1000250680,1.9
1000250686,1.7
1000250735,0.94
1000251077,0.57
1000251531,2.18
1000251902,1.17
1000252178,0.68
1000252220,0.95
1000252306,1.3
1000252341,0.68
1000252588,0.74
1000252664,0.6
1000252740,1.71
1000252817,0.72
1000252850,1.29
1000252859,1.88
1000252865,1.44
1000252895,1.12
1000253067,0.74
1000253126,1.6
1000253136,0.77
1000253157,1.32
1000253225,2.07
1000253465,1.13
1000253486,1.14
1000253544,1.33
1000253802,1.28
1000254096,0.74
1000254162,0.74
1000254340,1.97
1000254498,0.7
1000254501,0.48
1000254504,1.16
1000254526,1.33
1000254642,1.79
1000254758,0.72
1000254866,0.88
1000254993,1.1
1000255103,2.05
1000255434,1.15
1000255436,1.17
1000255497,0.76
1000255552,1.49
1000256180,2.58
1000256906,1.74
1000257015,1.67
1000257101,1.4
1000257292,1.68
1000257560,1
1000257677,0.81
1000257768,2.1
1000258014,1.69
1000258143,0.94
1000258164,1.26
1000258595,1.36
1000258682,2.19
1000258728,1.34
1000258778,0.63
1000258782,1.28
1000258785,1.78
1000258916,0.98
1000258968,0.35
1000258983,0.63
1000259028,1.56
1000259122,1.42
1000259156,1.56
1000259170,1.19
1000259233,1.14
1000259709,1.29
1000259775,0.89
1000259821,0.39
1000259881,1.14
1000260073,0.52
1000260155,3.1
1000260320,1.29
1000260377,2.24
1000260407,0.85
1000260485,1.24
1000260661,1.11
1000260680,1.26
1000260804,0.89
1000261208,1.28
1000261404,1.65
1000261724,1.6
1000261804,2.36
1000261926,0.84
1000261957,0.52
1000261979,0.78
1000262023,1.83
1000262077,1.82
1000262210,0.64
1000262318,0.7
1000262348,2.01
1000262372,1.35
1000262435,1.75
1000262455,2.25
1000262531,0.86
1000262536,1.18
1000262637,1.4
1000262673,1.18
1000262709,0.65
1000262824,2.95
1000262838,0.77
1000262927,0.83
