_id,overall_stats.avg_battle_values.avg_spot_dmg
1031506620,24702
1031506755,13234
1031506917,12765
1031507412,17021
1031507499,9929
1031507649,11431
1031507736,7696
1031508599,8460
1031509146,13403
1031510019,6850
1031510164,9429
1031510205,14511
1031510470,7893
1031510839,12214
1031511003,11696
1031511007,9026
1031511146,5896
1031511312,4862
1031511684,11004
1031511742,10360
1031512091,15924
1031512341,7532
1031512481,4204
1031512662,18967
1031512788,13145
1031512799,10288
1031512978,13521
1031513285,16555
1031513710,14286
1031513780,13862
1031513993,11697
1031514023,7884
1031514133,9497
1031514149,10736
1031514291,11843
1031514408,10578
1031514540,11289
1031514542,16996
1031514953,10833
1031515181,11018
1031515281,9200
1031515363,14157
1031516183,9631
1031517164,6268
1031517187,18987
1031517295,8506
1031517395,6849
1031517544,16189
1031517778,14323
1031517864,8821
1031517986,17620
1031518383,13309
1031518387,8238
1031519103,12471
1031519240,8759
1031519358,12878
1031520617,10718
1031520656,13550
1031520864,10522
1031521373,8795
1031522353,7203
1031522386,8720
1031522444,17341
1031522729,10021
1031522982,5011
1031523233,12441
1031523351,9342
1031523484,13565
1031523634,16265
1031523653,15106
1031524270,8198
1031524368,12291
1031524471,10640
1031524708,4554
1031524920,16107
1031525390,53626
1031525677,15015
1031525823,8788
1031525848,20211
1031525915,5815
1031525977,11702
1031526074,19758
1031526142,6945
1031526162,6921
1031527026,39136
1031527051,33629
1031527092,22266
1031527799,17055
1031527977,28701
1031528056,8090
1031528435,8807
1031528516,16141
1031528553,8415
1031528621,14675
1031528633,9167
1031529823,10315
1031530403,7287
1031530670,12341
1031531244,13104
1031531629,11806
1031531816,19489
1031532634,10961
1031533299,18126
1031533381,9463
1031533607,10073
1031533630,7677
1031533714,14651
1031533893,9693
1031534100,12908
1031534334,9248
1031534418,12151
1031534424,9054
1031534426,16394
1031534463,9885
1031534663,10671
1031535225,8200
1031535365,10324
1031535634,14176
1031535914,13720
1031536247,5446
1031536790,8172
1031537052,10427
1031537471,6009
1031537854,19710
1031538401,8976
1031538415,11801
1031538453,6170
1031539075,10985
1031539244,16574
1031539626,12418
1031540201,12746
1031540465,12851
1031540512,15897
1031540814,62577
1031541063,7950
1031541147,8475
1031541557,7900
1031541946,16566
1031542251,9444
1031542369,10383
1031542977,9504
1031543201,9836
1031543314,17314
1031543756,7137
1031545044,15110
1031545672,14381
1031545767,18528
1031545829,11281
1031545838,9396
1031545846,12009
1031545861,10917
1031545865,6040
1031546218,11660
1031546508,8604
1031547088,15728
1031547296,12743
1031547687,13736
1031547731,8857
1031547823,14003
1031548252,8410
1031548482,13300
1031548656,22274
1031549293,8561
1031549436,8023
1031549678,6228
1031550025,8239
1031550192,17501
1031550260,15913
1031551407,6038
1031552071,5207
1031552211,8868
1031552354,11533
1031552560,7047
1031552657,10921
1031552854,9427
1031553227,22880
1031553266,4746
1031553573,10098
1031553961,14380
1031554055,19841
1031554299,7990
1031554697,10605
1031554725,10642
1031555082,11496
1031555262,35751
1031555809,17490
1031555832,10856
1031556043,15863
1031556156,10447
1031556158,9105
1031556760,12147
1031556834,13787
1031557124,19943
1031557227,19431
1031558038,10913
1031558945,9458
1031559217,10995
1031559686,12444
1031559723,7701
1031559738,12171
1031560144,11117
1031560592,7694
1031560613,10281
1031560916,8604
1031561189,16362
1031561518,5424
1031561685,6867
1031561978,4243
1031562055,8254
1031562564,7568
1031562721,7067
1031562908,8930
1031562988,6249
1031563004,8499
1031563177,15068
1031563216,9214
1031564251,10925
1031564737,4176
1031564835,10707
1031564998,6194
1031565415,16893
1031565591,13771
1031565722,12366
1031565996,18911
1031566064,15392
1031566286,10440
1031566391,10845
1031567089,7943
1031567273,24258
1031567531,14620
1031567841,10530
1031567880,12955
1031567937,9079
1031568152,19279
1031568189,12990
1031568205,11994
1031568233,14811
1031568922,12824
1031569064,17150
1031569192,8785
1031569217,11709
1031569439,12706
1031569559,10291
1031569987,9107
1031570056,7040
1031570293,9325
1031570372,10793
1031571241,7924
1031571867,6584
1031572022,7862
1031572215,9922
1031572279,6861
1031573173,15436
1031573320,8944
1031573494,15937
1031573588,11569
1031574105,9383
1031574205,10854
1031574303,8265
1031574395,12980
1031574631,11848
1031574673,13998
1031575092,13399
1031575232,14823
1031575341,9902
1031576032,20008
1031576212,17345
1031576814,13213
1031577150,9632
1031577244,11064
1031577307,17517
1031577577,986
1031577656,11700
1031577871,59916
1031577878,15903
1031577902,13481
1031578618,14931
1031578626,45900
1031578749,10521
1031578885,15799
1031579358,9138
1031579482,12827
1031579642,6887
1031579762,7419
1031579875,8247
1031579924,7237
1031579953,8892
1031580002,6763
1031580052,7314
1031580190,9142
1031580220,11710
1031580502,3713
1031580507,12925
1031580829,8628
1031581388,7675
1031581468,7195
1031582267,5085
1031583190,6412
1031583202,15527
1031583613,19241
1031583863,15826
1031584346,9161
1031584742,17805
1031585344,8611
1031585413,14506
1031585713,4820
1031586047,11633
1031586088,1826
1031586659,7351
1031586772,5658
1031586979,6887
1031587151,9761
1031587156,17823
1031587641,14956
1031587846,8141
1031587961,19852
1031588074,5794
1031588121,25647
1031588135,13477
1031588189,10801
1031588580,14257
1031589492,4878
1031590378,13167
1031590470,16649
1031590520,10273
1031590522,19804
1031590597,5752
1031590741,25251
1031590997,8968
1031591417,6511
1031591927,10166
1031593906,17633
1031593921,14598
1031594076,11567
1031594088,14768
1031594245,12822
1031594430,8700
1031594756,8692
1031595112,10825
1031595174,8787
1031595541,5397
1031596232,11066
1031596236,8887
1031596311,8060
1031596604,11083
1031596756,15926
1031596940,8472
1031597001,32736
1031597331,8505
1031597463,7405
1031597485,13657
1031597494,5024
1031597588,6343
1031597599,9600
1031597738,15564
1031597840,11348
1031598219,10830
1031598744,8638
1031599093,9190
1031599190,22756
1031599197,6035
1031599199,10066
1031599569,8588
1031599654,23322
1031600476,15134
1031600495,3803
1031600938,16422
1031600968,2745
1031601723,25946
1031601809,15791
1031601936,20564
1031601962,12840
1031602423,15907
1031602443,8074
1031602926,15702
1031603393,2975
1031603497,8876
1031603565,14281
1031603996,9059
1031604554,9512
1031604664,6889
1031604665,4606
1031605232,14072
1031605384,13776
1031605711,22712
1031606024,6706
1031606458,8734
1031606459,10203
1031606511,8830
1031606599,8274
1031606894,15053
1031606962,10865
1031607113,10275
1031607276,11532
1031607301,9434
1031607344,13049
1031607604,24531
1031607713,28961
1031607906,22551
1031608108,21172
1031608342,8714
1031608393,25079
1031608965,38617
1031609130,11598
1031609348,11494
1031609394,4852
1031609649,21266
1031609923,12778
1031610054,10267
1031610081,13265
1031610568,12337
1031610676,18299
1031610812,4627
1031610913,9123
1031611385,9213
1031611422,7553
1031612027,7573
1031612168,7521
1031612182,22633
1031612448,8615
1031612523,10309
1031612586,15162
1031613107,9992
1031613167,13566
1031613340,14557
1031613429,8056
1031613517,9686
1031613826,7398
1031614295,6770
1031614672,11566
1031614711,10543
1031615081,12133
1031615400,6805
1031615599,9222
1031615824,12902
1031615890,18569
1031615939,7913
1031616325,7925
1031616793,4896
1031616947,13124
1031617198,9659
1031617340,12741
1031617364,24588
1031617514,7545
1031617760,8828
1031617798,3221
1031617856,25914
1031618067,15041
1031618091,8339
1031618491,8019
1031618552,9699
1031618872,24625
1031618897,9593
1031619659,20563
1031619886,28218
1031620400,7880
1031620460,16685
1031620483,8647
1031620533,8865
1031620650,8795
1031620715,16242
1031621292,8158
1031621484,7176
1031622114,13455
1031622189,18181
1031622256,10826
1031622381,4814
1031622633,7505
1031622647,8435
1031622695,15645
1031622733,5417
1031623294,16628
1031623436,7748
1031623463,10843
1031623481,13454
1031623967,9067
1031624141,5013
1031625331,17709
1031625685,14560
1031626400,11599
1031626828,17356
1031627878,5389
1031628019,13283
1031628133,11790
1031628581,7109
1031628623,23895
1031628669,13479
1031629199,11645
1031629271,9901
1031629495,6664
1031629767,16550
1031630738,17644
1031630817,9222
1031630849,8182
1031631057,15128
1031631798,10716
1031632760,15081
1031632901,11137
1031632929,13381
1031633093,9327
1031633701,17728
1031634253,9603
1031634487,9802
1031634625,12305
1031635025,7511
1031635065,18096
1031635413,10903
1031635639,5218
1031635807,8052
1031636206,13702
1031636508,11139
1031636745,9501
1031636791,15961
1031637122,8685
1031637500,15868
1031638115,24395
1031638128,12500
1031638137,13267
1031638415,18642
1031638434,57759
1031638441,16314
1031638456,12918
1031638612,7319
1031638675,21818
1031638868,10066
1031639211,18584
1031639412,4087
1031639631,14277
1031639696,18633
1031640220,9148
1031640713,5555
1031640932,8052
1031640934,18840
1031641003,12295
1031641073,17007
1031641103,8902
1031641251,8668
1031641335,8463
1031641383,29618
1031641621,15405
1031641628,8645
1031641868,17223
1031643013,12580
1031643492,7514
1031643894,14419
1031644294,12089
1031644700,6832
1031644759,12585
1031644770,16228
1031645548,11418
1031645902,11253
1031646056,15152
1031646176,9689
1031646249,6551
1031646277,9050
1031646435,9100
1031646509,5652
1031646526,17338
1031646591,9822
1031646715,16894
1031647119,6750
1031647415,13731
1031647614,12099
1031647741,6023
1031647990,7617
1031648085,11512
1031648288,12530
1031648345,9304
1031648346,10492
1031648439,12204
1031648892,12350
1031649179,5068
1031649462,17389
1031649548,5562
1031649600,1019
1031650249,9971
1031650606,8223
1031651051,9032
1031651495,6337
1031652336,19649
1031652470,13526
1031652472,11719
1031652959,11034
1031653038,6005
1031653101,15226
1031653270,9918
1031653607,4918
1031653655,10275
1031654076,4219
1031654366,13887
1031654369,17217
1031654470,5750
1031654576,9390
1031654722,10842
1031654826,15403
1031654922,21209
1031655054,4904
1031655503,13194
1031655857,12982
1031656164,10108
1031656729,3840
1031656797,9105
1031656867,14180
1031657270,18805
1031657329,13396
1031657874,16659
1031658134,4495
1031658825,13836
1031658880,16900
1031659207,5967
1031659224,14196
1031659331,15147
1031659395,11069
1031659479,10730
1031659775,16455
1031660815,20484
1031660974,17859
1031661411,23184
1031661570,4124
1031661930,6801
1031662554,5035
1031662638,8084
1031662864,11788
1031663109,11641
1031663335,25324
1031663570,13608
1031663781,14686
1031663822,10358
1031664102,6894
1031664207,10082
1031664505,34430
1031665404,2285
1031665473,13187
1031665699,19412
1031666008,9272
1031666232,6961
1031666377,16848
1031666522,11620
1031667120,25997
1031667293,7684
1031668197,14051
1031668215,35803
1031668384,13356
1031668554,10171
1031669125,18257
1031669416,17955
1031669452,10526
1031669573,13880
1031669716,8933
1031669824,8866
1031669865,5526
1031670039,19363
1031670687,15313
1031670759,8168
1031671306,28359
1031671318,6806
1031671735,10141
1031672139,10671
1031672189,8877
1031672339,7135
1031672354,16862
1031672890,10813
1031673081,12712
1031673242,10899
1031673513,22288
1031674122,11628
1031674205,16980
1031674225,13835
1031674389,10491
1031674899,8708
1031675134,8082
1031675755,22311
1031675840,5913
1031676085,12196
1031676385,12163
1031676853,5475
1031676893,14349
1031677092,10094
1031677514,12164
1031677651,8509
1031678248,10844
1031678610,11198
1031679503,9577
1031679577,6210
1031680015,16305
1031681442,16145
1031681769,12978
1031681854,13065
1031682403,34853
1031682571,11338
1031682843,13027
1031683147,7134
1031683460,12810
1031683741,13764
1031684119,9636
1031684914,10646
1031685668,19560
1031685722,6737
1031686001,5383
1031686185,4949
1031686641,7673
1031687050,13704
1031687491,12732
1031688293,14378
1031688315,7983
1031688604,15312
1031688978,13290
1031689288,23277
1031689330,5457
1031689369,10923
1031689860,7440
1031690385,15288
1031690444,5196
1031690467,11378
1031691501,13772
1031691561,6207
1031691741,19004
1031691888,2941
1031692466,8531
1031692552,12306
1031692611,37107
1031693074,10229
1031693880,4647
1031693936,11012
1031694050,7723
1031694513,12949
1031694881,12207
1031695161,13855
1031695422,17495
1031695547,15520
1031695731,10603
1031695749,16076
1031695860,12788
1031696227,16333
1031697085,11410
1031697104,12466
1031698099,10204
1031698149,13593
1031698886,9245
1031699667,17972
1031699839,7703
1031700490,8741
1031701574,16510
1031701635,12441
1031701715,16744
1031701925,4636
1031702234,11728
1031702236,11530
1031702398,7948
1031703250,12738
1031703687,10537
1031703948,17351
1031704136,18786
1031704411,15147
1031704421,12575
1031705353,23899
1031705657,17209
1031705949,11126
1031706624,7719
1031706721,8773
1031706895,8650
1031706922,9395
1031707371,10201
1031707425,11251
1031708228,14544
1031708288,8667
1031708352,13235
1031708646,10901
1031708697,11571
1031708779,14836
1031708867,10599
1031708916,16227
1031709051,10284
1031709699,8143
1031709750,7360
1031709868,47234
1031709931,10504
1031710108,37233
1031710143,4059
1031710937,1076
1031711013,15825
1031711543,7534
1031711556,22396
1031711700,14669
1031711802,12280
1031711864,9110
1031712035,13569
1031712386,19306
1031712820,8887
1031712959,9316
1031713447,10773
1031714101,12660
1031714216,26955
1031714607,8794
1031714709,8574
1031714837,15026
1031715237,14765
1031715364,10255
1031715529,12565
1031715558,8503
1031716731,15916
1031716895,17387
1031716977,8504
1031717091,7443
1031717161,14621
1031717252,10345
1031717613,6758
1031718837,11775
1031719129,11868
1031719251,6010
1031719302,13173
1031719855,13853
1031720497,9144
1031720545,7788
1031721169,12021
1031721298,13025
1031721482,5410
1031721618,14469
1031721696,10813
1031721770,21185
1031721791,12665
1031722095,5677
1031722175,10145
1031722968,17375
1031723066,17230
1031723148,10698
1031723457,13022
1031723482,17449
1031723544,6517
1031723921,8605
1031724781,12433
1031724872,21539
1031724929,12145
1031725011,15855
1031725277,5571
1031725935,11404
1031726037,14585
1031726044,8998
1031726257,8854
1031726392,8908
1031726927,12361
1031727236,11339
1031727362,8880
1031727438,15523
1031727745,11912
1031727850,6498
1031728706,5267
1031728870,23432
1031728894,14681
1031729153,25001
1031729231,8562
1031729316,9992
1031729377,3639
1031729664,15284
1031729960,17867
1031730052,14556
1031730479,15304
1031730511,10759
1031730545,14553
1031730693,19379
1031731107,10129
1031731176,10250
1031731270,16069
1031731598,15534
1031732461,15840
1031732499,9867
1031732559,11636
1031732581,10064
1031732621,12139
1031732869,13061
1031732942,15054
1031733304,12713
1031733796,9596
1031734061,10619
1031734826,19726
1031734940,9241
1031735213,15102
1031735308,14990
1031735373,6593
1031735729,14287
1031735900,9455
1031736202,9448
1031736242,12068
1031736791,12984
1031738125,17544
1031738575,14114
1031739207,12930
1031739647,13722
1031739654,13414
1031739742,5956
1031739759,25393
1031740209,2321
1031740536,14014
1031740717,9499
1031740855,14394
1031741092,20791
1031741266,4975
1031741269,29511
1031741549,24866
1031742015,11120
1031742039,6674
1031742233,14987
1031742689,10294
1031743515,11838
1031743555,13843
1031744121,9947
1031744300,7216
1031744400,12728
1031744794,11640
1031745041,9100
1031745911,8152
1031746270,7015
1031746578,12242
1031747055,9624
1031747316,11216
1031747722,10775
1031748007,16612
1031748560,13547
1031749002,4635
1031749681,7462
1031750097,5958
1031750152,25373
1031750254,6683
1031750704,11288
1031750789,14309
1031751037,7698
1031751202,9253
1031751384,11898
1031751435,4967
1031752105,14717
1031752648,11898
1031752736,14190
1031753011,14916
1031753219,16363
1031754232,8926
1031754378,13227
1031754733,14480
1031754930,25949
1031755037,8889
1031755076,9179
1031755125,10680
1031755215,643
1031755291,9169
1031755451,9562
1031755754,8352
1031756219,6754
1031756354,11749
1031757030,8498
1031757095,14682
1031757503,6832
1031757541,14215
1031757551,21856
1031758378,8003
1031758670,5562
1031758721,23652
1031758926,6795
1031759065,13004
1031759382,10138
1031759585,8260
1031759785,25444
1031759814,7867
1031759838,16111
1031759957,9952
1031760078,10229
1031760375,11929
1031760862,6448
1031760960,12741
1031761195,6011
1031762016,14146
1031762165,9411
1031762787,12086
1031762841,9295
1031762898,11019
1031763098,1502
1031763172,22968
1031763318,8794
1031763334,20129
1031764217,17838
1031764760,11701
1031765312,16099
1031765338,6956
1031765356,10754
1031765731,4868
1031765994,11222
1031766048,9133
1031766615,14993
1031767031,10689
1031767415,11034
1031767498,27795
1031767631,11588
1031767746,11537
1031767794,10589
1031768172,25144
1031768335,8500
1031768535,4616
1031769116,12100
1031769395,15293
1031769418,13421
1031770521,5182
1031770937,11444
1031771112,6278
1031771271,5566
1031772131,11409
1031772225,18487
1031772255,7835
1031772561,70949
1031772908,18773
1031773166,8153
1031773568,6520
1031773869,10929
1031774221,10315
1031774506,4842
1031775250,12447
1031775255,6463
1031776447,12290
1031777561,13268
1031777920,20768
1031777953,6889
1031778916,7503
1031779155,14080
1031779469,12944
1031779498,9007
1031779534,11180
1031779551,8781
1031780050,13852
1031781104,11176
1031782201,8803
1031782410,10908
1031782655,13896
1031782698,9849
1031782804,20849
1031782965,11109
1031783230,14301
1031783462,8637
1031783586,8000
1031783805,7851
1031783988,8223
1031784051,10278
1031784119,10219
1031784146,9483
1031784249,19773
1031784404,7502
1031785395,5070
1031785434,10733
1031785740,22942
1031785925,12262
1031786732,13196
1031788708,13641
1031789313,8491
1031789454,14624
1031789485,12772
1031789518,12133
1031789578,8937
1031789587,14688
1031789708,14061
1031790581,9772
1031790658,16409
1031790940,8789
1031790991,5942
1031791477,18031
1031791978,8358
1031792696,6146
1031793010,9985
1031793038,16162
1031793390,8340
1031793657,8207
1031793846,13090
1031793905,14744
1031794210,12963
1031795037,14172
1031795186,4759
1031795302,11143
1031795683,15286
1031795774,15504
1031795840,9251
1031795972,7168
1031796244,8584
1031796488,7841
1031797000,17900
1031797044,10878
1031797108,7304
1031797126,8365
1031797172,6601
1031797341,5027
1031797620,12868
1031797924,7602
1031798025,10006
1031798140,11682
1031798277,15868
1031798311,13413
1031798803,35258
1031798838,24059
1031798916,18379
1031799501,7473
1031799642,978
1031799646,10810
1031800066,18012
1031800497,12696
1031800782,22568
1031800834,13700
1031800955,12012
1031801206,7774
1031801517,16878
1031801777,17320
1031802164,8757
1031802227,3843
1031802539,6887
1031802540,6379
1031802556,16935
1031802583,10110
1031802915,5288
1031802946,14160
1031803117,9535
1031803481,10262
1031803498,10998
1031803628,10497
1031804021,19200
1031804052,10190
1031804058,17833
1031804262,13551
1031805127,13357
1031805129,14864
1031805281,16192
1031805411,8257
1031805613,4297
1031806548,13560
1031807345,21986
1031807459,16545
1031807829,13171
1031808098,15428
1031808619,32479
1031808865,9137
1031809151,7824
1031809225,7693
1031809572,15502
1031809703,15860
1031809794,29909
1031809915,9033
1031810146,4899
1031810198,11868
1031810498,22440
1031811096,11026
1031811104,17912
1031811304,7464
1031811466,6683
1031811552,12684
1031811597,9658
1031812159,5478
1031812487,5135
1031812610,28663
1031813294,8686
1031814529,8569
1031814627,8530
1031815175,4769
1031816152,12331
1031816600,13936
1031817308,10482
1031817872,3356
1031817926,12644
1031818182,17675
1031818227,9217
1031818679,8975
1031818863,11879
1031818930,24917
1031818984,13514
1031819396,6694
1031820566,16576
1031820662,12103
1031821108,15216
1031821114,14664
1031821653,13870
1031821757,7352
1031821924,13355
1031822337,14553
1031822580,10787
1031822723,11818
1031822764,9768
1031822837,9289
1031822943,21341
1031822961,17012
1031823354,8906
1031823785,10210
1031823913,13176
1031823929,27640
1031824453,15434
1031824681,8927
1031824694,11271
1031824970,9759
1031825230,23346
1031825632,7085
1031826064,11157
1031826324,6984
1031826338,9000
1031826528,11419
1031826702,10164
1031827489,11394
1031827623,6249
1031828099,8039
1031828406,11759
1031828444,11173
1031828765,10751
1031829373,10475
1031829636,8896
1031829844,6525
1031829859,19319
1031830424,14281
1031831123,11169
1031831608,29975
1031832013,7994
1031832102,6596
1031832450,6611
1031832473,9579
1031832502,4993
1031832615,16281
1031833016,11130
1031833273,11433
1031833389,7185
1031833625,10574
1031834142,15247
1031834304,23468
1031834809,12324
1031835204,5502
1031835897,23926
1031835959,6665
1031836257,13465
1031836317,5087
1031836333,15785
1031836494,22335
1031836674,16598
1031836954,4988
1031837021,7016
1031837432,10343
1031838461,20703
1031838710,9623
1031838820,19502
1031838925,15637
1031838984,26042
1031839532,5287
1031840084,9722
1031840333,10511
1031840505,8284
1031840635,20460
1031840640,14706
1031840664,9598
1031840722,10519
1031840728,10166
1031840743,10143
1031840795,14288
1031840797,10723
1031842488,9174
1031843751,10507
1031844112,14716
1031844248,9033
1031844577,6896
1031844614,7489
1031845000,10747
1031845300,18987
1031845411,10733
1031845512,13311
1031845523,18136
1031846473,24149
1031846856,24493
1031847527,12312
1031847630,29430
1031847653,7964
1031848442,14182
1031848457,9145
1031848539,16264
1031848734,5321
1031849014,8426
1031849434,14875
1031849494,9306
1031849727,6567
1031849997,8709
1031851148,20674
1031851302,9985
1031851461,9638
1031851654,30986
1031851656,11488
1031852103,11803
1031852149,9417
1031852635,6848
1031852818,5388
1031853008,15557
1031853214,15401
1031853752,19233
1031853785,4971
1031854052,13904
1031854167,15294
1031854819,14940
1031854872,11772
1031855708,10844
1031855801,13958
1031855927,15603
1031855959,10180
1031856747,4802
1031856890,15129
1031856972,7571
1031857037,14113
1031857176,23900
1031857198,17414
1031857657,8539
1031857827,8773
1031858435,5698
1031858838,16379
1031858854,16908
1031858874,13116
1031858881,12581
1031859267,7138
1031859855,7683
1031859941,7676
1031860135,17845
1031860176,15931
1031860344,14068
1031860793,20961
1031861132,15024
1031861181,10711
1031861218,8691
1031861436,23280
1031861882,22280
1031862262,864
1031862780,10379
1031863000,11130
1031863946,14825
1031863999,13510
1031864351,9248
1031864493,14292
1031864692,15857
1031865379,17644
1031865594,7270
1031865777,7879
1031865809,17798
1031865829,10649
1031865962,8147
1031866028,6248
1031866066,17162
1031866138,6402
1031866140,10085
1031866494,12021
1031866806,20418
1031867376,16118
1031867485,12334
1031867587,15700
1031868887,8143
1031869241,10485
1031869328,14300
1031869432,7365
1031869633,12315
1031869736,10075
1031870068,24873
1031870215,19865
1031870575,6458
1031870682,12534
1031870703,12387
1031870868,9959
1031870972,6949
1031871035,13828
1031871149,9829
1031871183,13103
1031871390,10620
1031871442,11393
1031871790,9895
1031872115,16833
1031872516,8436
1031872542,8494
1031872774,15604
1031873095,9516
1031873303,10319
1031873543,8634
1031873646,12140
1031873803,8185
1031874106,7320
1031874766,5680
1031874819,21018
1031875109,15474
1031875335,7344
1031875454,6477
1031875671,6389
1031875833,11564
1031875991,11129
1031876093,6881
1031877282,11861
1031877380,9510
1031877810,7816
1031878022,14085
1031878179,8960
1031878463,6265
1031878808,11050
1031879290,11423
1031879486,19195
1031879515,12029
1031879782,9076
1031880097,10853
1031880729,22113
1031880797,5339
1031880954,8830
1031881284,19543
1031882246,9013
1031882327,10539
1031882576,11274
1031882758,10016
1031883390,15363
1031883511,13295
1031883588,7923
1031884034,17959
1031884075,10178
1031884451,7363
1031884509,5658
1031884533,16074
1031884649,10571
1031884751,15151
1031884882,13557
1031885130,18062
1031885143,8570
1031885206,9780
1031885520,16562
1031885576,12152
1031885946,8145
1031886083,12068
1031886475,9456
1031886563,10165
1031886601,19089
1031886647,5901
1031886680,11094
1031886967,14062
1031887113,6457
1031887364,12369
1031887922,13806
1031888037,10810
1031888425,13972
1031889088,12461
1031889100,5972
1031889384,5312
1031889620,10158
1031889648,15604
1031890139,8681
1031890160,26810
1031890230,15901
1031890293,19322
1031890375,7399
1031890495,14569
1031890526,8624
1031890590,11336
1031890791,10982
1031890838,12603
1031890926,12184
1031890992,38857
1031891401,3578
1031892280,10553
1031892337,11893
1031892639,12291
1031893705,5631
1031893989,5058
1031894008,15068
1031894179,9372
1031894497,5318
1031894725,13988
1031895202,10237
1031895411,8674
1031895699,6936
1031895811,22690
1031895972,9261
1031896004,9879
1031896033,18456
1031896314,8018
1031897241,14628
1031897283,8717
1031897533,12117
1031897754,16943
1031897853,10063
1031898380,8575
1031898432,17948
1031898653,4780
1031898721,11248
1031898798,11750
1031898944,9405
1031899025,4954
1031899562,7903
1031899950,20758
1031899960,9929
1031899997,19827
1031900160,10920
1031900187,9082
1031900235,12915
1031900620,6842
1031901506,8674
1031902455,14885
1031902696,10487
1031902823,12705
1031903064,9192
1031903376,5469
1031903957,10470
1031904314,15317
1031904375,11120
1031904675,14812
1031904685,10341
1031905454,17792
1031905742,12319
1031905759,16617
1031905844,17359
1031906562,5205
1031906941,11575
1031907075,6149
1031907090,11088
1031907134,6106
1031907323,6997
1031908423,22562
1031908434,19883
1031908864,16714
1031908886,7506
1031908993,16260
1031909377,11657
1031909541,21613
1031909681,12139
1031909813,14727
1031909844,14337
1031910519,10974
1031910805,7645
1031910913,11215
1031911000,10949
1031912590,13547
1031912854,20064
1031914987,9875
1031915082,13218
1031915399,6775
1031916846,7500
1031916957,9901
1031917407,11707
1031917769,11541
1031918009,36166
1031918414,15136
1031918491,9593
1031918782,6557
1031918824,13250
1031918943,15345
1031918999,15803
1031919029,9357
1031919188,9901
1031919229,12272
1031919368,8345
1031919379,7780
1031919402,6894
1031919482,14894
1031919637,7348
1031919985,9593
1031920211,8879
1031920431,5536
1031920460,27284
1031920498,19240
1031920504,17836
1031920653,12140
1031920661,18366
1031920754,6943
1031921155,15480
1031921194,7060
1031921311,21074
1031921944,7840
1031922327,14816
1031922530,24233
1031922570,12251
1031923793,11342
1031924040,6805
1031924667,19528
1031925036,18113
1031925108,9971
1031925354,12057
1031925429,12392
1031925549,4557
1031928986,9219
1031929036,12750
1031931051,10766
1031931992,14020
1031932108,23471
1031932393,16972
1031932777,19389
1031932926,8036
1031932944,11317
1031933031,10373
1031933211,13471
1031934230,12375
1031934374,13489
1031934550,22931
1031934650,16609
1031934674,8880
1031935234,9442
1031935238,11931
1031935286,15523
1031935290,23611
1031935597,13933
1031935924,11118
1031936020,9234
1031936078,9801
1031938472,10915
1031938652,10449
1031938834,7855
1031939026,6754
1031939683,6102
1031939833,7903
1031940087,17544
1031940106,12098
1031940299,22516
1031940591,6748
1031941328,10260
1031941626,5563
1031941649,8452
1031941680,12460
1031942658,38546
1031942764,33727
1031943024,9471
1031943056,7787
1031943143,6485
1031943169,8697
1031943578,9546
1031943721,14084
1031943807,7909
1031943847,12620
1031944084,5689
1031944098,15682
1031944437,8550
1031944556,6678
1031945041,13577
1031945178,21089
1031945794,15181
1031945828,10749
1031946282,9531
1031946292,17648
1031946713,6622
1031947130,7113
1031947240,6459
1031947696,11651
1031947858,7635
1031947877,10544
1031947918,8045
1031947974,7273
1031948096,14961
1031948397,13272
1031948447,12196
1031948477,12544
1031948724,11177
1031948842,15784
1031948973,19379
1031949484,4821
1031949642,14885
1031950557,6265
1031950790,12589
1031951222,15964
1031951946,14832
1031952857,8086
1031953451,19645
1031953471,8101
1031953882,16321
1031955591,5334
1031955749,5048
1031955752,9915
1031955770,10234
1031955873,18019
1031955938,13739
1031956426,7494
1031956622,6034
1031957126,16756
1031957256,9391
1031958017,9864
1031958116,15870
1031958236,15550
1031958325,13306
1031958410,11040
1031958636,12070
1031958650,11375
1031958653,10106
1031958918,21235
1031959139,11775
1031959584,15906
1031959682,9374
1031959970,12828
1031960072,9998
1031960125,11333
1031960343,23916
1031960377,17735
1031960426,8565
1031960451,15307
1031960735,9362
1031961150,8357
1031961460,9666
1031961475,7728
1031961482,8657
1031961754,12784
1031961988,13418
1031962042,8715
1031962220,8634
1031962507,17399
1031962661,10637
1031962667,7539
1031962849,15297
1031962938,14783
1031963088,8290
1031963203,33051
1031963827,12969
1031963906,5168
1031963955,15455
1031964059,11195
1031964074,10703
1031964306,18486
1031964363,15789
1031964741,8192
1031964858,32498
1031965118,14428
1031965328,17948
1031965407,15070
1031965493,24087
1031965808,10777
1031965885,11103
1031965998,9766
1031966103,15063
1031966209,13810
1031966385,10185
1031966454,6834
1031966885,9638
1031966920,12422
1031966929,4056
1031967041,6855
1031967656,13268
1031967794,5079
1031968201,8221
1031968307,6364
1031969249,12938
1031970267,5340
1031970651,20179
1031971164,14061
1031971222,17651
1031971562,5345
1031971695,12886
1031971722,2106
1031971957,11644
1031972056,4064
1031972128,9540
1031972272,22633
1031972652,9715
1031972715,9290
1031972740,16054
1031973055,6092
1031973345,9851
1031973457,6622
1031973664,5808
1031973941,6644
1031973992,23440
1031974776,20109
1031975142,17940
