_id,overall_stats.avg_battle_values.avg_shoot_down
1000116674,2.24
1000116675,1.28
1000116713,0.69
1000116835,1.45
1000116993,1.22
1000117192,2.52
1000117200,2.58
1000117287,2.22
1000117297,1.87
1000117360,2.41
1000117636,1.57
1000117942,1.9
1000118051,1.45
1000118098,0.72
1000118175,1.44
1000118193,2.72
1000118198,1.64
1000118322,1.38
1000118417,0.86
1000118433,3.04
1000118447,0.51
1000118558,1.44
1000118682,2.3
1000118742,0.85
1000119042,3.84
1000119069,1.18
1000119085,1.64
1000119103,1.4
1000119105,1.3
1000119131,1.84
1000119160,1.32
1000119204,1.09
1000119221,0.53
1000119248,1.13
1000119269,1.78
1000119276,1.37
1000119288,3.03
1000119297,1.93
1000119300,1.09
1000119315,0.77
1000119319,1.25
1000119335,1.03
1000119381,1.2
1000119413,1.22
1000119480,2.28
1000119541,0.34
1000119578,1.66
1000119580,1.57
1000119686,3.38
1000119762,2.83
1000120035,1.47
1000120240,1.74
1000120252,3.41
1000120275,2.9
1000120430,0.5
1000120459,1.45
1000120503,2.39
1000120544,2.09
1000120665,1.7
1000120797,1.31
1000120845,0.9
1000121041,1.12
1000121081,1.52
1000121118,1.38
1000121152,2.75
1000121187,0.58
1000121194,0.84
1000121216,1.12
1000121282,1
1000121293,1.71
1000121383,0.54
1000121478,2.67
1000121581,1.87
1000121690,3.2
1000121750,0.3
1000121993,2.68
1000122063,1.63
1000122074,0.55
1000122170,1.43
1000122193,1.55
1000122303,2.29
1000122351,2.76
1000122357,1.75
1000122537,1.54
1000122596,1.65
1000122646,0.58
1000122672,1.78
1000122759,6.31
1000122895,0.81
1000122903,1.07
1000123036,1.59
1000123044,1.14
1000123065,0.35
1000123087,0.8
1000123135,1.08
1000123178,1.27
1000123236,3.13
1000123279,0.22
1000123350,0.93
1000123507,1.52
1000123627,1.6
1000124009,0.48
1000124042,1.16
1000124130,1.15
1000124183,3.29
1000124454,1.55
1000124515,1.1
1000124564,0.66
1000124574,1.03
1000124577,1
1000124587,1.35
1000124598,2.11
1000124611,2.79
1000124675,1.49
1000124681,0.82
1000124740,1.26
1000124757,0.75
1000124835,1.37
1000125179,2.34
1000125223,1.29
1000125377,2.24
1000125417,2.31
1000125418,0.98
1000125430,1.86
1000125473,1.24
1000125507,2.64
1000125610,2.57
1000125770,0.73
1000125784,0.87
1000125822,1.07
1000125968,1.1
1000126004,2.86
1000126112,0.56
1000126553,1.73
1000126741,2
1000126848,2.6
1000126879,2.05
1000126914,0.62
1000127020,0.45
1000127051,0.92
1000127106,2.24
1000127136,1.22
1000127161,1.17
1000127173,0.32
1000127183,2.04
1000127312,1.05
1000127379,1.51
1000127400,2.12
1000127426,1.1
1000127727,1.39
1000128040,1.85
1000128135,3.32
1000128438,0.58
1000128513,1.43
1000128529,0.58
1000128583,1.2
1000128667,0.63
1000128774,1.01
1000128783,1.01
1000128882,1.22
1000128987,0.84
1000129035,0.93
1000129050,0.97
1000129137,0.19
1000129183,1.38
1000129186,1.25
1000129238,1.65
1000129270,2.35
1000129306,0.36
1000129312,2.56
1000129354,1.67
1000129379,1.38
1000129715,1.16
1000130247,1.18
1000130434,0.59
1000130615,2
1000130640,1.98
1000130696,2.41
1000130698,1.91
1000130704,6.76
1000130825,1.13
1000130860,2.1
1000130916,2.7
1000130966,1.33
1000131309,1.56
1000131370,0.48
1000131469,2.11
1000131478,1.98
1000131541,1.9
1000131641,1.59
1000131788,5.19
1000132060,1.73
1000132149,1.56
1000132183,1.15
1000132212,1.42
1000132237,3.56
1000132241,4.35
1000132247,0.76
1000132259,0.85
1000132283,1.23
1000132310,0.55
1000132329,1.99
1000132371,3.19
1000132412,0.99
1000132417,4.57
1000132517,1.4
1000132875,0.53
1000132919,1.19
1000133104,0.72
1000133297,1.65
1000133532,0.88
1000133574,0.85
1000133653,2.24
1000133670,1.17
1000133990,1.34
1000134032,2.66
1000134211,1.1
1000134462,1.63
1000134516,1.05
1000134599,1.91
1000134752,1.3
1000134806,2.63
1000135055,2.97
1000135085,1.36
1000135119,1.59
1000135144,2.56
1000135155,0.94
1000135250,0.93
1000135254,1.71
1000135735,1.83
1000135893,1.91
1000135972,0.88
1000136053,1.36
1000136057,2.43
1000136062,0.93
1000136128,0.92
1000136130,1.11
1000136140,1.91
1000136510,13.76
1000136900,5.43
1000136977,0.31
1000137049,1
1000137214,1.65
1000137304,1.38
1000137634,2.36
1000138019,1.41
1000138377,2.12
1000138468,2.16
1000138520,1.81
1000138711,2.87
1000138725,2.2
1000138765,1.36
1000138776,1.2
1000138860,1.41
1000138884,2
1000138895,0.27
1000138908,2.49
1000138970,1.97
1000138978,2.02
1000139010,0.15
1000139184,0.61
1000139226,0.25
1000139463,0.85
1000139473,0.43
1000139499,2.82
1000139525,1.09
1000139850,1.87
1000139998,3.03
1000140022,1.5
1000140108,1.02
1000140174,1.33
1000140203,1.44
1000140226,2.06
1000140256,1.42
1000140303,0.8
1000140332,1.26
1000140423,4.95
1000140500,1.08
1000140616,1.38
1000140691,0.7
1000140692,1.67
1000140905,1.7
1000141019,1.33
1000141072,1.39
1000141121,1.95
1000141165,2.79
1000141278,1.75
1000141305,1.36
1000141343,0.22
1000141379,2.7
1000141394,1.9
1000141400,1.34
1000141414,0.96
1000141430,2
1000141448,4.47
1000141496,2.85
1000141755,1.81
1000142015,1.1
1000142042,1.65
1000142137,1.22
1000142600,2.45
1000142663,1.58
1000142737,1.08
1000142748,0.83
1000143253,0.64
1000143355,0.41
1000143390,1.65
1000143456,2.51
1000143477,2.4
1000143487,2.21
1000143514,1.03
1000143645,1.19
1000143701,1.71
1000143734,0.33
1000143810,1.44
1000143900,1.67
1000144054,1.13
1000144065,0.75
1000144139,1.87
1000144310,1.03
1000144730,1.11
1000144838,2
1000144879,5.14
1000144935,1.45
1000145127,0.93
1000145361,0.88
1000145374,1.1
1000145413,1.26
1000145551,0.95
1000145686,1.43
1000145689,0.86
1000145829,0.89
1000145843,1.42
1000145851,1.35
1000145861,1.92
1000145956,1.21
1000146095,1.93
1000146143,2.42
1000146163,1.76
1000146181,2.23
1000146230,1.45
1000146270,2.73
1000146344,1.45
1000146495,2.98
1000146525,1.32
1000146757,2.78
1000146808,1.03
1000146919,1.21
1000146999,2.39
1000147116,2.82
1000147206,1.93
1000147235,0.35
1000147289,1.58
1000147395,0.69
1000147410,1.45
1000147437,1.79
1000147496,1.92
1000147513,2.67
1000147704,0.95
1000147767,1.13
1000148333,1.13
1000148803,2.65
1000148920,1.24
1000148954,0.4
1000149063,0.73
1000149177,1.43
1000149354,0.73
1000149461,1.2
1000149490,1.25
1000149491,1.27
1000149609,0.75
1000149643,2.19
1000149676,2.17
1000150000,0.48
1000150180,1.65
1000150504,1.1
1000150614,1.14
1000150655,1.74
1000150711,1.36
1000150738,1.23
1000150755,1.02
1000150801,2.56
1000150818,2.04
1000150904,3.88
1000151381,1.06
1000151467,3.71
1000151775,1.37
1000151814,1.32
1000151851,0.55
1000151913,0.88
1000151956,1.98
1000152436,1.27
1000152512,1.17
1000152534,2.38
1000152613,2.1
1000152615,5.73
1000152620,2.83
1000152626,0.83
1000152649,2.13
1000152768,2.16
1000152900,3
1000152918,2.07
1000152937,1.54
1000153015,0.94
1000153046,1.2
1000153072,2.57
1000153466,0.73
1000153589,3.98
1000153619,2.76
1000153802,0.92
1000153846,1.18
1000154024,0.61
1000154076,0.89
1000154115,2.02
1000154203,2.03
1000154267,1.39
1000154393,0.71
1000154518,1.61
1000154551,0.58
1000154566,0.51
1000154575,2.07
1000154629,0.92
1000154696,2.18
1000154773,1.2
1000154874,0.8
1000154882,1.39
1000154941,0.71
1000155045,1.69
1000155153,9.01
1000155158,1.77
1000155336,2.07
1000155551,1.21
1000155638,1.35
1000155648,1.6
1000155740,1.92
1000155833,0.72
1000155948,0.45
1000156020,1.31
1000156067,0.8
1000156611,0.21
1000156819,2.38
1000156983,1.68
1000157060,1.36
1000157063,2.52
1000157171,0.69
1000157252,2.06
1000157294,1.9
1000157308,0.82
1000157385,1
1000157429,1.55
1000157446,2.64
1000157452,3.76
1000157686,1.58
1000157977,2.43
1000158008,0.93
1000158211,2.26
1000158528,2.64
1000158635,0.67
1000158646,0.68
1000158657,1.26
1000158775,1.48
1000159152,0.96
1000159261,3.69
1000159367,1.59
1000159458,1.1
1000159602,2.3
1000159653,1.01
1000159783,1.7
1000159924,1.54
1000160271,3.27
1000160333,3.09
1000160343,1.06
1000160366,1.25
1000160371,1.53
1000160615,1.72
1000160697,0.96
1000160837,1.34
1000160879,0.89
1000161300,2.41
1000161491,1.23
1000161842,2.45
1000161917,2.07
1000162037,0.18
1000162070,1.79
1000162078,5.42
1000162191,1.59
1000162213,1.46
1000162410,1.21
1000162433,2.5
1000162489,1.68
1000162499,2.04
1000162617,2.54
1000162709,1.28
1000163124,1.16
1000163183,1.15
1000163246,1.61
1000163391,0.66
1000163561,2.37
1000163755,1.4
1000163779,1.18
1000164064,1.13
1000164121,1.3
1000164197,0.44
1000164276,2.41
1000164404,3.45
1000164413,1.17
1000164425,0.85
1000164486,1.46
1000164751,1.03
1000165052,0.46
1000165526,1.59
1000165541,2.23
1000165570,1.25
1000165585,0.96
1000165588,2.46
1000165597,1.66
1000165789,1.54
1000165840,1.74
1000165993,1.73
1000166039,1.43
1000166048,1.62
1000166370,1.07
1000166433,2.36
1000166551,2.07
1000166556,1.23
1000166560,3.27
1000166583,2.4
1000166589,0.26
1000166813,2.17
1000166855,0.57
1000166904,1.03
1000166978,2.4
1000167069,0.8
1000167092,1.19
1000167152,4.66
1000167162,1.41
1000167181,0.78
1000167189,2.18
1000167206,1.69
1000167236,1.97
1000167931,1.42
1000167936,1.18
1000167967,1.39
1000167968,1.27
1000168002,2.13
1000168343,3.43
1000168466,1.62
1000168499,1.7
1000168625,2.47
1000168696,1.46
1000168765,2.46
1000169176,1.75
1000169200,1.57
1000169257,1.79
1000169823,0.87
1000170005,2.3
1000170138,2.21
1000170210,1.59
1000170255,0.9
1000170319,1.9
1000170354,0.84
1000170532,1.4
1000170535,1.2
1000170549,1.3
1000170581,1.91
1000170753,2.19
1000170791,1.52
1000171078,1.23
1000171228,3.36
1000171260,1.67
1000171320,1.7
1000171433,1.63
1000171484,1.74
1000171511,0.42
1000171513,1.57
1000171515,1.32
1000171581,0.97
1000171653,1
1000171660,2.81
1000171672,0.3
1000171770,1.19
1000171784,1.82
1000171818,1.34
1000172743,2.67
1000172946,2.7
1000172984,0.18
1000173158,1.89
1000173372,1.21
1000173419,1.29
1000173447,1.07
1000173480,2.61
1000173777,1.13
1000173830,1.02
1000173969,1.62
1000174030,0.5
1000174035,4.07
1000174449,1.21
1000174464,2.53
1000174466,1.09
1000174536,1.5
1000174559,2
1000174594,1.27
1000174599,1.4
1000174646,0.96
1000174678,2.05
1000174871,0.51
1000175313,2.05
1000175975,1.42
1000175999,0.77
1000176078,0.9
1000176079,1.29
1000176147,1.8
1000176242,1.87
1000176255,1.07
1000176288,3.28
1000176320,2.39
1000176347,1.31
1000176384,1.88
1000176561,1.03
1000176745,1.17
1000176763,2.36
1000176852,1.14
1000176992,2.11
1000177230,0.84
1000177265,2.74
1000177394,1.56
1000177500,0.74
1000177590,0.42
1000177770,1.1
1000178774,2.63
1000178852,1.12
1000179060,1.45
1000179134,0.64
1000179157,0.53
1000179178,4.02
1000179299,2.18
1000179357,4.43
1000179375,1.12
1000179755,1.84
1000179902,1.56
1000179937,1.22
1000180113,2.31
1000180415,4.12
1000180536,0.61
1000180616,12.43
1000180777,1.82
1000181248,2.75
1000181265,3.23
1000181269,0.86
1000181319,1.59
1000181443,2.56
1000181610,1.28
1000181981,1.95
1000182482,1.63
1000182702,1.94
1000182827,1.72
1000183061,4.17
1000183136,2.22
1000183544,1.17
1000183644,1.69
1000183648,1.49
1000183717,1.12
1000183879,2.61
1000184030,1.53
1000184053,1.3
1000184096,1.82
1000184306,1.02
1000184328,0.77
1000184440,0.96
1000184462,1.39
1000184815,0.52
1000184875,0.62
1000185012,0.85
1000185557,0.89
1000185575,1.56
1000185698,1.68
1000185748,3.92
1000185759,3.32
1000185838,3.11
1000185930,1.05
1000185931,2.2
1000185982,1.96
1000186080,1.56
1000186313,1.42
1000186687,3.81
1000186757,3.46
1000186988,0.09
1000187249,8.26
1000187260,2.11
1000187297,0.9
1000187321,0.87
1000187322,2
1000187357,0.96
1000187498,1.56
1000187598,1.19
1000187633,0.27
1000187805,1.67
1000188019,1.6
1000188050,1
1000188211,1.34
1000188257,0.87
1000188561,6.61
1000188563,1.8
1000188732,0.9
1000189061,2.36
1000189271,7.18
1000189514,2.73
1000189697,1.73
1000189766,1.38
1000189875,3.85
1000189937,1.76
1000189971,2.44
1000189995,1.58
1000190018,1.45
1000190067,2.14
1000190128,2.25
1000190207,1.26
1000190213,1.7
1000190220,1.43
1000190259,3.15
1000190266,2.38
1000190336,1.6
1000190398,0.8
1000190899,0.8
1000190956,1
1000191129,2.08
1000191217,1.03
1000191243,1.05
1000191540,0.8
1000191555,1.22
1000191601,0.5
1000191660,3.64
1000191662,1.99
1000191675,1.12
1000191744,0.59
1000191921,1.29
1000192052,1.74
1000192088,1.98
1000192225,2.18
1000192303,1.05
1000192325,2.13
1000192496,0.87
1000192517,1.03
1000192709,2.73
1000192889,2.94
1000192896,3.23
1000192994,0.64
1000193006,1.51
1000193019,1.54
1000193039,1.48
1000193041,2.35
1000193050,3.68
1000193105,1.39
1000193405,2.11
1000193637,1.72
1000194022,0.89
1000194158,2.98
1000194170,1.82
1000194214,1.83
1000194308,2.25
1000194327,1.1
1000194402,1.47
1000194411,0.68
1000194522,1.24
1000194678,7.63
1000194810,4.87
1000195172,2.24
1000195367,1.28
1000195485,4.83
1000195605,3.17
1000195696,0.69
1000195748,1.21
1000195754,0.9
1000195755,0.43
1000195912,1.1
1000196225,1.83
1000196240,1.65
1000196376,0.78
1000196959,0.63
1000197058,2.37
1000197157,2.33
1000197184,0.85
1000197533,1.93
1000197640,0.17
1000197757,1.87
1000197948,2.82
1000197950,1.59
1000198011,1.74
1000198190,1.41
1000198366,1.2
1000198458,2
1000198464,1.19
1000198516,2.2
1000198556,2.46
1000199158,0.23
1000199264,1.38
1000199436,1.64
1000199442,1.51
1000199478,0.79
1000199499,1.21
1000199519,1.5
1000199578,0.96
1000199590,2.14
1000200302,0.33
1000200440,1.86
1000200450,1.5
1000200468,0.59
1000200472,3.92
1000200500,0.81
1000200946,1.72
1000200969,1.46
1000201205,1.95
1000201278,2.73
1000201634,2.85
1000201659,1.5
1000201914,1.14
1000202064,0.69
1000202192,8.67
1000202201,1.18
1000202246,2.46
1000202269,1.18
1000202275,1.3
1000202343,1.15
1000202406,1.45
1000202438,1.86
1000202505,1.21
1000202519,1.2
1000202561,0.93
1000202707,2.43
1000202747,1.58
1000203012,0.78
1000203144,2.79
1000203335,0.57
1000203341,1.56
1000203370,0.73
1000203432,1.85
1000203587,1.87
1000203589,1.2
1000203692,1.31
1000203867,1.53
1000204409,2.59
1000204630,2.82
1000204841,1.05
1000204874,1.55
1000204947,1.03
1000204976,1.07
1000205086,2.34
1000205094,1.25
1000205097,0.69
1000205663,1.57
1000205671,1.14
1000205766,1.03
1000206194,0.69
1000206214,1.8
1000206281,1.25
1000206306,1.43
1000206832,0.36
1000207066,1.97
1000207073,1.41
1000207365,0.99
1000207421,2.75
1000207460,2.61
1000207491,0.88
1000207499,1.63
1000207518,0.9
1000207528,2.05
1000208235,0.68
1000208350,1.89
1000208795,1.77
1000208811,1.99
1000209001,2.3
1000209002,0.92
1000209008,1.53
1000209068,2.3
1000209290,0.84
1000209366,3.63
1000209822,4.13
1000209867,0.91
1000210553,0.85
1000210561,1.45
1000210587,0.85
1000210824,1.17
1000210878,1.52
1000210900,0.82
1000210938,1.54
1000210987,0.38
1000211022,1.8
1000211028,1.01
1000211097,3.35
1000211106,1.62
1000211136,1.98
1000211142,1.37
1000211257,1.4
1000211514,1.92
1000211584,0.88
1000211673,1.22
1000211692,1.65
1000211835,1.09
1000211983,0.58
1000212084,1.18
1000212087,0.93
1000212104,1.91
1000212232,2.31
1000212233,1.53
1000212263,1.24
1000212264,1.96
1000212351,2.59
1000212592,0.88
1000212651,0.97
1000213004,1.36
1000213085,1.06
1000213389,1.29
1000213390,1.3
1000213459,2.59
1000214269,2.13
1000214365,3.36
1000214385,1.43
1000214838,1.24
1000214901,0.65
1000214966,2.32
1000215044,1.21
1000215050,4.58
1000215080,2.43
1000215132,1.57
1000215168,0.37
1000215293,3.46
1000215350,1.71
1000216033,2.8
1000216146,0.92
1000216259,1.86
1000216325,1.27
1000216348,1.45
1000216356,2.88
1000216365,2.54
1000216401,6.37
1000216509,2.57
1000217027,1.71
1000217148,1.23
1000217191,1.73
1000217206,1.19
1000217217,1.27
1000217352,0.57
1000217624,2.38
1000217666,2.54
1000217672,2.6
1000217750,0.85
1000217793,2.44
1000217971,1.75
1000218021,1.5
1000218063,1.18
1000218328,2.33
1000218506,7.96
1000218622,1.31
1000218651,2.6
1000218666,1.5
1000218857,1.65
1000219610,3.06
1000219698,3.9
1000219871,0.69
1000219889,2.22
1000219894,11.8
1000219922,2.01
1000219958,2.3
1000219961,0.36
1000219998,1.53
1000220029,1.54
1000220035,1.02
1000220264,1.83
1000220279,4.89
1000220518,1.41
1000220543,1.13
1000220667,4.09
1000220780,9.49
1000220828,1.76
1000220842,1.98
1000221067,1.51
1000221242,1.31
1000221293,2.42
1000221319,1.22
1000221320,0.72
1000221326,0.56
1000221332,1.13
1000221380,1.73
1000221389,1.05
1000221435,1.19
1000221438,2.36
1000221450,2.49
1000221470,2.88
1000221517,3.24
1000221565,1.6
1000221587,1.46
1000221616,1.94
1000221633,1.82
1000221784,0.83
1000222156,1.11
1000222162,1.82
1000222280,1.99
1000222298,4.07
1000222403,2.02
1000222454,2.31
1000222553,0.85
1000222728,1.21
1000222730,4.92
1000222758,0.5
1000222912,1.14
1000222968,0.89
1000223185,1.62
1000223201,1.58
1000223222,2.08
1000223229,1.25
1000223602,1.12
1000223608,1.35
1000223620,1.62
1000223685,1.42
1000223734,1.81
1000223810,8.2
1000223850,2.85
1000223948,1.56
1000224398,1.54
1000224984,1.82
1000224995,1.45
1000225012,1.6
1000225157,0.82
1000225178,1.52
1000225261,2.23
1000225280,1.1
1000225322,3.59
1000225335,1.78
1000225520,1.44
1000225525,2.18
1000225611,2.78
1000225695,1.98
1000225979,0.69
1000226126,1.65
1000226261,1.69
1000226332,0.4
1000226347,0.74
1000226512,1.38
1000226573,1.43
1000226650,0.92
1000226817,6.89
1000227263,2.49
1000227348,1.25
1000227490,0.96
1000227502,1.36
1000227575,1.79
1000228379,1.19
1000228583,1.2
1000228736,2.4
1000228742,2.93
1000228920,2.72
1000228923,0.17
1000228924,0.81
1000228937,0.88
1000228958,1.42
1000229254,1.1
1000229271,1.23
1000229423,1.99
1000229456,1.4
1000229506,2
1000229515,2.41
1000229690,1.31
1000229925,2.62
1000230029,0.66
1000230078,5.45
1000230126,1.11
1000230186,1.03
1000230281,1.18
1000230542,1.16
1000230601,1.06
1000230839,0.5
1000230892,0.74
1000231043,3.03
1000231102,2.27
1000231154,2.53
1000231263,3.35
1000231276,0.81
1000231286,1.72
1000231390,1.51
1000231879,1.74
1000232036,3.96
1000232129,2.75
1000232154,1.33
1000232176,1.35
1000232255,3.42
1000232553,1.49
1000232568,1.59
1000233035,1.9
1000233061,1.65
1000233249,2.62
1000233501,0.79
1000233612,0.7
1000233654,3.81
1000233659,0.8
1000233667,1.44
1000233745,2.98
1000233907,4.43
1000234337,0.93
1000234346,1.23
1000234433,3.5
1000234459,0.42
1000234479,0.97
1000234537,2.35
1000234553,1.92
1000234861,2.43
1000234911,0.3
1000235152,0.44
1000235179,1.06
1000235180,1.18
1000235233,3.12
1000235242,1.31
1000235337,2.09
1000235361,1.55
1000235373,3.22
1000236037,1.03
1000236038,0.57
1000236410,4.49
1000236707,1.31
1000236839,1.72
1000236978,1.01
1000237013,3.24
1000237147,1.59
1000237610,0.71
1000237675,1.49
1000237778,2.7
1000237865,1.11
1000238649,2.46
1000238692,2.3
1000238816,1.76
1000238970,1.83
1000238994,3.29
1000239034,1.42
1000239042,1.97
1000239126,1.73
1000239161,2.18
1000239189,1.77
1000239324,1.01
1000239394,1.46
1000239589,4.33
1000239604,0.47
1000239907,2.3
1000240167,0.67
1000240622,1.28
1000240732,3.42
1000240937,1.33
1000241056,1.57
1000241228,1.2
1000241295,1.26
1000241305,1.23
1000241337,1.21
1000241376,1.94
1000241474,2.47
1000241761,2.32
1000241915,2.16
1000242076,1.09
1000242117,2.06
1000242234,2.07
1000242407,2.47
1000242602,0.64
1000242633,1.71
1000242822,1.48
1000242981,1.68
1000243044,1.16
1000243144,0.81
1000243248,0.95
1000243598,1.35
1000243692,0.77
1000243823,2.1
1000243871,1.14
1000244157,4.05
1000244893,2.35
1000245074,1.66
1000245277,0.32
1000245454,2.65
1000245511,2.1
1000245767,1.89
1000245789,0.37
1000245796,2.02
1000246026,1.46
1000246037,0.7
1000246053,2.63
1000246300,1.69
1000246881,0.88
1000247118,0.69
1000247196,0.58
1000247265,3.87
1000247321,1.13
1000247410,2.48
1000247412,1.26
1000247484,1.62
1000247655,3.06
1000248032,1.41
1000248300,0.81
1000248321,1.76
1000248322,3.75
1000248325,2.98
1000248348,0.49
1000248361,4.21
1000248377,0.44
1000248434,2.82
1000248525,2.5
1000249044,1.95
1000249048,2.28
1000249227,1.41
1000249383,5.04
1000249392,2.41
1000249421,3.44
1000249463,1.67
1000249622,1.84
1000249643,0.84
1000249708,1.03
1000249741,0.85
1000249857,1.96
1000250328,1.61
1000250412,1.19
1000250680,2.68
1000250686,2.72
1000250735,1.01
1000251077,0.32
1000251531,0.81
1000251902,2.17
1000252178,1.07
1000252220,0.72
1000252306,1.77
1000252341,2.45
1000252588,1.41
1000252664,2.08
1000252740,2.53
1000252817,1.94
1000252850,0.39
1000252859,1.87
1000252865,1.67
1000252895,1.36
1000253067,1.07
1000253126,1.15
1000253136,0.67
1000253157,2.1
1000253225,1.43
1000253465,1.64
1000253486,1.2
1000253544,0.7
1000253802,2.74
1000254096,1.46
1000254162,1.12
1000254340,1.9
1000254498,0.45
1000254501,1.15
1000254504,1.15
1000254526,2.8
1000254642,4.14
1000254758,0.78
1000254866,2.17
1000254993,1.57
1000255103,2.09
1000255434,3.49
1000255436,2.41
1000255497,0.24
1000255552,1.45
1000256180,1.43
1000256906,1.03
1000257015,2
1000257101,1.48
1000257292,2.57
1000257560,1.09
1000257677,0.86
1000257768,0.28
1000258014,1.21
1000258143,2.88
1000258164,3.18
1000258595,2.6
1000258682,2.35
1000258728,1.84
1000258778,1.04
1000258782,1.45
1000258785,1.2
1000258916,1.23
1000258968,0.54
1000258983,1.17
1000259028,0.44
1000259122,0.89
1000259156,1.38
1000259170,1.76
1000259233,1.89
1000259709,4.07
1000259775,0.77
1000259821,0.47
1000259881,2.41
1000260073,0.92
1000260155,0.43
1000260320,1.71
1000260377,2.5
1000260407,0.95
1000260485,1.37
1000260661,0.58
1000260680,1.09
1000260804,2.2
1000261208,1.99
1000261404,1.93
1000261724,1.18
1000261804,2.26
1000261926,1.58
1000261957,0.97
1000261979,1.12
1000262023,2.48
1000262077,2.04
1000262210,1.18
1000262318,0.6
1000262348,1.14
1000262372,0.8
1000262435,1.47
1000262455,4.46
1000262531,2.29
1000262536,1.7
1000262637,1.73
1000262673,1.22
1000262709,0.6
1000262824,3.78
1000262838,1.89
1000262927,0.31
1000262984,3.45
1000263031,2.83
