_id,overall_stats.avg_battle_values.avg_dmg
1026726916,19905
1026728058,44136
1026730094,34369
1026730582,26044
1026730848,27809
1026731250,39888
1026731329,12864
1026731637,19228
1026732381,59213
1026732552,49088
1026733659,22910
1026733683,9465
1026734933,30086
1026736078,18484
1026736620,25451
1026737097,32943
1026737175,21066
1026738842,22970
1026739446,23086
1026739769,54976
1026740326,20248
1026741098,39208
1026741938,31614
1026742092,18767
1026742485,24758
1026742682,19255
1026743356,28064
1026743754,50922
1026744205,44795
1026746299,31956
1026747563,36020
1026750319,61055
1026751997,28342
1026752182,16997
1026752254,25220
1026753221,63965
1026753931,12991
1026753951,35883
1026754154,37065
1026754459,33734
1026754588,53155
1026754740,22819
1026757333,58491
1026759066,54184
1026759265,39377
1026759585,24655
1026760424,12145
1026761719,27171
1026761834,26525
1026761872,17737
1026762371,54399
1026762923,17666
1026763054,30632
1026763502,66674
1026763565,53207
1026764058,17715
1026764215,16554
1026764350,28137
1026765714,18616
1026765850,28553
1026765897,56511
1026765917,19620
1026765945,50502
1026766020,19695
1026766335,22068
1026766425,18417
1026766584,21783
1026768672,37795
1026768780,26605
1026769121,39170
1026769191,74705
1026769264,50678
1026770231,86536
1026771056,40765
1026771544,59167
1026771557,42154
1026771564,46945
1026771575,53921
1026772989,23241
1026773276,29156
1026774129,19120
1026774984,26585
1026775142,44897
1026775389,29733
1026775829,12313
1026776152,17268
1026777292,24690
1026777654,22191
1026778210,37226
1026778219,18189
1026779332,15814
1026779608,22238
1026779765,68422
1026781372,33897
1026781992,61331
1026782031,39200
1026782062,24842
1026782193,18030
1026782202,56734
1026783190,35700
1026786006,26638
1026786416,50444
1026787498,21145
1026787897,39803
1026788420,20280
1026788538,39237
1026790009,22777
1026790538,40315
1026790590,30258
1026790652,42235
1026790735,14657
1026791291,36082
1026791542,33491
1026791685,33845
1026791801,36357
1026792541,50598
1026793248,29553
1026793458,25085
1026793673,37683
1026794005,21083
1026794684,36837
1026795541,68900
1026795562,23443
1026796985,38497
1026797003,37040
1026797885,49655
1026798163,55159
1026798503,18385
1026798858,28494
1026799112,42842
1026799782,35431
1026800040,15158
1026800127,22143
1026800995,25255
1026801190,11285
1026801297,15644
1026801630,48359
1026802133,30618
1026802826,38801
1026805270,34627
1026805952,34813
1026806915,29072
1026807124,32905
1026807239,35359
1026807409,11543
1026808149,15119
1026808154,33908
1026808310,35412
1026808341,23262
1026808564,25365
1026808812,27930
1026808851,33013
1026809384,29219
1026810332,20949
1026811225,20420
1026811801,21558
1026812731,20862
1026813019,67078
1026813769,37726
1026814424,56712
1026815252,23561
1026816830,15558
1026816981,23952
1026817039,46917
1026817401,31879
1026817875,18641
1026817953,58683
1026818812,17382
1026818873,33995
1026819237,8694
1026819365,21339
1026819974,69516
1026821568,26203
1026822561,41487
1026823134,17650
1026823747,30127
1026825423,28059
1026825481,107910
1026825933,25508
1026827601,76074
1026827900,37758
1026828484,31563
1026829030,45857
1026829154,11346
1026829680,31471
1026829816,30095
1026830688,52669
1026830782,35030
1026831538,25276
1026831726,25390
1026831843,23170
1026832278,24400
1026832610,34900
1026833203,32265
1026833377,39127
1026833470,71830
1026833862,23191
1026834051,23461
1026834127,3670
1026834482,18221
1026834532,19276
1026834787,47210
1026834881,37714
1026834984,37077
1026836404,29421
1026837415,16074
1026837782,44639
1026837846,23147
1026837959,52646
1026838039,31982
1026839051,21209
1026839480,31932
1026839858,18094
1026840642,17632
1026841320,26374
1026841393,18154
1026841598,59766
1026842559,56154
1026843381,32172
1026843491,67640
1026843670,17686
1026844334,33017
1026844861,18369
1026845075,47600
1026845931,86247
1026846621,25255
1026846921,43836
1026846969,44370
1026847179,28866
1026847669,61591
1026847682,23240
1026847858,24781
1026847887,48295
1026847932,16178
1026848223,35461
1026848263,57959
1026849242,25970
1026851050,39443
1026851498,15815
1026851631,52792
1026851725,40739
1026852238,34373
1026853114,52681
1026854006,24939
1026854399,41175
1026854509,21510
1026854554,21446
1026854973,29484
1026855703,17973
1026855734,43384
1026856144,18642
1026856412,50581
1026856437,34608
1026857094,12929
1026858517,14416
1026859761,23916
1026859913,37350
1026859954,26542
1026860563,4268
1026861537,42957
1026861975,40602
1026862437,27432
1026863275,20985
1026863524,58899
1026863819,21931
1026864198,35797
1026864752,45190
1026865074,27258
1026865732,23291
1026865936,27234
1026866352,19436
1026866598,25594
1026867021,48912
1026868944,55578
1026869027,31832
1026869111,19853
1026869445,31728
1026869906,23963
1026870044,21639
1026870088,21774
1026870544,38104
1026870630,32511
1026870950,36980
1026871054,36320
1026871125,30828
1026871441,23995
1026871572,34318
1026872338,44893
1026872355,80966
1026873175,51133
1026873606,36198
1026874861,38946
1026875024,19712
1026875475,60960
1026875837,53073
1026875986,33119
1026876696,62450
1026877017,20986
1026877510,44025
1026877670,56104
1026878829,36041
1026878859,20550
1026879294,54759
1026879347,44668
1026879997,30998
1026880648,33066
1026881014,104195
1026881523,36731
1026881709,94380
1026881952,29904
1026882343,29298
1026882948,65069
1026882974,51109
1026883233,45911
1026883531,33173
1026883607,67008
1026883609,48646
1026884172,88567
1026884275,33620
1026884438,21124
1026884909,40305
1026884999,24509
1026886055,29904
1026886631,62734
1026886714,24225
1026887724,22145
1026888561,29929
1026888929,40790
1026889692,31858
1026890609,29036
1026891297,15483
1026891641,30574
1026892152,42414
1026892286,24278
1026892910,30967
1026893024,18021
1026893774,51594
1026895616,48232
1026896157,33932
1026896267,25378
1026896420,25008
1026897273,32252
1026899976,57195
1026900546,32819
1026900639,16366
1026901030,29626
1026901255,21935
1026901460,40028
1026902368,49779
1026903326,16646
1026903491,30753
1026904297,28117
1026904470,30898
1026904522,41346
1026904795,22948
1026905102,35910
1026905238,13214
1026906246,20194
1026906274,20756
1026906639,25464
1026907200,22767
1026907757,18827
1026908425,28399
1026908493,33642
1026908640,27813
1026908827,22371
1026909278,26958
1026909969,43933
1026910260,29940
1026912201,31936
1026913191,58456
1026913854,51981
1026914529,16806
1026919113,43956
1026919930,27981
1026920481,44067
1026921428,40740
1026921588,24491
1026921919,23113
1026921952,37330
1026923032,32261
1026923437,23812
1026923520,25762
1026924315,14208
1026926182,34431
1026926907,31266
1026927379,25487
1026927499,41093
1026927635,36834
1026927657,18428
1026928011,27849
1026928305,19541
1026929898,24987
1026930930,38201
1026931931,6086
1026932013,36197
1026932196,49964
1026932721,22270
1026932740,19043
1026933377,32286
1026933712,18963
1026933906,27119
1026933917,48965
1026934015,24296
1026934020,19309
1026934385,36444
1026934620,41454
1026934981,23547
1026935058,53918
1026935072,30940
1026935305,31158
1026935494,37108
1026935502,48205
1026935508,16537
1026936667,23235
1026938138,48924
1026939347,23733
1026940168,48383
1026940220,28219
1026942838,17692
1026943107,8890
1026943361,18699
1026943964,31111
1026944416,19134
1026944547,17236
1026945053,30989
1026945322,45696
1026946025,17905
1026946929,53341
1026947284,31237
1026947705,33329
1026948256,16654
1026949200,25907
1026949598,19853
1026949880,45564
1026949998,33640
1026950646,41945
1026950690,56586
1026951103,21053
1026951271,25002
1026951811,28981
1026952213,37744
1026953053,39994
1026953612,27978
1026954237,22240
1026954995,31979
1026956506,31047
1026956830,64728
1026957127,19584
1026957189,18232
1026958060,22197
1026958072,43300
1026958128,55491
1026958499,60811
1026959040,33059
1026959657,53731
1026960038,15533
1026960166,31560
1026960671,30555
1026960764,5696
1026962449,23895
1026963077,20870
1026963326,13650
1026964041,35807
1026964282,27189
1026964375,29077
1026964423,46802
1026965083,28166
1026966017,32976
1026966244,70885
1026966279,86061
1026966997,14779
1026967305,42014
1026967899,39731
1026968309,43197
1026969502,22742
1026969668,13600
1026970172,50652
1026970575,45770
1026970745,38803
1026971002,22183
1026971059,19163
1026971146,9341
1026971186,35519
1026971818,16582
1026972314,43319
1026973653,39249
1026973750,30338
1026975608,68436
1026976836,37161
1026977059,30879
1026977330,61435
1026977423,54886
1026978122,19401
1026979238,63307
1026981251,32575
1026983119,29136
1026983792,45183
1026984139,31208
1026984703,45998
1026986337,26474
1026987193,17636
1026987811,16785
1026987841,18270
1026988179,17477
1026989949,26333
1026990038,62806
1026990058,21804
1026992904,30907
1026993071,16955
1026993265,85022
1026993745,32439
1026994433,25596
1026994702,11261
1026994901,18177
1026996338,60626
1026997897,16740
1026998449,26327
1026998718,16693
1026998734,12107
1026998971,42321
1026999612,32526
1026999680,19006
1027000468,42360
1027001518,41088
1027001678,41685
1027003679,60004
1027003825,15758
1027004352,15162
1027004915,63104
1027005110,30080
1027005443,38381
1027006451,35013
1027006598,14023
1027007012,68044
1027007048,25656
1027008415,17010
1027008662,42102
1027010279,31070
1027011868,30179
1027011912,38130
1027012267,22374
1027012411,23964
1027013228,19462
1027013764,22525
1027014290,17128
1027014351,46065
1027014639,23158
1027014895,23678
1027015691,21337
1027015841,13612
1027017313,50111
1027017988,63601
1027018101,39530
1027018489,32635
1027019469,55636
1027019678,35615
1027020945,31934
1027022336,38507
1027023156,31391
1027023772,41557
1027023807,13864
1027023960,32343
1027024082,22400
1027025173,42636
1027029656,29568
1027031914,39655
1027032014,15092
1027032860,8665
1027032955,18671
1027033008,38722
1027033031,23368
1027033054,37813
1027033421,36785
1027033621,20862
1027033750,56541
1027034998,22077
1027036020,45006
1027036035,27061
1027036094,39436
1027036142,47924
1027036957,56386
1027037024,26286
1027037182,13098
1027038369,16364
1027038434,58477
1027040060,70017
1027040605,62456
1027040660,25539
1027041098,35611
1027041989,31376
1027042075,15885
1027042421,17466
1027042668,29721
1027042777,19834
1027044661,27847
1027044689,19795
1027044831,21902
1027046370,13123
1027046493,13685
1027047029,3050
1027048789,33177
1027050209,32575
1027050499,18845
1027051029,21848
1027051428,16040
1027051917,37295
1027052494,33772
1027053025,37812
1027053712,15202
1027054010,30936
1027054500,33721
1027057241,54137
1027057898,24889
1027058464,38663
1027058855,16856
1027059127,18516
1027060253,9557
1027060453,26596
1027060482,50659
1027061006,52471
1027061258,27015
1027061775,34028
1027062054,62114
1027062540,28428
1027062677,46919
1027062944,27589
1027063224,78208
1027064076,47526
1027064122,23323
1027064250,15665
1027064309,40979
1027065339,10848
1027066442,48300
1027066751,34258
1027066884,40071
1027066956,39065
1027067012,37814
1027068261,25207
1027069075,49800
1027069427,56387
1027069439,45064
1027070543,31190
1027071031,20857
1027072021,16400
1027072136,42563
1027072535,19073
1027073161,30809
1027074805,25664
1027075359,14392
1027075437,77459
1027075701,28208
1027075809,35485
1027076070,29590
1027077189,52854
1027077451,38394
1027078636,47295
1027078754,43586
1027078968,35322
1027080433,41307
1027080663,46238
1027080775,14577
1027080882,25054
1027080922,34281
1027082369,17663
1027082782,24439
1027082887,61302
1027083777,28668
1027084009,3471
1027084833,23565
1027086076,48116
1027086451,51923
1027089053,29775
1027090084,12221
1027090466,26479
1027091455,61180
1027092115,40479
1027095534,24087
1027095902,16690
1027097100,44627
1027097158,55433
1027098596,32375
1027099283,40075
1027100225,26808
1027100622,30658
1027101405,8187
1027102704,10166
1027103120,10071
1027105180,19555
1027106253,18940
1027106372,38451
1027106425,29018
1027106834,17252
1027108343,51946
1027109094,22431
1027109377,17985
1027109506,23340
1027109716,19305
1027109764,46055
1027110224,45028
1027110380,31200
1027110673,35231
1027110714,15000
1027110737,46575
1027110986,51279
1027111509,46336
1027111635,32889
1027111678,13885
1027111853,18892
1027112686,27951
1027112779,42722
1027113262,52903
1027113274,39899
1027113724,28781
1027113904,29447
1027114112,23889
1027114250,21910
1027114432,30684
1027115563,19060
1027116760,28851
1027118603,48510
1027118831,25654
1027118964,29383
1027119622,33076
1027120089,38669
1027121266,14869
1027121374,29543
1027121771,31565
1027122109,19921
1027123131,39861
1027123286,6440
1027123373,50706
1027123772,15336
1027123818,24643
1027124238,16710
1027127602,19794
1027128308,35977
1027129312,51357
1027130990,54290
1027131903,17976
1027134224,60915
1027134231,40718
1027135689,43108
1027135723,21946
1027135794,27553
1027135882,29832
1027135889,26960
1027135949,53466
1027136171,24312
1027136279,6247
1027137320,15160
1027137408,49636
1027138422,26135
1027138490,42888
1027139165,28106
1027139299,17511
1027140351,23286
1027140497,41853
1027141151,46562
1027142876,31855
1027143355,19207
1027143756,19273
1027143766,28080
1027144508,22056
1027144722,33577
1027144838,12645
1027144849,35689
1027145240,26906
1027146830,24758
1027147088,25849
1027147467,42231
1027148307,47254
1027148685,39122
1027148846,11354
1027148898,17870
1027149786,15542
1027150171,37772
1027150733,40268
1027151005,17707
1027153227,26137
1027153335,15687
1027153512,31990
1027153828,18881
1027155090,42310
1027155831,32300
1027155997,25009
1027156022,12193
1027156191,35158
1027156629,30190
1027157310,59423
1027157641,17093
1027157938,10807
1027158136,35955
1027159199,31720
1027159364,41848
1027159382,52256
1027159623,50157
1027160929,35886
1027161719,33761
1027161828,44571
1027161985,44157
1027162259,62690
1027163348,29857
1027163583,29251
1027163658,111966
1027164021,12416
1027165333,25590
1027165348,54806
1027165618,11192
1027165981,29801
1027166229,35756
1027167143,21654
1027167452,18821
1027167456,26974
1027168803,21803
1027168856,39463
1027169641,15054
1027170937,63960
1027173239,21883
1027173429,23644
1027174410,22007
1027174466,46740
1027175968,19305
1027177940,48583
1027179791,29379
1027180142,23707
1027180652,31782
1027180681,20334
1027180740,28935
1027180891,43906
1027181599,50157
1027183244,55232
1027183485,28848
1027184049,70768
1027184482,40377
1027186121,13262
1027186294,40675
1027186308,44361
1027186335,22262
1027186897,20762
1027187207,13447
1027187936,56119
1027188896,35415
1027189093,67601
1027189606,23065
1027190276,38072
1027190545,20735
1027191379,23283
1027191527,17597
1027192029,9366
1027192552,51261
1027192884,28415
1027192952,37077
1027193597,17813
1027194881,37631
1027196034,56788
1027196110,50826
1027196279,7828
1027197093,28634
1027197999,18063
1027198201,20016
1027198579,40033
1027198660,26418
1027199096,47912
1027199474,30152
1027199894,18468
1027199899,20328
1027200169,57313
1027200194,24747
1027201097,34082
1027201116,35903
1027202397,26127
1027202771,11824
1027203052,44942
1027203175,17497
1027203411,34704
1027203978,34074
1027205714,24425
1027206904,16525
1027206993,6198
1027207031,53067
1027207082,24723
1027207271,23357
1027207664,30423
1027208143,29339
1027208704,40331
1027209707,17157
1027211254,25521
1027212208,26218
1027212309,47031
1027212373,27598
1027212542,32843
1027212600,34071
1027213082,30449
1027213215,38825
1027213376,53057
1027213609,48287
1027213810,36062
1027214020,49990
1027214144,45555
1027216095,29403
1027216923,26203
1027217038,29775
1027217085,21031
1027217456,32489
1027217479,77082
1027218566,16705
1027218884,49954
1027219694,35470
1027220480,32157
1027220587,71172
1027220813,16119
1027221380,27612
1027224357,35695
1027225814,23745
1027227143,11450
1027228233,45572
1027228444,28047
1027228560,38317
1027228793,30065
1027228971,15527
1027229012,40465
1027229344,62749
1027229783,30562
1027230086,38212
1027230110,18604
1027230438,42959
1027230668,31230
1027231963,33136
1027232287,14638
1027233553,55730
1027234515,35501
1027234759,23338
1027234834,28083
1027235189,24093
1027235564,19449
1027235636,51189
1027235960,20801
1027236184,29609
1027236245,19221
1027237317,54300
1027237961,34325
1027239394,62187
1027239540,12488
1027239688,30110
1027239832,22563
1027240073,29191
1027240151,27442
1027240467,34732
1027240664,31393
1027242077,30534
1027242431,25154
1027242490,20569
1027242495,28791
1027242769,40762
1027243118,75109
1027243337,17539
1027243384,20237
1027244265,10483
1027244691,43688
1027244694,26278
1027246535,32573
1027247294,25048
1027247407,35725
1027247736,16726
1027247815,55953
1027247833,15645
1027250088,18552
1027251462,42525
1027252058,57415
1027252189,27399
1027252511,19856
1027254007,39005
1027254527,20680
1027254661,20737
1027255145,15624
1027255472,38322
1027255924,42953
1027256166,52599
1027257262,33236
1027258107,34947
1027259632,8423
1027259693,53327
1027261146,25619
1027261372,19389
1027261914,15011
1027262716,21342
1027263088,34460
1027263238,30367
1027263545,19995
1027263995,23594
1027264550,23857
1027264728,17471
1027264783,35131
1027264919,57951
1027265144,40159
1027265608,21201
1027266338,21390
1027268020,19585
1027268199,16435
1027269077,39578
1027269478,30587
1027270077,31612
1027270560,27294
1027270899,45306
1027271312,53929
1027271548,39905
1027271838,13317
1027271939,26254
1027272052,28733
1027272640,19724
1027273033,13647
1027273807,17620
1027274984,29389
1027275804,23830
1027277564,29873
1027277606,54587
1027277708,22678
1027278012,23066
1027278566,52019
1027278643,57425
1027279262,33594
1027280068,23754
1027281362,45267
1027281994,41260
1027282121,25916
1027282401,42609
1027282422,27389
1027283515,41634
1027283541,22860
1027284476,88607
1027284539,38503
1027284965,39170
1027284982,48436
1027285106,54101
1027285226,23860
1027285391,30444
1027286520,13133
1027286863,24004
1027287609,18909
1027288613,10198
1027288967,16723
1027289297,26595
1027289933,24559
1027290517,31343
1027290993,22098
1027291035,23518
1027291324,12720
1027291725,38505
1027292011,29515
1027292174,19698
1027292623,23861
1027292918,26697
1027293139,22721
1027293235,27907
1027293491,13173
1027294806,45704
1027294857,58233
1027296354,52266
1027296415,45130
1027296517,19107
1027298654,10686
1027299939,28302
1027301092,23971
1027301384,31348
1027302078,46620
1027302260,19944
1027302585,17765
1027303417,48500
1027304916,17674
1027307068,20071
1027307318,24865
1027307568,75686
1027307799,38877
1027307833,21160
1027308010,14726
1027308122,12908
1027308528,54843
1027308780,30175
1027308924,33816
1027308957,47586
1027309050,67254
1027309210,21628
1027309327,12951
1027309821,44530
1027310222,38893
1027310818,39269
1027310934,58182
1027311021,28296
1027311341,28718
1027311770,20214
1027311780,35663
1027313385,19153
1027314727,67027
1027315077,51741
1027315263,19951
1027315382,9091
1027316065,24785
1027316098,46287
1027316177,29117
1027316444,23009
1027316789,17005
1027316930,19754
1027318375,22532
1027319003,34448
1027319445,21046
1027319486,20093
1027319861,79777
1027319892,59373
1027320492,20186
1027320757,27933
1027320910,35523
1027320960,37240
1027320962,23360
1027321054,24488
1027321430,32068
1027321537,40491
1027322161,60813
1027322202,21348
1027322378,25548
1027324255,36734
1027324351,58450
1027324484,40799
1027324624,18535
1027325589,87892
1027326271,57357
1027326661,50143
1027327359,19797
1027328350,18455
1027330464,19714
1027330908,19569
1027331753,20214
1027332832,24071
1027333040,51305
1027333258,66910
1027333362,57893
1027333916,46067
1027334021,43800
1027334195,31273
1027334489,24053
1027335090,57102
1027335203,7592
1027335268,72153
1027336576,35958
1027337144,60032
1027339093,58054
1027339291,19270
1027339668,20420
1027339739,8461
1027340138,27235
1027340337,54342
1027341682,42601
1027341813,25200
1027342007,75961
1027342131,10585
1027342394,59839
1027342999,10391
1027343050,56544
1027343246,43230
1027343881,48310
1027343990,20689
1027344949,53585
1027345007,68222
1027345261,28573
1027345906,27465
1027346059,36250
1027346297,16568
1027346416,47701
1027346570,20056
1027346765,44912
1027346781,14662
1027347730,62657
1027348375,19266
1027351070,21438
1027351244,19172
1027351360,14797
1027351379,19934
1027351619,27944
1027352053,47851
1027352377,44043
1027352408,16766
1027352443,33493
1027353365,57350
1027353757,47028
1027353993,35319
1027354145,10193
1027354527,23191
1027354575,22235
1027355523,20556
1027355885,36997
1027355889,31337
1027356244,22467
1027356978,41968
1027357273,17991
1027357399,56301
1027357899,21278
1027357919,43338
1027358094,12068
1027359037,21077
1027359457,52555
1027360190,14905
1027360485,31430
1027360706,21360
1027361924,33641
1027362235,19866
1027362346,58559
1027363333,5549
1027363887,25891
1027364029,12766
1027364465,67413
1027364517,35185
1027365480,14093
1027366041,37533
1027366478,23521
1027367622,16319
1027368576,72912
1027368617,26967
1027369290,21766
1027370807,30733
1027371050,39807
1027371262,9640
1027371277,44614
1027371674,82925
1027371958,8287
1027372773,103182
1027373363,22433
1027373668,30913
1027373940,32573
1027374658,24465
1027375233,41766
1027377114,29414
1027377700,21852
1027377868,32652
1027379149,20282
1027379742,94683
1027380003,40538
1027380342,20924
1027380532,20405
1027380762,60850
1027380853,54899
1027381141,33741
1027381353,25952
1027381405,19066
1027382031,28161
1027382192,25501
1027382459,27771
1027383643,18680
1027383843,24714
1027384671,51354
1027385466,54789
1027386462,16057
1027386919,58662
1027389518,18402
1027389686,28364
1027390092,32464
1027390230,42514
1027391144,74012
1027391352,33888
1027391858,20142
1027392593,42820
1027392676,45085
1027392823,17571
1027392848,27136
1027393151,21804
1027393224,36567
1027393344,15266
1027393546,32424
1027393600,34359
1027393640,56615
1027394010,18405
1027394101,35985
1027394487,51813
1027394625,55097
1027394851,18602
1027394882,91847
1027394950,26022
1027395636,84781
1027395956,18425
1027396733,42557
1027396914,16335
1027396920,75468
1027397226,29583
1027398052,24444
1027398446,23906
1027398830,11338
1027399225,55813
1027399685,27040
1027400342,31361
1027400462,29055
1027402215,20628
1027402627,58590
1027403339,52220
1027404085,23999
1027404338,18427
1027404822,28211
1027405120,41290
1027405667,38831
1027405791,20253
1027405798,28849
1027406186,72108
1027406209,28715
1027406237,32262
1027406448,8816
1027408794,50433
1027408860,13592
1027408948,17064
1027409676,29095
1027409799,28791
1027409907,33153
1027410141,30454
1027411227,21876
1027411243,30014
1027411398,22125
1027412157,47521
1027412488,12643
1027413609,58599
1027414674,20521
1027414749,25579
1027414884,27712
1027415103,59212
1027415177,50974
1027415773,47740
1027417227,31301
1027417420,18116
1027417437,21722
1027417783,31035
1027417957,42546
1027418480,30457
1027418576,25285
1027418734,43303
1027419239,25886
1027420584,51644
1027420703,18039
1027420858,20844
1027420974,77579
1027421251,58434
1027422525,68968
1027423277,31128
1027425320,28726
1027425336,23815
1027425402,48922
1027426359,53916
1027426421,9861
1027426561,26938
1027427233,42916
1027427973,15895
1027427991,68755
1027428046,38161
1027428565,25759
1027428613,58735
1027428819,9133
1027428849,12622
1027429018,22003
1027429677,15980
1027429742,63268
1027429847,31739
1027431217,64240
1027431791,25534
1027431819,36076
1027431838,41491
1027432462,88990
1027432565,36469
1027432694,23555
1027433439,15876
1027433825,27898
1027433861,17913
1027434181,17429
1027434380,26518
1027434619,16820
1027434672,15796
1027434730,35143
1027434858,61262
1027435430,19113
1027435535,81512
1027436229,67873
1027436235,56066
1027436893,35729
1027438229,42191
1027438273,61986
1027439185,23853
1027439491,21241
1027439859,28496
1027440158,19004
1027440191,53850
1027440426,27364
1027441054,33595
1027442045,63243
1027442168,36346
1027442562,31814
1027443095,64490
1027443228,20285
1027443231,61473
1027443464,23596
1027443492,82750
1027444333,19769
1027444411,45781
1027444418,15400
1027444636,43059
1027445791,12304
1027445898,32728
1027447106,19746
1027447508,19602
1027447706,31951
1027447902,38191
1027448437,35997
1027449142,33530
1027449304,30263
1027449694,37061
1027449855,47028
1027450722,18750
1027450758,22361
1027450828,25496
1027451041,22743
1027451618,24338
1027451919,27636
1027453533,31100
1027454157,29185
1027454182,21464
1027454184,20542
1027454258,8969
1027454902,17511
1027455211,27471
1027455273,34673
1027455468,27097
1027455709,15951
1027456022,42666
1027456034,38720
1027456093,23501
1027456981,32091
1027457317,47449
1027457932,38891
1027458105,57068
1027458555,45934
1027458814,20371
1027459511,62984
1027459624,32510
1027459825,18062
1027460433,57883
1027461020,73729
1027461703,36376
1027462345,38509
1027462351,37938
1027462675,19328
1027463416,20643
1027464648,22627
1027464730,34082
1027465866,30117
1027466056,43854
1027466274,17937
1027466431,8322
1027466893,18200
1027467015,45666
1027467750,22222
1027467944,38234
1027467995,26742
1027468114,12467
1027468323,22294
1027469133,10598
1027469588,51260
1027469657,17250
1027470070,24585
1027470637,27084
1027471171,19885
1027471699,55480
1027471811,70354
1027473575,7670
1027473651,29141
1027473753,33073
1027473868,18286
1027475285,30090
1027475299,17332
1027475777,26812
1027476044,24764
1027477099,18530
1027477433,31364
1027477504,20011
1027477753,35104
1027478333,17272
1027479014,30785
1027479807,111868
1027480192,31956
1027480446,34159
1027480521,33492
1027480715,44591
1027481906,18472
1027482003,77010
1027482127,32665
1027483031,24320
1027483129,10192
1027483347,24003
1027486423,26216
1027486799,20875
1027487024,68207
1027488605,39505
1027489996,45906
1027490266,28440
1027490279,84234
1027490890,38457
1027492124,29156
1027492273,70747
1027492387,44134
1027492755,25414
1027492831,43815
1027492860,47210
1027492950,34964
1027494075,39876
1027494141,19444
1027495070,47611
1027496895,20781
1027497507,50837
1027500921,55503
1027501375,18349
1027501839,28400
1027502562,36519
1027502946,29761
1027502979,87886
1027503262,16430
1027503424,35020
1027503689,15245
1027504536,83091
1027504668,20877
1027504907,40554
1027505066,25836
1027505447,23877
1027506133,42433
1027506177,15335
1027506514,39130
1027506831,32709
1027507070,27267
1027509091,20327
1027510181,19735
1027510305,30810
1027510588,31019
1027511309,20298
1027511536,31954
1027511758,48873
1027511886,27162
1027512382,28402
1027512495,18769
1027512924,30929
1027513649,22604
1027514507,50221
1027514815,22912
1027515288,20317
1027515454,64966
1027516024,60177
1027516346,47668
1027517323,36945
1027517617,12837
1027518466,26916
1027518624,51552
1027519056,15578
1027519835,64018
1027520466,22728
1027521119,22834
1027522077,44953
1027522660,25412
1027522980,24236
1027523359,28972
1027523387,60603
1027523511,28839
1027523779,57956
1027523993,22121
1027524049,10930
1027524069,25426
1027524718,71453
1027526122,21973
1027526884,72786
1027526934,16721
1027527168,16442
1027527494,39973
1027527663,28607
1027528139,19502
1027528182,34798
1027528702,43394
1027529390,55607
1027529964,32377
1027530260,25908
1027530474,30929
1027531039,69106
1027531156,117291
1027531514,14108
1027531977,58423
1027532041,37733
1027533251,39865
1027533357,79513
1027534279,39396
1027534528,39634
1027535015,27212
1027535827,22355
1027536059,17013
1027536566,16042
1027537218,20885
1027537444,24751
1027537583,32357
1027537632,61014
1027537634,40937
1027538149,78189
1027539559,52388
1027539702,81328
1027542158,42003
1027542182,37100
1027542325,36519
1027543059,28786
1027543623,10597
1027543898,19682
1027543956,39350
1027544401,31127
1027544439,21716
1027544563,24301
1027544743,23192
1027545987,49964
1027546331,36079
1027546438,25323
1027546834,25843
1027547495,39192
1027548945,51672
1027551903,63153
1027552023,34721
1027552086,13642
1027553050,22268
1027553182,70148
1027553489,42710
1027554204,37269
1027554319,10948
1027554439,30650
1027554879,35364
1027554930,34049
1027555001,28078
1027555195,44678
1027555244,56105
1027555295,74105
1027555296,52753
1027556118,12089
1027556389,17574
1027556888,33189
1027557001,16706
1027557447,23872
1027557555,37531
1027557889,40993
1027557909,20272
1027557942,34427
1027558079,51633
1027558185,10712
1027558211,64966
1027558711,83815
1027558897,42364
1027559169,16233
1027560068,17971
1027560488,64459
1027560802,37073
1027561002,68687
1027561203,28140
1027561255,35682
1027561440,17574
1027562074,27526
1027562315,38738
1027562899,19146
1027563130,31651
1027563627,58474
1027564582,34526
1027564616,15659
1027564735,43247
1027564788,24721
1027565138,28322
1027566410,16743
1027566436,22208
1027566476,20641
1027566632,60196
1027566970,45036
1027567467,22090
1027567600,24762
1027567855,73420
1027568856,72257
1027568957,20717
1027569261,21726
1027569961,54626
1027570131,28820
1027570441,11191
1027570647,54983
1027570867,39003
1027570921,23899
1027571076,30443
1027571109,41656
1027571224,28188
1027571488,26916
1027571980,35544
1027573484,38932
1027574183,59942
1027574185,49995
1027575206,76748
1027575276,21392
1027577268,32376
1027577284,22336
1027578193,19302
1027579301,42400
1027579698,7466
1027579827,14767
1027580257,23475
1027580525,27145
1027581627,37743
1027581792,51749
1027582258,45481
1027582662,14805
1027582846,34228
1027583682,81569
1027584405,33142
1027584455,69817
1027585116,26337
1027587057,22251
1027587753,20639
1027588249,30520
1027588446,71714
1027589506,7104
1027589661,33055
1027590229,25723
1027590357,22694
1027590549,66564
1027591096,55764
1027591260,43660
1027591423,36891
1027591631,26215
1027591900,48895
1027592518,34492
1027592879,54527
1027593107,82403
1027593354,14030
1027593814,31836
1027594078,32447
1027594521,82958
1027594579,29746
1027595272,34981
1027595850,33828
1027595875,41739
1027596362,36744
1027596389,18766
1027596413,63978
1027596640,14209
1027597265,82924
1027597887,21416
1027599418,17721
1027599905,34172
1027600060,38468
1027600112,30272
1027600476,36978
1027601557,15813
1027602295,31225
