_id,overall_stats.battles
1030095107,2479
1030095236,3821
1030095262,177
1030095495,2788
1030095661,794
1030096985,956
1030097102,2904
1030097145,3346
1030097365,2915
1030097499,3034
1030097506,720
1030097599,109
1030097777,1238
1030097865,177
1030098280,2431
1030098928,1334
1030098954,116
1030098985,1445
1030099292,1119
1030100009,202
1030100046,749
1030100192,566
1030100235,581
1030100538,106
1030101407,1389
1030102032,1695
1030102173,228
1030102324,1733
1030102522,462
1030102638,455
1030103051,635
1030103206,1155
1030103228,2569
1030103635,554
1030103748,316
1030103908,1458
1030103951,1408
1030104210,1540
1030104471,1487
1030104484,2805
1030104489,2869
1030104523,644
1030104952,1043
1030105217,2971
1030105416,1723
1030105785,1262
1030105978,474
1030106059,410
1030106485,927
1030106623,711
1030107899,2055
1030107957,836
1030108080,857
1030108398,5697
1030108490,570
1030108675,1808
1030108681,7466
1030108826,640
1030108899,462
1030108933,325
1030109238,240
1030109699,2674
1030110012,263
1030110419,680
1030110618,299
1030111075,2088
1030111764,194
1030112373,5425
1030112837,3631
1030112851,1330
1030112915,2483
1030113247,129
1030113289,1168
1030113851,2145
1030114139,117
1030114392,819
1030114717,2247
1030114815,537
1030115793,358
1030116079,1343
1030116471,117
1030116540,1484
1030116761,330
1030117215,1035
1030117841,1497
1030118412,103
1030118532,1695
1030118632,1826
1030118666,1603
1030118761,1886
1030119236,3910
1030119237,1429
1030119495,664
1030119815,126
1030119929,492
1030119986,320
1030120307,1784
1030120586,1475
1030120719,1608
1030120800,241
1030120834,1625
1030121321,1322
1030121323,1203
1030121508,1227
1030121641,241
1030121647,223
1030121724,745
1030121873,236
1030122152,1430
1030123179,236
1030123244,3126
1030123254,4961
1030123288,473
1030123701,1288
1030123834,600
1030123844,428
1030124764,1175
1030124899,2086
1030125167,189
1030125370,1527
1030125643,538
1030126401,1053
1030127401,295
1030127447,2242
1030127993,543
1030128922,2509
1030128969,3986
1030129148,735
1030129348,1659
1030130122,792
1030130674,656
1030130953,2776
1030131049,3238
1030131251,130
1030131294,1125
1030132062,205
1030132150,5327
1030132328,834
1030132544,580
1030132576,243
1030132826,132
1030133382,4753
1030133757,303
1030133973,1949
1030134039,415
1030134158,377
1030134342,196
1030134513,2066
1030134637,1203
1030134657,1343
1030135068,3245
1030135260,1732
1030135382,185
1030135405,129
1030135583,838
1030135858,1080
1030135979,3612
1030136259,372
1030136406,384
1030136410,411
1030136598,192
1030136670,453
1030136678,312
1030137052,491
1030137098,5139
1030137165,1890
1030137661,246
1030137707,500
1030137752,122
1030137964,726
1030138160,3300
1030138237,339
1030138248,181
1030138331,2449
1030138668,3114
1030139081,187
1030139089,1833
1030139175,1329
1030139614,1839
1030139835,2900
1030139844,477
1030140180,2975
1030140625,2832
1030140822,282
1030140826,369
1030140913,4016
1030141010,794
1030141688,1348
1030142081,119
1030142744,3093
1030143056,966
1030143648,677
1030143684,1393
1030144236,3612
1030144365,1566
1030144434,1429
1030144547,646
1030144708,1753
1030144936,620
1030145053,454
1030145342,1479
1030145653,183
1030145722,866
1030146024,1412
1030146152,2028
1030146234,2123
1030146606,2292
1030146682,1405
1030147025,1254
1030147266,1272
1030147324,1921
1030147720,2447
1030147768,5558
1030147814,1344
1030147834,894
1030148416,1091
1030148569,363
1030149556,886
1030149630,933
1030149920,3063
1030150168,2311
1030150244,639
1030150260,1034
1030150368,4547
1030150375,822
1030150419,5514
1030150523,1833
1030150642,2336
1030150824,162
1030151422,4580
1030151541,5151
1030151581,1858
1030151665,492
1030151789,339
1030152004,551
1030152436,3202
1030152586,234
1030152665,7584
1030152971,145
1030153024,1070
1030153928,2328
1030154420,3001
1030154647,468
1030154955,1104
1030154961,600
1030155078,799
1030155182,720
1030155442,946
1030155460,347
1030155482,679
1030156353,130
1030156484,265
1030156938,348
1030156971,1858
1030157558,429
1030157699,603
1030157760,1028
1030158657,2984
1030159054,402
1030159533,307
1030159984,536
1030160126,1929
1030160296,784
1030160384,391
1030161243,942
1030161285,909
1030161451,8662
1030161956,352
1030162627,3465
1030163135,5332
1030163413,405
1030163495,760
1030163801,3019
1030164021,669
1030164062,2579
1030164199,387
1030164597,442
1030164641,1073
1030164809,3004
1030164838,932
1030165271,6119
1030165487,490
1030165489,1571
1030165536,2941
1030165661,1939
1030166035,605
1030166362,641
1030166375,2021
1030166376,1281
1030167091,369
1030167944,880
1030168058,2547
1030168471,921
1030169248,901
1030169488,321
1030170043,1361
1030171945,2339
1030172212,3428
1030172823,288
1030172902,3732
1030173274,253
1030173335,4235
1030173910,377
1030174278,581
1030174396,1496
1030174670,1095
1030175020,825
1030175180,3520
1030175209,375
1030175355,388
1030175447,738
1030175547,2838
1030175835,328
1030175971,987
1030176241,1043
1030176395,243
1030178611,1231
1030178790,1070
1030178903,532
1030179088,2059
1030179375,438
1030179621,2941
1030179646,549
1030179854,3972
1030180063,4202
1030180075,1686
1030180253,4696
1030180279,2165
1030180681,155
1030180703,4769
1030180753,1243
1030180979,406
1030181107,872
1030181681,1135
1030181755,112
1030182031,2242
1030182189,933
1030183118,432
1030184326,597
1030184763,410
1030185463,401
1030185746,2287
1030185754,325
1030187018,453
1030187272,7037
1030187362,2371
1030187748,251
1030188159,355
1030188355,4625
1030188658,2054
1030188864,922
1030188970,2910
1030189210,617
1030189692,394
1030190351,738
1030190753,326
1030191159,656
1030191893,984
1030192168,2936
1030192755,1415
1030193373,1640
1030193418,837
1030193658,3657
1030193997,867
1030194085,1826
1030195079,557
1030195621,1119
1030195630,1164
1030195863,1019
1030195913,1463
1030196398,7477
1030197100,5424
1030197234,163
1030197253,2423
1030197704,1245
1030198057,317
1030198439,433
1030198494,1017
1030198689,203
1030198783,13844
1030198831,187
1030198890,10058
1030198951,640
1030199162,1480
1030199386,2766
1030199424,3310
1030199814,1270
1030199865,10275
1030199913,940
1030200382,419
1030200949,546
1030201087,5526
1030201418,1035
1030201950,3706
1030203060,1260
1030203251,782
1030203516,4638
1030203544,430
1030204268,1911
1030204304,2593
1030204690,704
1030204832,700
1030204838,861
1030205038,440
1030205407,667
1030205544,1639
1030205587,2041
1030206398,808
1030206404,482
1030206482,539
1030207107,82
1030207353,1722
1030207652,871
1030207976,593
1030208371,236
1030208758,1401
1030208795,814
1030209379,733
1030209483,2667
1030209519,1027
1030209594,2521
1030209727,695
1030209837,1802
1030210583,1675
1030210936,852
1030211093,1773
1030211269,1169
1030211972,243
1030212120,194
1030212464,700
1030213008,9816
1030213053,1085
1030213856,1953
1030213875,276
1030214018,389
1030214173,1595
1030214259,2326
1030214726,1200
1030214979,467
1030215064,715
1030215135,1917
1030215229,2036
1030215278,486
1030215439,144
1030215778,3769
1030215780,673
1030216609,1635
1030216848,2568
1030216862,950
1030217084,212
1030217335,4156
1030217343,905
1030217474,711
1030217582,1762
1030217601,2870
1030217660,1494
1030218166,661
1030219693,4116
1030219739,526
1030220099,275
1030220753,1178
1030221160,189
1030221708,6503
1030221765,840
1030221818,1245
1030222243,1737
1030222446,805
1030222511,436
1030223350,670
1030223432,4957
1030223627,4582
1030223733,122
1030223941,2633
1030224225,102
1030224304,350
1030224514,2174
1030224586,2078
1030224729,138
1030224961,2195
1030225394,949
1030225399,2870
1030225445,7023
1030225865,1537
1030226225,147
1030226498,3690
1030226642,326
1030226771,813
1030227208,975
1030227262,128
1030227323,5475
1030227791,1391
1030227864,504
1030228337,1677
1030228482,3686
1030228681,2186
1030228919,166
1030229188,363
1030229191,1164
1030229200,618
1030229215,180
1030229219,1121
1030229458,705
1030229537,449
1030229700,721
1030230001,3604
1030230021,123
1030230481,692
1030230505,1436
1030230537,2199
1030230676,762
1030230895,364
1030231222,1891
1030231253,1635
1030231311,282
1030231529,1445
1030231535,410
1030231638,5189
1030231734,2604
1030231970,2511
1030232355,6657
1030233037,1119
1030233213,3493
1030234783,287
1030235630,2677
1030236045,1822
1030236172,1610
1030236377,651
1030237140,184
1030238048,329
1030238548,1678
1030238726,249
1030239297,1487
1030239307,725
1030239331,154
1030240993,1993
1030241113,1057
1030241142,1054
1030241245,2419
1030242477,668
1030242593,455
1030242653,292
1030242801,7133
1030242893,7651
1030243179,4710
1030243902,3581
1030243903,1278
1030243906,1293
1030243972,325
1030244062,4620
1030244079,128
1030245210,263
1030246367,4266
1030247871,1250
1030248558,421
1030248727,184
1030249055,325
1030249522,2324
1030249684,2936
1030249799,150
1030249869,664
1030250057,912
1030250118,2825
1030250850,417
1030251418,1384
1030251723,638
1030251781,799
1030251940,503
1030252091,169
1030252624,1363
1030252984,382
1030253374,1363
1030253380,1008
1030253415,2668
1030253753,280
1030253807,1466
1030253858,125
1030254041,246
1030254261,829
1030254608,902
1030254633,524
1030254728,199
1030254966,5122
1030255185,1932
1030255322,605
1030255996,1664
1030256050,119
1030256109,1118
1030256142,929
1030256698,1557
1030256719,1981
1030256804,1324
1030257008,594
1030257032,853
1030257050,1657
1030257230,142
1030257241,809
1030257438,148
1030257514,2177
1030258578,926
1030259191,1093
1030259350,6258
1030259363,209
1030259469,3387
1030261154,2978
1030261310,4083
1030261368,1133
1030261414,5770
1030261547,4704
1030261740,1009
1030262796,274
1030263090,387
1030263462,245
1030263589,4338
1030263707,335
1030263736,3734
1030263835,1094
1030264195,1749
1030264405,298
1030264748,3977
1030264934,1098
1030265120,421
1030265179,359
1030265184,695
1030266089,1500
1030266238,485
1030266526,3023
1030266917,950
1030267064,5167
1030267090,120
1030267511,170
1030268293,108
1030268466,403
1030268565,828
1030269051,1332
1030269368,1390
1030269985,836
1030270064,286
1030270112,4215
1030270196,3201
1030270750,1817
1030270980,3770
1030271222,2293
1030271924,1826
1030272243,671
1030272277,1643
1030272497,2006
1030272503,403
1030273133,1352
1030273143,228
1030273547,1816
1030273857,1778
1030274396,4935
1030274772,441
1030275030,635
1030275184,1657
1030275277,517
1030276431,1257
1030276460,554
1030276700,311
1030276865,151
1030276897,2276
1030277155,633
1030277477,863
1030277797,514
1030278031,2668
1030278066,731
1030278094,263
1030278688,442
1030278734,178
1030278868,467
1030279027,2748
1030279050,3029
1030279568,445
1030279601,3549
1030279625,677
1030279639,538
1030279676,491
1030279958,3362
1030279990,3011
1030280036,1780
1030280126,203
1030280132,282
1030280462,3809
1030280981,3688
1030281019,3572
1030281224,190
1030281824,1289
1030282355,2070
1030282391,400
1030282572,5369
1030282605,882
1030283067,5410
1030283190,136
1030283504,1132
1030283521,824
1030283937,199
1030284493,433
1030285481,1077
1030286138,1115
1030286160,1189
1030286421,1232
1030287353,1562
1030287559,2090
1030287671,1198
1030287730,1511
1030287835,1456
1030288400,401
1030289044,2303
1030289175,1379
1030289237,4890
1030289250,1352
1030289410,124
1030289636,3146
1030289748,310
1030289794,130
1030290357,173
1030290358,2477
1030290361,6324
1030290567,1522
1030290685,227
1030290891,2204
1030290969,150
1030291144,1599
1030291206,6078
1030291228,161
1030291853,3802
1030291896,209
1030292082,977
1030292414,511
1030292637,768
1030292815,533
1030292849,425
1030292980,545
1030293525,2064
1030293802,2202
1030294083,2676
1030294108,612
1030294388,10117
1030294511,3791
1030295027,5586
1030295118,1245
1030295170,5296
1030295512,442
1030295556,322
