_id,overall_stats.avg_battle_values.avg_frags
1001752633,0.79
1001752680,0.92
1001752735,0.43
1001752736,0.82
1001752850,0.32
1001753081,0.76
1001753142,0.93
1001753435,0.23
1001753443,0.93
1001753459,0.6
1001753712,0.49
1001753800,0.95
1001753960,0.62
1001754095,0.95
1001754520,0.68
1001754570,0.56
1001754698,1.19
1001754870,0.98
1001755165,0.61
1001755289,0.95
1001755296,0.78
1001755388,0.76
1001755509,0.8
1001755540,0.49
1001755999,0.71
1001756471,0.86
1001756650,0.92
1001756656,0.62
1001756917,0.59
1001756987,0.86
1001757120,0.51
1001757401,0.64
1001757458,0.39
1001757685,0.82
1001757847,0.37
1001757858,0.45
1001758017,0.53
1001758047,0.46
1001758130,0.75
1001758188,0.93
1001758281,0.68
1001758725,0.61
1001758767,0.79
1001758858,0.87
1001759160,0.91
1001759225,1.21
1001759257,0.78
1001759260,1.05
1001760306,0.71
1001761058,0.71
1001761257,0.61
1001761306,0.77
1001761346,0.72
1001761426,0.57
1001761437,0.88
1001761571,0.4
1001761714,0.59
1001761729,0.59
1001761820,1.08
1001761938,1.1
1001762066,0.57
1001762078,1.4
1001762180,0.51
1001762237,0.31
1001762454,0.71
1001762589,0.94
1001762711,0.31
1001763203,1.05
1001763380,1.03
1001763598,0.48
1001763734,0.73
1001763774,0.64
1001763872,0.62
1001764732,0.36
1001764784,0.44
1001764914,0.59
1001765088,0.66
1001765258,0.84
1001765402,0.47
1001765463,0.07
1001765474,1.39
1001765522,0.49
1001765592,1.05
1001765735,0.83
1001765777,0.56
1001765924,0.72
1001766188,0.81
1001766410,0.75
1001766577,0.6
1001766738,0.58
1001767269,0.5
1001767433,0.3
1001767492,0.58
1001767645,0.89
1001767727,0.3
1001767911,0.71
1001768398,1.02
1001768665,0.49
1001768840,0.85
1001768846,0.84
1001769166,0.75
1001769412,0.67
1001769802,0.68
1001770267,0.7
1001770292,0.6
1001770439,0.53
1001770471,0.51
1001770863,0.48
1001770867,0.4
1001770918,0.59
1001770945,1.09
1001770979,0.97
1001771059,0.6
1001771373,0.94
1001771455,0.6
1001771588,0.84
1001771640,0.63
1001771903,0.39
1001772003,0.57
1001772029,0.94
1001772088,0.57
1001773363,0.67
1001773365,0.85
1001773552,0.5
1001773705,0.59
1001773895,0.85
1001773915,1.09
1001773975,0.61
1001773987,0.73
1001774184,1.01
1001774315,0.24
1001774461,0.58
1001775207,0.78
1001775211,0.78
1001775356,0.73
1001775460,0.92
1001775546,0.76
1001775576,0.98
1001775759,0.72
1001775824,0.51
1001775988,0.73
1001776488,1.05
1001777164,0.56
1001777271,0.69
1001777295,0.36
1001777499,0.4
1001777657,1.03
1001777700,0.79
1001777942,0.72
1001778290,0.57
1001778724,0.47
1001778836,0.25
1001778852,1.08
1001778961,1.14
1001779108,1.02
1001780711,0.8
1001781004,0.79
1001781278,0.34
1001781578,0.43
1001781658,0.68
1001781862,0.89
1001781864,0.48
1001781926,0.63
1001781938,0.27
1001782040,1.06
1001782144,0.71
1001782159,0.81
1001782504,0.77
1001782993,0.13
1001783086,1.01
1001783353,0.37
1001783687,0.61
1001783740,0.86
1001783744,1.12
1001783777,0.68
1001783942,0.63
1001784613,0.72
1001784676,0.94
1001784880,0.71
1001785133,1.17
1001785163,0.48
1001785572,0.39
1001785587,1.13
1001785641,0.89
1001785746,0.41
1001785774,0.56
1001785819,1.09
1001786051,0.65
1001786062,0.93
1001786090,0.48
1001786210,0.63
1001786277,0.46
1001786290,0.59
1001786342,0.9
1001786383,0.37
1001786459,0.67
1001786463,0.89
1001786504,1.03
1001786507,1.05
1001786733,0.71
1001786747,1.11
1001787217,1.1
1001787363,0.88
1001787604,0.89
1001787633,0.78
1001787840,0.72
1001787989,0.4
1001788012,0.74
1001788058,0.47
1001788456,1.05
1001788667,0.5
1001788675,1.02
1001788726,0.87
1001788861,0.73
1001788868,0.72
1001789185,0.15
1001789242,1.14
1001789345,0.61
1001789629,0.52
1001789702,0.67
1001790006,0.39
1001790044,1.16
1001790079,0.33
1001790162,0.85
1001790500,0.68
1001790522,0.47
1001790647,0.57
1001790729,0.87
1001790803,0.54
1001791094,0.25
1001791129,0.56
1001791402,1.09
1001791413,1
1001791423,0.87
1001791507,0.99
1001791686,0.26
1001791688,0.92
1001791808,0.58
1001791954,0.8
1001792649,0.48
1001792773,0.63
1001792897,0.57
1001792958,0.9
1001793306,1.43
1001793389,0.81
1001793533,0.54
1001793689,0.44
1001793711,0.37
1001793799,0.62
1001793997,0.51
1001794069,0.24
1001794248,0.91
1001794249,0.85
1001794250,1.23
1001794274,0.92
1001794321,0.35
1001794426,0.56
1001794487,0.83
1001794570,0.49
1001794687,0.82
1001794832,0.89
1001794873,1.04
1001794958,0.39
1001795059,0.63
1001795085,0.69
1001795151,0.42
1001795381,1
1001795435,0.59
1001795772,0.23
1001795810,0.77
1001795975,0.66
1001796187,0.68
1001796347,0.52
1001796428,0.62
1001796631,0.51
1001796907,0.75
1001797131,1.23
1001797222,0.48
1001797270,0.62
1001797522,0.8
1001797551,0.57
1001797649,0.95
1001797684,1.06
1001797761,0.59
1001798277,0.62
1001798327,0.22
1001799057,0.33
1001799235,0.73
1001799345,0.69
1001799866,0.53
1001799970,0.68
1001800525,0.59
1001800575,0.97
1001800719,0.65
1001800759,0.71
1001800769,0.78
1001800770,0.9
1001800948,1.07
1001801049,0.49
1001801262,0.97
1001801304,0.97
1001801382,0.53
1001801427,0.32
1001801516,0.5
1001801549,0.83
1001801703,1.16
1001801716,0.64
1001801827,0.79
1001802157,0.62
1001802158,0.63
1001802185,0.74
1001802367,0.33
1001802875,0.58
1001803233,0.35
1001803393,0.71
1001803715,0.99
1001803964,0.77
1001804074,1.07
1001804140,0.55
1001804194,0.37
1001804258,0.78
1001804262,0.91
1001804311,0.74
1001804437,0.9
1001804588,0.36
1001804779,0.8
1001804858,0.37
1001804919,0.53
1001805028,0.79
1001805114,0.6
1001805146,1.14
1001805187,0.97
1001805195,0.69
1001805280,0.55
1001805347,0.65
1001805399,0.82
1001805400,0.42
1001805411,0.98
1001805516,0.61
1001805570,0.77
1001805789,0.74
1001805827,0.91
1001805997,0.54
1001806068,0.86
1001806185,0.33
1001806191,0.54
1001806221,0.9
1001806337,0.9
1001806386,0.32
1001806408,0.54
1001806463,0.45
1001806505,0.38
1001806913,0.56
1001806939,0.61
1001807020,1.16
1001807069,0.63
1001807113,0.35
1001807951,0.49
1001808207,1.11
1001808220,0.82
1001808323,0.84
1001808334,0.55
1001808496,0.24
1001808740,0.4
1001808774,1.39
1001808804,1.03
1001809005,0.86
1001809053,0.51
1001809069,1
1001809180,0.58
1001809320,0.57
1001809497,0.83
1001809569,0.63
1001809821,1.09
1001809828,0.95
1001810019,0.51
1001810134,0.44
1001810267,1.04
1001810323,0.52
1001810376,0.62
1001810415,0.65
1001810491,0.4
1001810943,0.39
1001811458,1.12
1001811543,0.53
1001811585,1.06
1001811758,0.49
1001811785,0.88
1001811822,0.86
1001812020,0.79
1001812242,0.6
1001812269,0.6
1001812500,0.32
1001812640,0.63
1001812905,0.6
1001813252,0.72
1001813307,0.59
1001813426,0.71
1001813773,0.42
1001813892,0.91
1001813942,1
1001813976,0.77
1001814085,0.98
1001814095,0.73
1001814170,0.59
1001814334,0.37
1001814336,0.59
1001814355,0.26
1001814996,0.59
1001815036,0.73
1001815142,0.87
1001815327,0.84
1001815605,1.04
1001815891,0.69
1001815983,0.53
1001816035,0.58
1001816058,0.79
1001816092,0.67
1001816538,0.72
1001816962,0.34
1001817107,0.7
1001817135,0.94
1001817245,0.74
1001817508,0.51
1001817863,0.47
1001818370,0.52
1001818402,0.66
1001818642,0.59
1001818727,0.9
1001818804,0.78
1001818974,0.79
1001819058,0.65
1001819174,0.68
1001819293,0.71
1001819448,0.66
1001819548,0.31
1001819605,0.5
1001819611,0.62
1001819709,0.74
1001819717,0.43
1001819775,0.7
1001820171,0.52
1001820301,0.35
1001820320,0.81
1001820333,0.56
1001820415,0.38
1001820430,0.49
1001820654,0.87
1001820666,0.7
1001820840,0.5
1001821905,1.01
1001822016,0.54
1001822317,0.56
1001822413,0.62
1001822472,0.6
1001822602,0.41
1001822794,0.51
1001822949,0.86
1001823520,0.79
1001823544,0.73
1001823562,0.98
1001823576,0.48
1001823900,0.41
1001824032,0.4
1001824116,0.67
1001824175,0.69
1001824194,0.9
1001824246,0.49
1001824249,0.64
1001824259,0.2
1001824305,0.67
1001824478,0.58
1001824541,0.74
1001824572,0.89
1001824587,0.61
1001824626,0.91
1001824655,0.69
1001824737,0.87
1001824835,0.57
1001824922,0.98
1001824955,0.8
1001824984,1
1001824991,0.49
1001825020,0.5
1001825046,0.69
1001825230,0.79
1001825269,0.46
1001825326,0.89
1001825328,1.06
1001825579,0.36
1001825626,0.79
1001825937,0.43
1001825942,1.35
1001826431,0.94
1001826500,0.54
1001826792,0.89
1001826816,0.67
1001826955,0.5
1001826992,0.69
1001827062,1.08
1001827103,1.01
1001827294,1.21
1001827792,0.56
1001827795,1.12
1001827905,0.61
1001828088,0.59
1001828257,0.68
1001828455,0.54
1001828526,0.69
1001828548,0.76
1001828687,0.86
1001828849,0.81
1001828976,0.67
1001829026,0.63
1001829099,0.65
1001829202,0.45
1001829294,0.75
1001829381,0.51
1001829445,0.83
1001829608,0.3
1001829849,0.9
1001830007,0.66
1001830055,0.9
1001830078,0.51
1001830111,0.85
1001830189,0.49
1001830356,0.72
1001830461,1.04
1001830653,0.88
1001831327,0.64
1001831468,0.61
1001831564,0.8
1001831705,0.87
1001831811,0.6
1001831812,1.04
1001832129,0.8
1001832319,0.17
1001832432,0.53
1001832498,1.01
1001832499,0.82
1001832825,0.63
1001832842,0.68
1001833400,1.1
1001833404,0.59
1001833407,0.36
1001833417,0.49
1001833489,0.58
1001833733,0.38
1001833793,0.42
1001833794,0.85
1001833938,0.79
1001834095,0.81
1001834245,0.54
1001834303,0.48
1001834416,0.44
1001834627,0.51
1001834776,0.74
1001834831,0.58
1001834849,0.22
1001834877,0.88
1001834939,0.63
1001835218,0.63
1001835603,0.48
1001835832,0.8
1001835862,0.65
1001835904,0.47
1001835957,0.85
1001836101,0.68
1001836310,0.68
1001836424,0.78
1001836439,0.77
1001837112,0.39
1001837283,0.5
1001837306,0.85
1001837623,1.17
1001837737,0.5
1001837910,0.9
1001837946,0.87
1001837965,0.79
1001837999,0.29
1001838038,0.41
1001838044,0.46
1001838087,1.02
1001838175,0.84
1001838393,0.82
1001838602,0.87
1001838603,0.71
1001838811,0.37
1001838819,0.62
1001838869,0.66
1001838885,0.66
1001838981,0.86
1001839081,0.68
1001839280,0.94
1001839304,0.63
1001839645,0.4
1001840457,1.06
1001840495,0.44
1001840682,1.21
1001840727,1.16
1001840757,0.36
1001840842,0.82
1001841041,0.82
1001841374,0.72
1001841717,0.71
1001841924,1.01
1001841970,0.71
1001841986,0.7
1001842181,0.96
1001842197,0.93
1001842429,0.24
1001842514,0.64
1001842526,0.68
1001842650,0.48
1001842738,0.68
1001842897,0.57
1001842926,1.06
1001842962,0.99
1001843034,0.42
1001843091,0.62
1001843130,0.46
1001843274,0.77
1001843280,0.62
1001843298,1.38
1001843315,0.67
1001843332,0.48
1001843511,0.75
1001843842,0.84
1001843901,0.42
1001844512,0.17
1001844601,0.71
1001844612,0.64
1001845992,0.9
1001846246,0.35
1001846258,0.81
1001846337,1.02
1001846586,1.13
1001846689,1.26
1001846780,0.66
1001846812,0.75
1001847238,0.75
1001847407,1.06
1001847435,0.89
1001847479,0.84
1001847491,0.91
1001848157,0.88
1001848237,0.87
1001848329,0.65
1001848343,1.15
1001848418,0.29
1001848595,0.76
1001848603,0.8
1001848827,0.54
1001848844,0.93
1001849397,0.84
1001849409,0.77
1001849442,1.07
1001849464,0.36
1001849529,0.43
1001849547,0.52
1001849780,0.61
1001849819,0.66
1001849882,0.71
1001850001,0.42
1001850319,1.42
1001850433,0.46
1001850446,0.91
1001850757,0.71
1001851189,0.57
1001851212,1.21
1001851619,0.94
1001851870,1
1001851988,0.66
1001852251,0.58
1001852504,0.74
1001852604,0.58
1001852666,0.68
1001852792,0.51
1001852871,0.98
1001853079,0.77
1001853203,0.42
1001853463,0.58
1001853499,0.64
1001853776,0.46
1001853814,1.31
1001853930,0.48
1001854015,0.48
1001854114,0.79
1001854236,0.88
1001854357,0.58
1001854387,0.61
1001854571,1.19
1001854698,0.73
1001854768,0.45
1001854801,1.25
1001854857,0.52
1001855080,0.82
1001855128,1.06
1001855272,0.72
1001856232,0.56
1001856522,0.93
1001856713,0.72
1001857505,0.75
1001857513,0.46
1001857520,0.75
1001857586,0.49
1001857907,0.77
1001857986,0.81
1001858249,0.48
1001858271,0.74
1001858319,0.99
1001858713,0.97
1001858771,0.66
1001858904,0.64
1001858923,0.9
1001859015,0.5
1001859171,0.86
1001859258,0.71
1001859307,0.68
1001859319,0.83
1001859422,0.61
1001859896,0.83
1001859904,0.69
1001859951,0.81
1001860207,0.4
1001860801,0.71
1001861549,0.71
1001861686,0.83
1001861875,0.37
1001862499,1.04
1001862502,0.45
1001863202,0.83
1001863221,0.3
1001863279,0.77
1001863288,0.89
1001863551,0.41
1001863615,0.8
1001864055,0.54
1001864129,0.64
1001864145,0.91
1001864213,0.89
1001864510,0.4
1001864703,0.33
1001865001,0.73
1001865259,0.99
1001865408,0.78
1001865736,0.67
1001866096,0.62
1001866200,0.54
1001866564,1.03
1001866573,0.61
1001866877,0.61
1001866977,0.94
1001866990,1.23
1001867065,0.27
1001867143,0.78
1001867163,0.38
1001867346,0.86
1001867930,0.67
1001868110,0.34
1001868337,0.37
1001868374,0.37
1001868455,0.5
1001868472,0.95
1001868671,0.38
1001868682,0.62
1001868747,0.83
1001868769,0.83
1001868873,0.89
1001868892,0.88
1001869067,0.9
1001869087,1.29
1001869107,1.04
1001869336,0.84
1001869393,0.9
1001869439,0.75
1001869541,0.42
1001869890,0.57
1001869936,0.89
1001869950,0.53
1001870382,0.62
1001870729,1.04
1001871089,1.25
1001871308,0.23
1001871380,0.51
1001871980,0.97
1001872248,0.75
1001872282,0.59
1001872322,1.13
1001872456,0.39
1001872521,0.54
1001872743,0.61
1001872807,0.34
1001872863,1.27
1001872902,0.85
1001873135,0.82
1001873165,0.56
1001873313,0.25
1001873397,0.74
1001873411,0.61
1001874015,0.26
1001874055,0.81
1001874564,0.31
1001874651,0.57
1001874656,0.57
1001874890,0.58
1001875346,1.16
1001875392,0.75
1001875483,0.69
1001875641,0.7
1001875664,0.93
1001875799,0.85
1001875996,0.35
1001876275,0.42
1001876401,0.64
1001876773,0.89
1001876814,0.68
1001876939,0.62
1001877004,0.39
1001877140,0.61
1001877429,0.69
1001877669,0.81
1001877694,0.67
1001877881,0.8
1001877887,0.5
1001877922,0.61
1001878004,0.72
1001878138,0.73
1001878838,0.48
1001879441,0.41
1001879825,0.72
1001879909,1.64
1001880061,0.74
1001880089,0.86
1001880265,0.43
1001880320,0.46
1001881009,0.59
1001881042,0.52
1001881178,0.53
1001881987,0.52
1001882005,0.46
1001882045,0.63
1001882240,0.47
1001882366,0.81
1001882515,0.78
1001882696,0.81
1001882847,0.46
1001882851,0.75
1001883076,1.31
1001883126,0.43
1001883192,1.16
1001883603,0.87
1001883780,0.53
1001883794,0.79
1001883812,0.51
1001883917,0.73
1001883926,0.63
1001883953,0.5
1001883963,0.87
1001884136,1.05
1001884229,0.55
1001884252,0.73
1001884271,0.66
1001884350,0.78
1001884420,1
1001884436,0.64
1001884856,0.66
1001884900,0.83
1001885298,0.67
1001885359,0.8
1001885519,0.23
1001886075,0.29
1001886601,0.5
1001886659,0.6
1001886679,0.49
1001886685,0.53
1001886866,0.73
1001886878,1.07
1001887171,1.15
1001887622,0.74
1001887706,0.69
1001888031,0.63
1001888250,0.62
1001888324,0.51
1001888514,0.62
1001888671,0.82
1001889070,0.62
1001889097,0.69
1001889207,0.59
1001889264,0.83
1001889367,0.65
1001889375,0.62
1001889438,0.4
1001889611,0.3
1001889682,0.78
1001889850,0.28
1001890053,0.53
1001890271,0.71
1001890296,0.61
1001890482,0.77
1001890701,0.61
1001890848,0.55
1001890954,0.49
1001891043,0.71
1001891059,1
1001891148,0.86
1001891185,0.67
1001891202,0.71
1001891792,0.36
1001892035,0.56
1001892132,0.59
1001892298,0.39
1001892515,0.99
1001893179,0.64
1001893440,0.66
1001893663,0.47
1001893763,0.88
1001893911,0.5
1001893939,0.64
1001893969,0.51
1001894002,0.89
1001894003,0.82
1001894033,0.68
1001894067,0.64
1001894193,0.55
1001894326,1.25
1001894410,0.7
1001894476,0.77
1001894708,0.65
1001894940,0.48
1001894975,0.24
1001895111,1.05
1001895338,0.61
1001895673,1.05
1001895826,0.82
1001896236,0.76
1001896238,0.96
1001896643,0.83
1001896828,1.05
1001896864,0.6
1001896992,0.51
1001897009,0.77
1001897178,0.83
1001897279,0.53
1001897344,1.39
1001897401,0.24
1001897460,0.97
1001897582,0.9
1001897629,1.39
1001897705,1.1
1001897977,0.92
1001898159,0.79
1001898346,0.51
1001898418,0.88
1001898470,1.26
1001898671,0.76
1001898724,1.05
1001898928,0.86
1001899444,0.86
1001899454,0.79
1001899839,0.75
1001899972,0.62
1001900272,1.21
1001900371,0.59
1001900776,0.5
1001900840,0.68
1001900895,0.37
1001901006,0.73
1001901178,0.84
1001901484,0.85
1001901560,0.24
1001901747,0.54
1001901781,1.05
1001901785,0.69
1001901824,0.45
1001901951,0.38
1001902018,1.23
1001902041,1.21
1001902448,0.78
1001902554,0.74
1001902585,0.81
1001902740,0.67
1001903049,0.84
1001903456,0.87
1001903567,0.85
1001904047,0.79
1001904092,0.67
1001904317,0.61
1001904459,1
1001904474,0.67
1001904554,0.9
1001904720,0.96
1001904924,0.85
1001905188,0.81
1001905437,0.96
1001905452,0.68
1001905646,0.87
1001905686,1.24
1001905687,0.57
1001905839,0.61
1001905846,0.8
1001906048,0.72
1001906247,0.46
1001906414,0.6
1001906435,0.89
1001906687,0.72
1001906786,0.77
1001906910,0.58
1001906934,0.72
1001907700,0.62
1001908169,0.65
1001908236,0.27
1001908669,0.94
1001908675,0.58
1001909340,0.32
1001909621,0.3
1001909859,0.71
1001910010,1.07
1001910095,0.3
1001910305,0.73
1001910526,0.9
1001910557,0.7
1001910647,0.81
1001910863,0.42
1001910877,0.6
1001911262,1.19
1001911496,0.53
1001911498,0.94
1001911564,0.31
1001911581,1
1001912093,0.55
1001912140,1.1
1001912802,0.7
1001912891,0.97
1001912942,0.95
1001913546,0.55
1001913710,0.65
1001913882,0.61
1001914400,0.47
1001914792,0.5
1001915060,0.48
1001915136,0.4
1001915171,0.55
1001915179,0.54
1001915283,0.68
1001915356,0.78
1001915426,0.63
1001915441,0.7
1001915520,0.61
1001915605,0.93
1001915630,0.64
1001915683,1
1001915965,0.49
1001915984,0.64
1001915988,0.87
1001916237,0.51
1001916282,0.84
1001916381,0.86
1001916636,0.63
1001916660,0.88
1001916713,0.7
1001916774,0.69
1001916782,0.55
1001916889,0.75
1001917010,0.98
1001917084,0.82
1001917398,0.52
1001917878,0.41
1001918122,0.49
1001918282,0.89
1001918763,0.75
1001919104,0.24
1001919324,0.63
1001919438,1.02
1001919562,0.94
1001919628,0.75
1001919941,0.54
1001919988,0.44
1001919990,0.7
1001920095,0.83
1001920164,0.79
1001920253,0.87
1001920590,1.28
1001920612,0.43
1001920668,0.82
1001920695,0.3
1001920874,0.85
1001921015,0.83
1001921169,1.01
1001921176,0.49
1001921250,0.53
1001921254,0.79
1001921373,0.71
1001921486,0.61
1001921820,0.63
1001921844,0.84
1001922148,0.92
1001922336,0.42
1001922363,0.79
1001922774,0.88
1001922892,0.96
1001922941,0.69
1001923247,0.95
1001923418,0.59
1001923481,1.12
1001923618,0.94
1001923650,0.97
1001923693,1.19
1001923799,0.91
1001924292,0.71
1001924479,0.62
1001924605,0.67
1001924893,0.64
1001925306,0.6
1001925478,0.5
1001925538,0.32
1001925541,0.72
1001925651,0.28
1001925739,1.08
1001925917,0.88
1001926068,1.13
1001926195,0.53
1001926853,1.03
1001926941,0.77
1001926977,0.79
1001927175,0.51
1001927234,0.94
1001927463,0.54
1001927506,0.46
1001927634,0.59
1001927947,1.28
1001927953,0.48
1001928051,0.98
1001928110,0.73
1001928132,0.95
1001928248,0.67
1001928268,0.52
1001928316,0.75
1001928352,0.42
1001928399,0.65
1001928655,0.59
1001928777,0.41
1001928893,0.97
1001929007,0.76
1001929407,0.54
1001929433,0.4
1001929443,0.98
1001929670,0.66
1001929823,0.68
1001930481,1.64
1001930859,0.52
1001930868,0.36
1001930870,0.24
1001930992,0.91
1001931333,0.76
1001931375,0.71
1001931378,0.87
1001931397,0.55
1001931473,0.66
1001931640,0.86
1001931783,0.63
1001931871,0.6
1001931874,0.92
1001931906,1.11
1001931913,0.7
1001931952,0.59
1001931953,1.01
1001932001,0.61
1001932092,0.86
1001932124,0.99
1001932198,0.56
1001932204,0.55
1001932242,0.8
1001932278,1.14
1001932289,0.46
1001932383,0.74
1001932501,0.57
1001932514,1.19
1001932523,0.88
1001932554,0.82
1001932792,0.42
1001933235,1.08
1001933568,0.74
1001933907,1.04
1001933940,0.7
1001934299,0.82
1001934417,0.72
1001934576,1.02
1001935232,0.89
1001935350,0.64
1001935362,0.84
1001935494,1.07
1001935500,0.52
1001935514,0.51
1001935609,0.7
1001935962,0.49
1001936200,0.65
1001936206,0.61
1001936225,0.77
1001936369,0.55
1001936377,0.81
1001936399,0.49
1001936456,0.91
1001936671,0.87
1001936731,0.68
1001936773,0.53
1001936850,0.94
1001937148,0.52
1001937385,0.42
1001937386,0.51
1001937629,0.57
1001937731,0.33
1001938150,0.44
1001938214,0.72
1001938429,0.92
1001938873,0.96
1001938932,0.7
1001938951,0.81
1001938959,0.89
1001939087,0.39
1001939552,0.97
1001939706,0.71
1001940172,0.51
1001940305,1.09
1001940317,0.4
1001940394,0.82
1001940537,0.83
1001940570,0.85
1001940999,0.22
1001941092,0.73
1001941241,0.55
1001941483,0.85
1001941649,0.8
1001941714,0.55
1001942427,0.57
1001942472,0.97
1001943073,0.57
1001943319,0.62
1001943733,0.85
1001944240,0.73
1001945908,0.85
1001946112,0.55
1001946349,0.32
1001946487,0.75
1001946552,0.7
1001946585,0.96
1001946729,0.49
1001946730,0.61
1001946969,0.72
1001947272,0.44
1001947468,0.77
1001947490,0.83
1001947612,0.48
1001947613,0.72
1001947828,0.89
1001947865,0.7
1001947884,0.41
1001947918,0.63
1001947988,0.63
1001948151,0.98
1001948274,0.37
1001948553,1.35
1001948591,0.72
1001948701,0.9
1001948970,0.43
1001949064,0.53
1001949096,0.45
1001949120,0.93
1001949350,0.76
1001949785,0.82
1001949789,0.87
1001949813,0.58
1001949981,0.75
1001950014,0.68
1001950116,1.02
1001950389,0.53
1001950642,0.5
1001951074,0.95
