_id,overall_stats.avg_battle_values.avg_spot
1000119221,1
1000119248,0.77
1000119269,1.85
1000119276,1.1
1000119288,0.36
1000119297,0.88
1000119300,0.79
1000119315,0.54
1000119319,0.39
1000119335,0.91
1000119381,1.57
1000119413,1.18
1000119480,1.28
1000119541,1.15
1000119578,1.55
1000119580,0.78
1000119686,1.5
1000119762,1.29
1000120035,1.11
1000120240,2.39
1000120252,1.26
1000120275,0.69
1000120430,1.05
1000120459,1.24
1000120503,0.6
1000120544,0.81
1000120665,2.3
1000120797,0.88
1000120845,0.48
1000121041,1.57
1000121081,0.82
1000121118,0.59
1000121152,0.91
1000121187,0.53
1000121194,1.12
1000121216,0.92
1000121282,0.27
1000121293,0.96
1000121383,0.72
1000121478,1
1000121581,0.85
1000121690,2.21
1000121750,0.81
1000121993,0.34
1000122063,0.99
1000122074,0.24
1000122170,0.69
1000122193,0.78
1000122303,0.9
1000122351,1.81
1000122357,0.87
1000122537,1.51
1000122596,0.26
1000122646,0.55
1000122672,0.96
1000122759,3.06
1000122895,1
1000122903,0.79
1000123036,1.28
1000123044,1.37
1000123065,0.08
1000123087,0.68
1000123135,0.76
1000123178,0.58
1000123236,0.43
1000123279,1.23
1000123350,0.46
1000123507,0.88
1000123627,1.18
1000124009,1.65
1000124042,0.24
1000124130,0.29
1000124183,1.43
1000124454,0.46
1000124515,1.35
1000124564,0.55
1000124574,1.04
1000124577,2.34
1000124587,0.72
1000124598,0.92
1000124611,1.33
1000124675,1.09
1000124681,1.44
1000124740,1.21
1000124757,1.55
1000124835,0.72
1000125179,0.91
1000125223,0.86
1000125377,1.47
1000125417,1.04
1000125418,1.39
1000125430,1.35
1000125473,1.73
1000125507,0.66
1000125610,1
1000125770,1.65
1000125784,0.77
1000125822,1.11
1000125968,1.02
1000126004,1.63
1000126112,0.98
1000126553,1
1000126741,1.16
1000126848,1.73
1000126879,1.03
1000126914,0.24
1000127020,0.36
1000127051,1.04
1000127106,1.1
1000127136,0.28
1000127161,1.17
1000127173,0.71
1000127183,1.13
1000127312,0.23
1000127379,0.73
1000127400,1.81
1000127426,1.35
1000127727,1.09
1000128040,1.33
1000128135,1.87
1000128438,1.45
1000128513,0.57
1000128529,0.83
1000128583,1.05
1000128667,0.95
1000128774,0.92
1000128783,0.36
1000128882,0.89
1000128987,1.07
1000129035,1.11
1000129050,0.61
1000129137,0.85
1000129183,1.4
1000129186,1.13
1000129238,0.35
1000129270,2.01
1000129306,1.32
1000129312,1.98
1000129354,1.41
1000129379,0.67
1000129715,0.83
1000130247,0.51
1000130434,1.83
1000130615,1.14
1000130640,0.71
1000130696,1.09
1000130698,1.17
1000130704,3.63
1000130825,0.72
1000130860,0.72
1000130916,0.59
1000130966,0.71
1000131309,0.39
1000131370,0.53
1000131469,0.62
1000131478,1.89
1000131541,1.4
1000131641,1.33
1000131788,1.34
1000132060,2.09
1000132149,1.2
1000132183,0.45
1000132212,1.03
1000132237,1.3
1000132241,0.88
1000132247,0.25
1000132259,1.22
1000132283,1.17
1000132310,0.65
1000132329,0.94
1000132371,0.36
1000132412,0.78
1000132417,1.47
1000132517,0.8
1000132875,1.08
1000132919,1.55
1000133104,0.37
1000133297,0.54
1000133532,0.7
1000133574,0.93
1000133653,2.42
1000133670,0.31
1000133990,1.3
1000134032,0.74
1000134211,1.33
1000134462,0.6
1000134516,1.14
1000134599,2.09
1000134752,1.02
1000134806,3.11
1000135055,1.58
1000135085,0.78
1000135119,0.8
1000135144,1.51
1000135155,0.68
1000135250,0.5
1000135254,0.53
1000135735,0.83
1000135893,0.51
1000135972,1.3
1000136053,1.89
1000136057,0.41
1000136062,0.43
1000136128,1.03
1000136130,1.31
1000136140,1.07
1000136510,5.25
1000136900,1.67
1000136977,2.49
1000137049,0.72
1000137214,1.03
1000137304,0.62
1000137634,1.13
1000138019,0.92
1000138377,1.12
1000138468,1.43
1000138520,1.21
1000138711,3.08
1000138725,0.69
1000138765,0.95
1000138776,0.81
1000138860,0.95
1000138884,1.35
1000138895,0.79
1000138908,1.26
1000138970,0.67
1000138978,0.85
1000139010,0.47
1000139184,1.02
1000139226,2.33
1000139463,0.82
1000139473,1.77
1000139499,0.74
1000139525,0.79
1000139850,0.69
1000139998,0.63
1000140022,0.99
1000140108,1.53
1000140174,0.31
1000140203,0.74
1000140226,1.05
1000140256,1.12
1000140303,0.6
1000140332,1.16
1000140423,1.39
1000140500,1.32
1000140616,0.91
1000140691,2.4
1000140692,0.96
1000140905,1.22
1000141019,0.51
1000141072,0.86
1000141121,0.62
1000141165,1.13
1000141278,1.34
1000141305,0.32
1000141343,1.55
1000141379,0.87
1000141394,0.93
1000141400,0.99
1000141414,0.94
1000141430,1.13
1000141448,1.05
1000141496,1.63
1000141755,0.86
1000142015,1.92
1000142042,0.67
1000142137,0.73
1000142600,0.23
1000142663,0.72
1000142737,1.21
1000142748,0.32
1000143253,0.34
1000143355,1.06
1000143390,1.25
1000143456,1.36
1000143477,0.43
1000143487,0.81
1000143514,1.25
1000143645,1.01
1000143701,0.95
1000143734,0.56
1000143810,1.26
1000143900,0.82
1000144054,1.2
1000144065,0.53
1000144139,0.95
1000144310,0.47
1000144730,1.24
1000144838,0.99
1000144879,2.22
1000144935,0.31
1000145127,1.47
1000145361,0.45
1000145374,1.15
1000145413,0.94
1000145551,1.47
1000145686,0.75
1000145689,1.06
1000145829,2.29
1000145843,1.24
1000145851,1.09
1000145861,1.1
1000145956,0.4
1000146095,0.74
1000146143,1.49
1000146163,1.23
1000146181,0.96
1000146230,0.64
1000146270,1.19
1000146344,1.27
1000146495,2.87
1000146525,0.87
1000146757,1.37
1000146808,2.13
1000146919,0.36
1000146999,1.21
1000147116,1.15
1000147206,0.65
1000147235,1.43
1000147289,0.9
1000147395,0.71
1000147410,1.64
1000147437,0.89
1000147496,1.47
1000147513,0.93
1000147704,0.36
1000147767,0.46
1000148333,0.74
1000148803,1.29
1000148920,1.06
1000148954,1.1
1000149063,1.92
1000149177,0.78
1000149354,0.91
1000149461,1.25
1000149490,0.53
1000149491,1.33
1000149609,0.7
1000149643,1
1000149676,1.42
1000150000,0.26
1000150180,0.91
1000150504,0.96
1000150614,0.45
1000150655,1.62
1000150711,1.07
1000150738,0.76
1000150755,1.07
1000150801,1.23
1000150818,0.88
1000150904,1.83
1000151381,0
1000151467,1.8
1000151775,1.13
1000151814,1.52
1000151851,1.39
1000151913,1.63
1000151956,1.02
1000152436,0.29
1000152512,1.38
1000152534,0.38
1000152613,1.1
1000152615,1.7
1000152620,1.41
1000152626,0.58
1000152649,0.97
1000152768,1.07
1000152900,1.41
1000152918,1.64
1000152937,1.77
1000153015,1.84
1000153046,0.95
1000153072,0.34
1000153466,0.49
1000153589,1.99
1000153619,0.86
1000153802,1.12
1000153846,0.64
1000154024,1.54
1000154076,0.8
1000154115,0.72
1000154203,0.97
1000154267,1.17
1000154393,0.57
1000154518,0.58
1000154551,0.59
1000154566,0.36
1000154575,1.06
1000154629,0.97
1000154696,0.83
1000154773,1.47
1000154874,1.07
1000154882,1.04
1000154941,1.15
1000155045,0.68
1000155153,2.16
1000155158,0.28
1000155336,1.14
1000155551,0.78
1000155638,0.35
1000155648,1.01
1000155740,1.28
1000155833,0.88
1000155948,1.01
1000156020,0.56
1000156067,0.69
1000156611,0.81
1000156819,1.39
1000156983,1.65
1000157060,0.64
1000157063,0.66
1000157171,0.9
1000157252,1.22
1000157294,1.3
1000157308,0.88
1000157385,0.81
1000157429,0.2
1000157446,1.99
1000157452,1.14
1000157686,0.86
1000157977,0.99
1000158008,1.95
1000158211,1.51
1000158528,0.11
1000158635,0.82
1000158646,0.64
1000158657,1.37
1000158775,1.16
1000159152,0.76
1000159261,0.75
1000159367,1.03
1000159458,1.23
1000159602,1.41
1000159653,1.15
1000159783,1.01
1000159924,1.73
1000160271,0.95
1000160333,1.11
1000160343,0.63
1000160366,0.62
1000160371,1.92
1000160615,1.1
1000160697,0.7
1000160837,0.68
1000160879,1.26
1000161300,1.11
1000161491,1.19
1000161842,1.66
1000161917,0.94
1000162037,3.92
1000162070,1.14
1000162078,1.93
1000162191,0.81
1000162213,0.43
1000162410,1.4
1000162433,1.59
1000162489,1.22
1000162499,0.49
1000162617,0.37
1000162709,0.83
1000163124,1.17
1000163183,1.4
1000163246,0.99
1000163391,1.05
1000163561,1.07
1000163755,0.85
1000163779,0.72
1000164064,0.82
1000164121,0.97
1000164197,1.53
1000164276,2.82
1000164404,1.12
1000164413,1.5
1000164425,0.74
1000164486,0.45
1000164751,2
1000165052,2.08
1000165526,0.82
1000165541,0.91
1000165570,1.79
1000165585,0.81
1000165588,0.27
1000165597,1.36
1000165789,1.07
1000165840,1.2
1000165993,1.28
1000166039,1.45
1000166048,0.65
1000166370,0.89
1000166433,0.58
1000166551,0.78
1000166556,0.63
1000166560,2
1000166583,0.98
1000166589,2.53
1000166813,0.8
1000166855,0.73
1000166904,0.85
1000166978,1.01
1000167069,0.76
1000167092,0.97
1000167152,2.14
1000167162,0.87
1000167181,0.75
1000167189,1.33
1000167206,1.32
1000167236,0.2
1000167931,2
1000167936,0.91
1000167967,1.75
1000167968,1.4
1000168002,0.58
1000168343,1.46
1000168466,0.56
1000168499,0.98
1000168625,1.73
1000168696,0.16
1000168765,3.6
1000169176,1.71
1000169200,0.92
1000169257,1.12
1000169823,0.98
1000170005,0.77
1000170138,0.84
1000170210,1.37
1000170255,0.2
1000170319,0.97
1000170354,1.39
1000170532,1.06
1000170535,1.44
1000170549,1.63
1000170581,0.96
1000170753,0.5
1000170791,0.75
1000171078,1.72
1000171228,1.86
1000171260,1.42
1000171320,1.33
1000171433,1.38
1000171484,0.56
1000171511,1
1000171513,0.74
1000171515,0.72
1000171581,1.22
1000171653,0.64
1000171660,2.35
1000171672,1.29
1000171770,1.14
1000171784,0.89
1000171818,1.05
1000172743,1.49
1000172946,1.11
1000172984,1.59
1000173158,1.51
1000173372,2.64
1000173419,0.55
1000173447,0.33
1000173480,0.69
1000173777,0.19
1000173830,0.93
1000173969,0.56
1000174030,0.82
1000174035,1.47
1000174449,0.79
1000174464,0
1000174466,0.73
1000174536,0.28
1000174559,0.64
1000174594,0.85
1000174599,1.19
1000174646,1.63
1000174678,1.18
1000174871,0.44
1000175313,0.8
1000175975,1.53
1000175999,1.88
1000176078,3.14
1000176079,0.36
1000176147,1.26
1000176242,1.07
1000176255,1.09
1000176288,1.99
1000176320,0.81
1000176347,0.39
1000176384,0.83
1000176561,0.63
1000176745,0.47
1000176763,4.57
1000176852,0.96
1000176992,0.56
1000177230,0
1000177265,1.07
1000177394,1.04
1000177500,0.82
1000177590,1.84
1000177770,0.92
1000178774,1.81
1000178852,0.97
1000179060,1.13
1000179134,0.79
1000179157,0.9
1000179178,3.33
1000179299,1.68
1000179357,1.39
1000179375,1.33
1000179755,1
1000179902,1.1
1000179937,1.24
1000180113,1.05
1000180415,1.46
1000180536,0.81
1000180616,2.89
1000180777,1.38
1000181248,0.76
1000181265,0.62
1000181269,1.18
1000181319,1.2
1000181443,0.97
1000181610,1.21
1000181981,1.34
1000182482,1.06
1000182702,0.65
1000182827,0.78
1000183061,1.83
1000183136,0.8
1000183544,1.44
1000183644,1.11
1000183648,1.88
1000183717,0.33
1000183879,1.04
1000184030,0.47
1000184053,0.78
1000184096,1.47
1000184306,0.79
1000184328,0.39
1000184440,2.55
1000184462,1.26
1000184815,0.37
1000184875,0.63
1000185012,0.85
1000185557,0.44
1000185575,0.38
1000185698,1.29
1000185748,2.57
1000185759,0.6
1000185838,1.31
1000185930,1.57
1000185931,0.44
1000185982,0.46
1000186080,1.06
1000186313,0.62
1000186687,1.75
1000186757,0.81
1000186988,0.69
1000187249,2.62
1000187260,1.1
1000187297,1.14
1000187321,0.59
1000187322,1.17
1000187357,0.94
1000187498,0.53
1000187598,0.8
1000187633,0.23
1000187805,0.53
1000188019,1.39
1000188050,1.25
1000188211,0.61
1000188257,0.98
1000188561,7.51
1000188563,0.71
1000188732,1.26
1000189061,2.92
1000189271,1.75
1000189514,1.02
1000189697,0.72
1000189766,1.1
1000189875,1.46
1000189937,0.26
1000189971,1.08
1000189995,0.95
1000190018,0.5
1000190067,1.3
1000190128,0.74
1000190207,1.31
1000190213,0.94
1000190220,0.9
1000190259,1.33
1000190266,0.84
1000190336,1
1000190398,0.98
1000190899,1.12
1000190956,1.3
1000191129,1.21
1000191217,0.89
1000191243,1.12
1000191540,1.28
1000191555,0.87
1000191601,0.31
1000191660,0.74
1000191662,1.37
1000191675,0.8
1000191744,0.94
1000191921,1.07
1000192052,0.52
1000192088,0.69
1000192225,1.14
1000192303,0.49
1000192325,1.32
1000192496,0.96
1000192517,1.12
1000192709,1.38
1000192889,0.76
1000192896,1.09
1000192994,0.47
1000193006,0.63
1000193019,0.27
1000193039,1.4
1000193041,1.3
1000193050,1.64
1000193105,0.81
1000193405,0.67
1000193637,1.13
1000194022,1.4
1000194158,1.29
1000194170,1.21
1000194214,0.35
1000194308,0.83
1000194327,1.03
1000194402,1.96
1000194411,0.75
1000194522,0.71
1000194678,4.43
1000194810,1.29
1000195172,1
1000195367,1.51
1000195485,0.93
1000195605,1.23
1000195696,0.68
1000195748,0.96
1000195754,0.85
1000195755,1.97
1000195912,1
1000196225,0.53
1000196240,1.71
1000196376,1.1
1000196959,2.06
1000197058,0.75
1000197157,1.7
1000197184,1.18
1000197533,1.05
1000197640,1.54
1000197757,0.6
1000197948,1.14
1000197950,3.17
1000198011,0.39
1000198190,1.67
1000198366,0.87
1000198458,1.02
1000198464,0.59
1000198516,0.75
1000198556,0.6
1000199158,1.5
1000199264,0.93
1000199436,0.93
1000199442,0.96
1000199478,0.61
1000199499,0.2
1000199519,1.93
1000199578,0.41
1000199590,0.69
1000200302,1.18
1000200440,0.62
1000200450,0.78
1000200468,0.76
1000200472,2.76
1000200500,1.26
1000200946,1.37
1000200969,0.9
1000201205,0.75
1000201278,3.05
1000201634,1.26
1000201659,1.04
1000201914,0.9
1000202064,0.63
1000202192,2.55
1000202201,0.54
1000202246,0.82
1000202269,0.81
1000202275,1.3
1000202343,2.13
1000202406,1.66
1000202438,0.6
1000202505,1.25
1000202519,1.17
1000202561,0.83
1000202707,1.56
1000202747,1.73
1000203012,1.92
1000203144,1.46
1000203335,1.52
1000203341,0.75
1000203370,1.24
1000203432,0.29
1000203587,1.12
1000203589,1.56
1000203692,0.94
1000203867,0.59
1000204409,1.41
1000204630,0.23
1000204841,0.81
1000204874,0.8
1000204947,0.78
1000204976,0.23
1000205086,0.35
1000205094,0.59
1000205097,0.61
1000205663,1.33
1000205671,0.3
1000205766,0.63
1000206194,1.31
1000206214,1.19
1000206281,1.44
1000206306,0.98
1000206832,2.04
1000207066,0
1000207073,1.07
1000207365,0.83
1000207421,0.69
1000207460,1.69
1000207491,0.64
1000207499,0.77
1000207518,0.47
1000207528,1.46
1000208235,5.01
1000208350,1.12
1000208795,1.06
1000208811,0.93
1000209001,1.86
1000209002,0.96
1000209008,0.59
1000209068,0.98
1000209290,0.73
1000209366,1.72
1000209822,0.77
1000209867,0.99
1000210553,0.58
1000210561,0.53
1000210587,0.62
1000210824,0.67
1000210878,1.38
1000210900,0.75
1000210938,0.66
1000210987,1.71
1000211022,1.52
1000211028,1.1
1000211097,1.69
1000211106,1.11
1000211136,2.06
1000211142,1.19
1000211257,0.51
1000211514,0.89
1000211584,0.86
1000211673,0.79
1000211692,1.08
1000211835,0.99
1000211983,0.59
1000212084,0.43
1000212087,1.24
1000212104,1.02
1000212232,1.51
1000212233,0.92
1000212263,0.51
1000212264,1.42
1000212351,0.89
1000212592,0.3
1000212651,0.57
1000213004,0.96
1000213085,1.94
1000213389,1.18
1000213390,1.6
1000213459,0.99
1000214269,1.77
1000214365,0.75
1000214385,0.82
1000214838,0.86
1000214901,0.74
1000214966,0.63
1000215044,0.46
1000215050,2.21
1000215080,1.28
1000215132,1.21
1000215168,0.83
1000215293,1.65
1000215350,1.1
1000216033,0.7
1000216146,3.08
1000216259,0.79
1000216325,0.44
1000216348,1.23
1000216356,2.56
1000216365,1.29
1000216401,2.37
1000216509,1.92
1000217027,2.25
1000217148,1.12
1000217191,1
1000217206,0.47
1000217217,1.4
1000217352,0.61
1000217624,1.38
1000217666,0
1000217672,0.89
1000217750,0.97
1000217793,0.65
1000217971,0.23
1000218021,0.43
1000218063,0.91
1000218328,1.5
1000218506,1.88
1000218622,0.95
1000218651,1.82
1000218666,1.1
1000218857,0.95
1000219610,0.48
1000219698,1.59
1000219871,0.65
1000219889,0.55
1000219894,5.27
1000219922,1.33
1000219958,1.8
1000219961,16.1
1000219998,0.88
1000220029,1.21
1000220035,1.37
1000220264,0.46
1000220279,0.78
1000220518,1.36
1000220543,1.41
1000220667,1.53
1000220780,3.22
1000220828,0.82
1000220842,0.48
1000221067,0.45
1000221242,0.76
1000221293,0.66
1000221319,0.28
1000221320,0.36
1000221326,0.32
1000221332,0.68
1000221380,0.63
1000221389,0.85
1000221435,2.03
1000221438,0.81
1000221450,1.12
1000221470,1.4
1000221517,1.17
1000221565,0.95
1000221587,0.05
1000221616,1.3
1000221633,0.61
1000221784,0.44
1000222156,0.54
1000222162,1.47
1000222280,0.94
1000222298,2.17
1000222403,0.57
1000222454,1.05
1000222553,1.02
1000222728,0.94
1000222730,1.62
1000222758,0.6
1000222912,1.03
1000222968,0.86
1000223185,0.91
1000223201,1.64
1000223222,2.22
1000223229,0.51
1000223602,0.83
1000223608,0.76
1000223620,0.43
1000223685,0.93
1000223734,1.18
1000223810,4.24
1000223850,1.43
1000223948,0.84
1000224398,0.9
1000224984,1.3
1000224995,0.83
1000225012,0.71
1000225157,1.2
1000225178,1.03
1000225261,0.86
1000225280,1.2
1000225322,2
1000225335,1.43
1000225520,0.87
1000225525,1.32
1000225611,1.59
1000225695,1.74
1000225979,0.35
1000226126,0.29
1000226261,0.61
1000226332,0.43
1000226347,0.54
1000226512,0.31
1000226573,1.67
1000226650,0.37
1000226817,6.01
1000227263,1.37
1000227348,0.75
1000227490,0.88
1000227502,1.05
1000227575,0.56
1000228379,0.63
1000228583,1.41
1000228736,1.39
1000228742,1.14
1000228920,1.24
1000228923,0.58
1000228924,1.4
1000228937,0.5
1000228958,0.79
1000229254,0.92
1000229271,0.27
1000229423,1.23
1000229456,1.69
1000229506,0.89
1000229515,0.57
1000229690,0.73
1000229925,1.52
1000230029,0.35
1000230078,2.02
1000230126,0.67
1000230186,0
1000230281,0.38
1000230542,0.85
1000230601,0.76
1000230839,1.3
1000230892,1.04
1000231043,0.92
1000231102,0.89
1000231154,0.55
1000231263,1.75
1000231276,1.18
1000231286,0.59
1000231390,1.02
1000231879,1.13
1000232036,1.11
1000232129,1.45
1000232154,0.79
1000232176,1.07
1000232255,2.35
1000232553,0.85
1000232568,0.15
1000233035,0.61
1000233061,1.04
1000233249,0.72
1000233501,1.07
1000233612,0.24
1000233654,1.83
1000233659,0.36
1000233667,1.5
1000233745,2.2
1000233907,4.55
1000234337,0.55
1000234346,0.43
1000234433,2.19
1000234459,1.59
1000234479,0.89
1000234537,1.22
1000234553,1.96
1000234861,1.23
1000234911,1.13
1000235152,1.05
1000235179,1.88
1000235180,0.96
1000235233,1.5
1000235242,0.72
1000235337,1.35
1000235361,1.52
1000235373,1.43
1000236037,0.81
1000236038,2.14
1000236410,1.19
1000236707,1.47
1000236839,1
1000236978,1.17
1000237013,0.64
1000237147,0.84
1000237610,1.11
1000237675,1
1000237778,1.18
1000237865,1.42
1000238649,1.01
1000238692,0.86
1000238816,1.24
1000238970,0.89
1000238994,1.09
1000239034,1.25
1000239042,0.83
1000239126,1.06
1000239161,1.86
1000239189,1.32
1000239324,0.73
1000239394,0.58
1000239589,1.95
1000239604,0.74
1000239907,0.9
1000240167,0.86
1000240622,0.66
1000240732,1.49
1000240937,1.32
1000241056,1.29
1000241228,1.81
1000241295,0.64
1000241305,0.8
1000241337,1.28
1000241376,0.56
1000241474,1.42
1000241761,0.78
1000241915,1.36
1000242076,1.2
1000242117,1.07
1000242234,1.16
1000242407,0.41
1000242602,0.7
1000242633,1.07
1000242822,0.99
1000242981,0.9
1000243044,2.34
1000243144,1.17
1000243248,0.14
1000243598,1.06
1000243692,0.7
1000243823,1.22
1000243871,0.79
1000244157,1.79
1000244893,1.77
1000245074,4.02
1000245277,1.6
1000245454,2.26
1000245511,0.66
1000245767,0.73
1000245789,0.37
1000245796,0.99
1000246026,0.34
1000246037,0.54
1000246053,0.4
1000246300,0.54
1000246881,1.35
1000247118,0.65
1000247196,0.65
1000247265,1.9
1000247321,1.23
1000247410,2.12
1000247412,0.35
1000247484,0.64
1000247655,1.6
1000248032,1.06
1000248300,1.12
1000248321,1.01
1000248322,1.5
1000248325,2.37
1000248348,1.06
1000248361,3.03
1000248377,0.42
1000248434,2.48
1000248525,0.97
1000249044,1.7
1000249048,1.4
1000249227,0.99
1000249383,3.76
1000249392,1.5
1000249421,1.5
1000249463,1.44
1000249622,2
1000249643,1.11
1000249708,0.67
1000249741,0.83
1000249857,0.4
1000250328,0.39
1000250412,0.11
1000250680,2.08
1000250686,0.9
1000250735,0.12
1000251077,0.64
1000251531,0.42
1000251902,0.42
1000252178,1.14
1000252220,0.93
1000252306,1.46
1000252341,0.68
1000252588,1.64
1000252664,0.66
1000252740,0.88
1000252817,1.54
1000252850,1.31
1000252859,0.86
1000252865,1.21
1000252895,0.81
1000253067,0.61
1000253126,0.46
1000253136,1.55
1000253157,1.11
1000253225,1.15
1000253465,0.47
1000253486,0.94
1000253544,1.05
1000253802,1.08
1000254096,0.3
1000254162,1.32
1000254340,0.41
1000254498,1.02
1000254501,1.19
1000254504,0.84
1000254526,1.85
1000254642,4.07
1000254758,0.96
1000254866,1.41
1000254993,0.18
1000255103,1.38
1000255434,3.04
1000255436,1.16
1000255497,0.5
1000255552,0.58
1000256180,0.77
1000256906,1.39
1000257015,0.36
1000257101,2.55
1000257292,0.66
1000257560,0.21
1000257677,0.89
1000257768,0.21
1000258014,0.61
1000258143,0.28
1000258164,4.22
1000258595,0.65
1000258682,0.78
1000258728,1.3
1000258778,1.58
1000258782,0.83
1000258785,1.69
1000258916,0.78
1000258968,0.69
1000258983,0.39
1000259028,0.59
1000259122,0.96
1000259156,0.75
1000259170,0.77
1000259233,0.42
1000259709,1.12
1000259775,0.82
1000259821,0.65
1000259881,1.6
1000260073,1
1000260155,0.62
1000260320,1.15
1000260377,1.99
1000260407,1.14
1000260485,1.67
1000260661,0.56
1000260680,0.95
1000260804,1.39
1000261208,0.84
1000261404,0.82
1000261724,1.16
1000261804,0.67
1000261926,0.93
1000261957,0.98
1000261979,1.45
1000262023,0.8
1000262077,1.08
1000262210,1.95
1000262318,0.95
1000262348,0.41
1000262372,1.55
1000262435,0.73
1000262455,2.04
1000262531,1.03
1000262536,1.31
1000262637,1.49
1000262673,1.23
1000262709,1.58
1000262824,1.02
1000262838,1.12
1000262927,1.42
1000262984,0.65
1000263031,1.37
1000263051,2.5
1000263062,1.87
1000263116,0.8
