_id,overall_stats.avg_battle_values.avg_exp
1013784289,1095
1013784667,821
1013784782,1452
1013784786,1718
1013785024,845
1013785031,1193
1013785319,1494
1013786894,1171
1013787358,854
1013787419,455
1013787932,1158
1013788317,1159
1013788581,1509
1013789023,1230
1013789074,1686
1013789377,934
1013789869,1526
1013789979,644
1013789984,967
1013790173,1388
1013790245,1675
1013790417,871
1013790530,567
1013790871,967
1013791133,1432
1013791672,614
1013791696,937
1013792258,851
1013792772,1486
1013793040,1461
1013793155,1018
1013793391,1321
1013793449,919
1013794282,1128
1013794396,868
1013795574,856
1013795980,941
1013796022,1561
1013796070,1279
1013796417,1731
1013796838,1505
1013797417,1728
1013797499,687
1013797703,1473
1013797846,1976
1013798092,357
1013798294,996
1013798307,702
1013798575,1360
1013799028,1689
1013799538,1227
1013800453,444
1013800731,1181
1013800755,921
1013801355,997
1013801578,1202
1013801771,779
1013802807,1725
1013802937,768
1013802949,1168
1013803302,1866
1013804037,1626
1013804315,918
1013804449,1674
1013805279,1038
1013805759,1373
1013805963,1380
1013806046,1644
1013806747,944
1013806840,1088
1013806877,955
1013806963,832
1013807265,1213
1013807311,1002
1013807558,1059
1013807594,1550
1013807777,788
1013807839,1250
1013807992,848
1013808485,890
1013808888,1273
1013808935,795
1013809007,1515
1013809308,1559
1013810026,1529
1013810602,418
1013810723,1300
1013811565,805
1013811777,1215
1013812103,1289
1013814081,1223
1013814821,1895
1013815341,596
1013815810,994
1013816038,1362
1013816592,759
1013816841,1394
1013817210,1779
1013817220,809
1013817278,1093
1013817482,731
1013817876,1339
1013818298,715
1013818713,2055
1013818933,1539
1013819678,578
1013820026,915
1013820480,1866
1013820699,1689
1013820855,1469
1013821337,870
1013821404,1950
1013822028,1219
1013822545,783
1013824330,919
1013824374,749
1013824930,1480
1013825814,926
1013825939,1304
1013826322,1123
1013827824,1247
1013828074,505
1013828144,867
1013828296,947
1013828872,731
1013829050,1021
1013829278,1568
1013829285,1041
1013829693,907
1013829800,758
1013829841,758
1013829921,1601
1013830473,1451
1013830616,1142
1013831173,514
1013831207,1153
1013831223,1020
1013831862,1826
1013834017,1349
1013834443,1051
1013834992,962
1013835301,614
1013835359,599
1013835401,973
1013836163,905
1013836663,1026
1013836855,1041
1013837038,953
1013838269,780
1013838624,1569
1013838694,1042
1013839288,457
1013839413,1138
1013839448,845
1013839636,849
1013840031,1749
1013841963,889
1013842787,1044
1013842935,1475
1013843224,1068
1013845428,1180
1013845539,1142
1013846938,872
1013847690,2029
1013848046,766
1013848068,652
1013848940,1174
1013849005,1737
1013849415,844
1013850478,1166
1013850561,826
1013851012,1877
1013851269,1295
1013851321,1274
1013851675,865
1013851853,1039
1013851864,783
1013852155,1573
1013852266,632
1013852614,1262
1013852884,859
1013852912,1104
1013852980,1159
1013853040,975
1013853437,1754
1013853448,817
1013853720,1391
1013853943,816
1013854010,584
1013854027,1215
1013854314,675
1013854452,687
1013854749,844
1013855425,1432
1013855456,1386
1013855587,940
1013855670,1054
1013856250,998
1013856465,1058
1013856755,1182
1013856866,990
1013856874,1098
1013857007,931
1013857205,1316
1013858486,1236
1013858663,887
1013858887,797
1013859236,934
1013860060,1143
1013860589,685
1013860659,1094
1013860917,1007
1013861184,690
1013861353,1135
1013862007,794
1013862045,706
1013862366,1582
1013863288,1237
1013863292,1221
1013863559,1185
1013863651,1040
1013863802,1311
1013864268,1473
1013864423,1597
1013864696,812
1013864897,401
1013865399,1104
1013866004,533
1013866212,1318
1013866488,1473
1013866688,1040
1013866897,779
1013867144,1527
1013867357,987
1013868234,953
1013868377,648
1013868490,1264
1013868598,692
1013868755,1442
1013868867,1439
1013869101,757
1013869230,600
1013869249,802
1013869888,1116
1013870305,641
1013870668,1183
1013870936,853
1013871665,521
1013871820,1441
1013872359,965
1013872490,1892
1013875072,1269
1013875290,372
1013875603,1251
1013875745,1113
1013876150,647
1013876423,841
1013876438,1494
1013876524,692
1013877015,1421
1013877187,1205
1013877279,944
1013878037,1017
1013878276,1008
1013878362,1765
1013878458,1411
1013879278,524
1013879342,920
1013879918,1099
1013880238,895
1013880247,1699
1013881079,572
1013881148,632
1013881270,727
1013881485,645
1013881519,1242
1013881801,1238
1013881893,935
1013882414,893
1013883352,1094
1013883412,1492
1013883519,1370
1013884003,679
1013884752,1036
1013885140,783
1013885664,1671
1013886179,911
1013886667,811
1013887424,1294
1013887591,1453
1013887876,869
1013888722,731
1013888831,952
1013889033,1370
1013889340,1722
1013889867,915
1013889916,1146
1013889924,969
1013889961,1239
1013890386,1096
1013891797,574
1013891982,1325
1013892036,1077
1013892916,498
1013893690,1326
1013893832,690
1013894234,961
1013894803,991
1013895231,759
1013895957,1422
1013896951,682
1013898961,1138
1013899205,992
1013899242,1401
1013899558,854
1013899947,862
1013899983,1594
1013900293,1186
1013901087,926
1013902333,1180
1013903214,1058
1013903383,1357
1013904134,999
1013904275,1642
1013905088,787
1013905287,1104
1013905347,1281
1013905375,1254
1013905591,1433
1013905663,841
1013905747,1037
1013907052,963
1013907408,887
1013907821,1099
1013908027,1458
1013908862,1223
1013910051,1183
1013910420,1018
1013910545,1111
1013910953,877
1013911171,1005
1013911496,1034
1013912707,1218
1013913148,1353
1013913436,964
1013913812,1163
1013914316,1086
1013914390,1086
1013915054,752
1013915086,940
1013915156,716
1013915761,1300
1013916081,1655
1013916260,1195
1013916569,1656
1013916571,1147
1013917412,1398
1013917454,1066
1013918098,1004
1013919904,876
1013920102,1330
1013920530,1589
1013921015,1201
1013921426,1420
1013922704,1194
1013923834,740
1013925151,963
1013925894,1292
1013926108,971
1013926327,1163
1013926692,1783
1013927729,1240
1013927913,1048
1013928039,757
1013928794,776
1013929290,816
1013929387,1254
1013930353,1265
1013931053,808
1013931252,1183
1013931584,1053
1013931816,1075
1013931822,1029
1013932522,1448
1013932702,874
1013932794,765
1013933134,918
1013933280,1079
1013933527,1531
1013933847,597
1013933958,1214
1013934053,1106
1013934098,690
1013934469,1113
1013934710,727
1013935138,678
1013935495,1297
1013935590,1194
1013935658,895
1013935673,775
1013936066,558
1013936112,886
1013936160,723
1013936302,1221
1013936343,1981
1013936375,1375
1013936440,1074
1013936797,1013
1013936800,1347
1013937037,1227
1013937299,653
1013937422,691
1013937631,960
1013937968,733
1013937999,1226
1013938127,1195
1013938451,1201
1013938832,1042
1013939096,778
1013939340,1918
1013939566,741
1013940101,474
1013940690,1437
1013940736,1247
1013941356,780
1013941640,1837
1013941782,1605
1013941792,1468
1013941849,1557
1013943939,809
1013944480,1038
1013945148,1580
1013945161,979
1013945486,1079
1013947177,433
1013949418,1501
1013949483,1105
1013949515,980
1013949683,1394
1013950175,997
1013950759,869
1013951391,672
1013951402,1266
1013951873,914
1013952022,1027
1013952365,1460
1013952379,611
1013952448,966
1013952694,436
1013952917,823
1013954909,613
1013954924,829
1013954939,1673
1013954968,1230
1013955892,1243
1013956588,1489
1013958206,830
1013959484,726
1013960729,1441
1013961496,1042
1013961722,1050
1013962277,1409
1013964576,1545
1013964780,918
1013966223,1912
1013966239,1004
1013967481,1532
1013967620,1397
1013967955,1209
1013968327,1088
1013968393,1421
1013969528,736
1013970217,720
1013970971,1295
1013971237,1209
1013971427,1549
1013971622,1571
1013972089,509
1013972099,510
1013972789,1048
1013973470,876
1013974602,1118
1013975319,1238
1013976384,865
1013976385,1040
1013976703,1124
1013979593,1010
1013980102,1450
1013980616,526
1013982297,963
1013982392,1545
1013982440,620
1013983962,985
1013984482,705
1013984624,821
1013986173,680
1013986221,1081
1013986352,774
1013986629,657
1013986794,1206
1013986801,1281
1013987025,1236
1013987386,1061
1013987518,1655
1013988563,1123
1013988793,814
1013989233,1014
1013989517,778
1013989772,1902
1013989897,940
1013990414,1221
1013991127,450
1013991251,814
1013991830,1332
1013991964,1582
1013992053,1803
1013992136,724
1013993023,430
1013993278,1328
1013993694,1556
1013993771,936
1013993827,746
1013993954,1276
1013994011,1081
1013994056,1067
1013994111,1270
1013994161,1223
1013994191,1241
1013994435,1022
1013995780,1577
1013995957,607
1013996525,1167
1013996592,995
1013996711,892
1013997326,782
1013998034,949
1013998508,1030
1013998926,1480
1013999547,1710
1013999605,1082
1013999884,1032
1014000341,1038
1014002081,1751
1014004556,597
1014004886,1323
1014006426,775
1014006495,1270
1014007340,776
1014007461,1264
1014007500,794
1014008781,1477
1014009104,938
1014009153,1128
1014009654,1361
1014009774,1043
1014009969,898
1014010158,786
1014010162,1634
1014010877,1461
1014011113,703
1014011155,1546
1014012026,1502
1014012051,933
1014012220,708
1014012555,696
1014012576,1328
1014013049,1095
1014013244,950
1014013546,914
1014013958,625
1014014441,1389
1014015101,770
1014015709,1270
1014015809,600
1014016100,797
1014016451,991
1014016764,1720
1014016824,626
1014017001,838
1014017103,509
1014017267,836
1014017389,1058
1014017461,1113
1014017739,827
1014017925,1660
1014017972,901
1014019222,1030
1014019238,1423
1014019465,830
1014019483,1493
1014019886,1482
1014020188,1087
1014021126,579
1014021174,814
1014021918,1235
1014024268,891
1014027233,586
1014027519,899
1014027879,1130
1014028847,662
1014029430,623
1014029564,684
1014029590,1215
1014030637,697
1014030763,968
1014031891,1096
1014032049,629
1014032575,1066
1014033239,1045
1014033328,1158
1014034506,1347
1014035191,1124
1014035464,766
1014036388,1514
1014036801,1595
1014038171,685
1014038683,1128
1014039020,1279
1014039182,1768
1014039267,1150
1014039709,676
1014043565,866
1014045111,650
1014045431,523
1014046015,1117
1014046052,2019
1014046089,815
1014046487,1009
1014047202,702
1014047617,958
1014047789,1341
1014048505,1098
1014048883,1180
1014049352,840
1014050278,728
1014050472,1578
1014052346,1401
1014052426,1290
1014052492,956
1014052717,644
1014053294,1300
1014053687,1021
1014053693,520
1014054029,1615
1014054375,1161
1014054478,1834
1014055677,1625
1014056027,1693
1014057289,869
1014057515,1082
1014057550,896
1014058651,1010
1014058978,1267
1014059161,1434
1014059233,844
1014059426,935
1014060928,1779
1014061299,1095
1014061507,1648
1014061693,963
1014063015,847
1014063237,1289
1014063608,998
1014063662,1003
1014064131,478
1014064282,1116
1014064295,537
1014064395,882
1014064564,826
1014064586,1044
1014065102,467
1014065280,384
1014065597,1552
1014065694,900
1014066261,522
1014066405,1710
1014066501,533
1014066622,1182
1014067913,852
1014068080,1026
1014068081,986
1014068148,1179
1014068260,1081
1014068544,815
1014068682,1115
1014068804,1543
1014068817,891
1014068877,1167
1014069643,1087
1014070408,976
1014070457,875
1014070797,1267
1014071324,911
1014071400,789
1014071616,954
1014072543,1608
1014072941,740
1014073074,867
1014073269,803
1014073594,957
1014074758,1475
1014075462,707
1014075665,701
1014076851,460
1014077021,1386
1014077560,910
1014077587,981
1014078366,738
1014078372,1509
1014078413,675
1014078678,869
1014078696,788
1014079210,1151
1014079683,1070
1014080076,956
1014080231,432
1014080526,1145
1014080549,838
1014080619,809
1014080880,1373
1014081170,549
1014081279,687
1014081328,836
1014081658,1271
1014082642,1143
1014082878,895
1014083389,834
1014083679,1148
1014083775,1471
1014084448,822
1014084862,1400
1014085498,1332
1014085631,905
1014085917,608
1014086120,1105
1014086134,656
1014086471,1444
1014087672,1314
1014087901,1342
1014091172,870
1014091270,532
1014091449,874
1014092026,1075
1014092422,1761
1014092454,991
1014092482,794
1014092733,927
1014092831,1428
1014093145,1666
1014093359,1178
1014093440,689
1014093759,803
1014093988,599
1014094085,1148
1014094155,1150
1014094221,997
1014094664,1301
1014094913,1092
1014096111,1391
1014097392,1309
1014097436,479
1014097544,556
1014098836,1065
1014099244,924
1014099673,1153
1014101724,1788
1014103463,1028
1014103479,1249
1014103920,569
1014104152,1103
1014104866,891
1014105760,923
1014105763,904
1014106884,687
1014107478,1419
1014108231,792
1014108376,528
1014108835,730
1014109314,777
1014109347,648
1014109511,1047
1014109949,1172
1014109966,1547
1014110149,1367
1014110714,804
1014111276,768
1014111537,597
1014112474,898
1014112718,893
1014112800,833
1014113110,444
1014113793,1886
1014114073,819
1014114099,751
1014114110,1680
1014115467,699
1014116247,829
1014117770,777
1014118768,1267
1014118824,1361
1014119130,903
1014119142,1338
1014119720,1183
1014119836,1241
1014119947,724
1014120383,1035
1014120748,1434
1014121214,1157
1014122236,1131
1014122621,1404
1014122881,1424
1014122957,1129
1014123015,1516
1014123025,909
1014123564,1281
1014124283,774
1014124472,849
1014124603,1374
1014124985,1088
1014125772,721
1014125897,1210
1014126091,463
1014126236,1537
1014126277,1108
1014126989,860
1014127176,915
1014127413,927
1014127901,1554
1014128243,1468
1014128369,771
1014128577,728
1014128795,800
1014129822,1008
1014130106,1239
1014131283,1127
1014131464,932
1014132661,806
1014132679,591
1014132824,817
1014132911,1452
1014133979,771
1014134381,913
1014135930,1253
1014136254,1052
1014136862,1165
1014136949,890
1014137023,1147
1014137549,568
1014137594,1063
1014138093,1770
1014139107,1130
1014139118,768
1014139490,554
1014139746,646
1014140180,625
1014140220,1371
1014140472,1073
1014140702,790
1014141440,1055
1014141509,1282
1014141664,748
1014142031,571
1014142046,1303
1014142141,835
1014143179,1097
1014143346,1018
1014143718,967
1014143969,1023
1014144253,986
1014144331,1419
1014144927,1355
1014145453,1305
1014145642,1459
1014145755,550
1014146724,1654
1014146752,990
1014146884,1612
1014148284,1057
1014148609,1168
1014149442,1552
1014150001,1249
1014150743,1360
1014150863,1448
1014150920,1119
1014151061,1352
1014151195,886
1014151421,569
1014151853,637
1014152673,699
1014152969,741
1014153448,1002
1014154581,922
1014154916,1591
1014155035,1539
1014156060,1112
1014156951,1314
1014157151,1081
1014157367,1049
1014157659,495
1014157686,1059
1014158442,1552
1014158745,1231
1014158796,1156
1014158904,615
1014159010,897
1014159465,1107
1014159920,1481
1014160019,882
1014160386,1152
1014160424,1130
1014160848,642
1014160902,615
1014161047,802
1014161178,1341
1014161521,1551
1014162284,1175
1014162641,630
1014162798,1029
1014162947,1166
1014163098,1486
1014164006,1594
1014164290,868
1014164562,894
1014164778,948
1014165327,773
1014165808,490
1014165945,1367
1014166161,1779
1014166725,1250
1014166984,688
1014167034,912
1014167700,1831
1014168618,1447
1014169390,1204
1014169559,768
1014169613,928
1014169942,863
1014170158,1483
1014170340,519
1014170374,721
1014171474,1202
1014171818,719
1014171847,1342
1014172056,878
1014172087,1574
1014172440,1247
1014172802,703
1014172837,753
1014173181,823
1014173238,1216
1014173818,1021
1014174150,776
1014174239,1158
1014174279,1071
1014174518,693
1014174933,1042
1014176207,1238
1014176311,1017
1014176410,590
1014177404,738
1014178191,1316
1014179120,762
1014180111,1744
1014180187,960
1014180617,1046
1014180868,687
1014181029,883
1014181243,1360
1014181267,958
1014181647,653
1014182670,1730
1014183103,1203
1014183118,1301
1014183321,1011
1014183793,776
1014183806,627
1014184445,2047
1014184629,613
1014184819,1453
1014184908,1388
1014184958,854
1014185003,975
1014185426,937
1014185501,713
1014185891,1451
1014187528,555
1014187662,668
1014188268,1093
1014189303,786
1014189794,1513
1014189954,505
1014190157,1621
1014190243,434
1014190474,844
1014190594,1735
1014190629,1674
1014190698,682
1014191241,1227
1014191687,659
1014192156,936
1014192788,780
1014192976,1609
1014193467,1010
1014193924,1007
1014193984,1606
1014194961,786
1014195202,1511
1014195215,886
1014195244,967
1014195341,1409
1014195388,1454
1014195531,767
1014195783,1012
1014195824,922
1014196173,1711
1014198123,1795
1014198688,848
1014199807,646
1014199933,1085
1014200316,748
1014200338,1247
1014200513,1114
1014200518,1268
1014200552,604
1014200598,1011
1014200720,838
1014200842,857
1014201094,1091
1014201165,1461
1014201366,1284
1014201398,1679
1014201472,876
1014201522,1153
1014201539,966
1014201693,1510
1014201837,1378
1014202438,1334
1014202495,1005
1014202602,572
1014202710,1120
1014202883,1031
1014202949,1655
1014203269,700
1014204227,908
1014204404,756
